threads,connections,duration,post,spearman_corr,evaluated_time,front_level
8,35,35,True,0.5393939393939393,35.104750466346744,0
8,35,10,True,0.35757575757575755,10.056830215454102,0
8,45,60,True,0.24848484848484845,60.1081164598465,1
8,30,20,True,0.17575757575757575,20.076985311508178,1
8,40,55,True,0.10303030303030303,55.11932682991028,2
8,25,55,True,0.01818181818181818,55.11636867523193,2
8,35,25,True,-0.006060606060606061,27.69570767879486,2
8,15,60,True,0.0303030303030303,60.082204174995425,3
8,50,40,True,-0.6363636363636362,40.12172405719757,3
8,15,45,True,-0.43030303030303024,45.074991488456725,3
