fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,On,Off,Off,Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,On,Off,0.071502685546875,38.11882472038269,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,0.074920654296875,38.13578724861145,"[10, 50, 6, 4, 50]",1
Off,Off,Off,Off,Off,On,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,0.07793855667114258,38.17175650596619,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,On,On,On,On,On,Off,On,Off,On,On,Off,Off,On,On,On,Off,0.07807588577270508,38.221007108688354,"[10, 50, 6, 4, 50]",1
On,On,On,Off,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,0.0787816047668457,38.26391291618347,"[10, 50, 6, 4, 50]",1
Off,Off,On,Off,Off,On,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,0.07905960083007812,38.32229542732239,"[10, 50, 6, 4, 50]",1
On,On,Off,Off,On,On,On,On,On,Off,Off,Off,Off,Off,On,Off,On,On,On,Off,0.07924413681030273,38.13771438598633,"[10, 50, 6, 4, 50]",1
Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,On,Off,On,Off,Off,On,On,Off,0.07987117767333984,39.714165925979614,"[10, 50, 6, 4, 50]",1
Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,On,On,0.07996368408203125,38.237751960754395,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,On,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,Off,0.07999610900878906,38.18497705459595,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,On,On,On,On,On,Off,On,Off,On,Off,On,Off,On,On,On,Off,0.08107304573059082,38.222907066345215,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,On,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,0.08166909217834473,38.16890025138855,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,Off,0.08192825317382812,38.23227047920227,"[10, 50, 6, 4, 50]",1
On,On,Off,Off,On,On,On,On,On,On,Off,Off,On,On,On,Off,Off,On,On,On,0.08237051963806152,38.12778878211975,"[10, 50, 6, 4, 50]",1
Off,Off,Off,Off,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,0.0826730728149414,38.27976441383362,"[10, 50, 6, 4, 50]",1
Off,On,On,On,Off,On,On,On,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,0.0829782485961914,38.263237953186035,"[10, 50, 6, 4, 50]",1
Off,On,On,Off,On,On,On,Off,On,Off,On,Off,On,On,Off,Off,On,On,Off,Off,0.08300304412841797,38.10116648674011,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,On,On,On,Off,On,On,On,Off,0.08313131332397461,38.30254149436951,"[10, 50, 6, 4, 50]",1
Off,On,Off,Off,On,On,On,On,On,On,Off,Off,On,Off,On,On,Off,On,On,Off,0.08390283584594727,38.210705518722534,"[10, 50, 6, 4, 50]",1
On,Off,Off,Off,On,On,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,Off,0.0839850902557373,38.310739517211914,"[10, 50, 6, 4, 50]",1
