checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,cost,fidelity,prepare_time,run_time,clean_time
0.3214440370286267,95,56211,837,6248,155303504,6989,645916,52.605322504063956,907,16,30.957470672296182,5649,595653191,9487,1887817723,9232,251,56507,363692491,330.05,70.77931118011475,"[10, 50, 100000, 4, 0.5]",53.85970664024353,10.193564414978027,2.855621099472046
0.010866844629475403,212,438649,542,7051,466967244,8586,983602,11.133500300846356,539,43,71.3195451162657,88271,408612418,8781,1544471657,9375,84,50140,2082431530,370.79,69.96737360954285,"[10, 50, 100000, 4, 0.5]",52.315709590911865,10.207194805145264,3.3703999519348145
0.12531215087205105,96,601989,830,2982,1872394036,834,142608,48.92586084671525,154,246,40.75693502449925,89956,156745254,6380,1496538706,7260,68,29381,266532614,354.61,70.01037120819092,"[10, 50, 100000, 4, 0.5]",52.47557210922241,10.190606117248535,2.928015947341919
0.4452448052714415,97,918297,167,6052,1300508234,6469,808249,17.312715229797217,487,29,93.12098494065307,79229,783788318,4808,1081652257,9339,142,63779,539509388,332.31,70.20859575271606,"[10, 50, 100000, 4, 0.5]",53.024495124816895,10.186257123947144,2.8906776905059814
0.19445486045128169,85,570361,690,2566,1292177082,1418,981277,39.288637245675254,833,38,61.07390159755754,71079,1094778701,9159,889798863,432,28,19483,450866187,362.66,70.704585313797,"[10, 50, 100000, 4, 0.5]",53.14748764038086,10.175602436065674,3.542964458465576
0.8469678967838074,186,167762,127,4138,1256255609,2462,327783,93.69850524193552,294,61,63.03566388432199,94321,366985376,7157,236008353,9052,112,58507,218595735,334.94,74.50613927841187,"[10, 50, 100000, 4, 0.5]",55.45398950576782,10.130159378051758,4.6692163944244385
0.22240298789812452,49,639127,310,549,1281045006,5652,237814,81.25943387098782,824,195,80.6570500332098,12145,910474597,6230,377471950,1818,82,23664,602470685,362.27,73.01680183410645,"[10, 50, 100000, 4, 0.5]",57.370354413986206,10.165363073348999,1.5820143222808838
0.23013130289634887,207,362906,912,2670,295888085,5028,394427,9.810142240841513,998,103,44.01709842723535,32841,1081583703,4401,1013574855,9076,251,79907,318896290,295.36,73.57653498649597,"[10, 50, 100000, 4, 0.5]",57.37571454048157,10.274993658065796,1.599020004272461
0.2271210109856091,30,840529,332,4182,235036529,3984,792216,9.655189281469257,577,183,16.13771735516648,45750,1269751036,9202,460124130,7431,180,692,2106593225,360.09,73.3164930343628,"[10, 50, 100000, 4, 0.5]",55.28501486778259,10.194619178771973,3.7229318618774414
0.4578497407200065,185,271979,750,4233,1405041699,3534,149973,33.87517783912518,620,248,66.63410492071328,37872,1803786841,9522,523968621,2453,175,49067,2121769396,330.35,72.42430782318115,"[10, 50, 100000, 4, 0.5]",56.02783536911011,10.220701217651367,1.7116241455078125
0.1298473542110372,131,455665,920,1905,982054760,7530,485676,78.9769809571189,59,8,41.84562345292823,40101,1673475430,7446,1062337242,8228,184,52998,1215793516,350.36,75.38874697685242,"[10, 50, 100000, 4, 0.5]",57.422958850860596,10.289449214935303,3.613720178604126
0.3883260936653089,184,576171,697,7195,1644034610,6741,922110,59.741700013862975,839,229,72.70729237787272,36540,412109566,7743,879343818,9882,64,34901,1919336898,302.61,74.35911512374878,"[10, 50, 100000, 4, 0.5]",55.43677115440369,10.089816331863403,3.915764093399048
0.2206238116670337,92,583776,359,6344,1495234332,4317,99605,14.686881893004355,533,18,36.87900439350209,99039,1318098834,4427,1495429747,5513,157,4812,498164518,358.77,72.75459289550781,"[10, 50, 100000, 4, 0.5]",56.209107637405396,10.197087287902832,2.083203077316284
0.8264254974747295,246,582187,819,6188,1244572872,8600,919091,54.24292473882104,660,189,78.92033713866405,2709,1448521833,6888,1220148007,8970,231,27694,1979976189,344.35,75.56312656402588,"[10, 50, 100000, 4, 0.5]",55.264721632003784,10.216844320297241,5.98671817779541
0.21238577873173192,30,583046,625,1474,1451095499,4850,511995,33.710264794158064,914,18,57.26612246216287,9948,1664916995,4073,1934815844,2045,80,72627,1453659793,356.88,74.86412930488586,"[10, 50, 100000, 4, 0.5]",59.85902738571167,10.184117555618286,0.33954930305480957
0.9568535653268452,72,93378,378,4900,1369038238,7686,155452,39.38352536306837,173,161,59.04337315297167,26801,1230678356,8779,1405716676,3237,86,72676,135256933,366.35,74.03222227096558,"[10, 50, 100000, 4, 0.5]",56.512205600738525,10.189262390136719,3.1436402797698975
0.010866844629475403,212,438649,542,7051,466967244,8586,983602,11.133500300846356,539,43,71.3195451162657,88271,408612418,8781,1544471657,9375,84,50140,2082431530,369.85,81.35683250427246,"[20, 50, 100000, 4, 0.5]",56.04694747924805,20.287274599075317,0.5057721138000488
0.9568535653268452,72,93378,378,4900,1369038238,7686,155452,39.38352536306837,173,161,59.04337315297167,26801,1230678356,8779,1405716676,3237,86,72676,135256933,319.59,79.53225898742676,"[20, 50, 100000, 4, 0.5]",54.89192748069763,20.22357153892517,0.3439474105834961
