time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,30,50000,10,0.5,0.8666666666666665,86.50555670261383,0
50,20,35000,4,0.5,0.8181818181818182,63.04981617927551,0
55,30,45000,6,0.5,0.8666666666666665,84.68532738685607,0
50,35,20000,6,0.5,0.8545454545454544,66.47154765129089,0
50,35,40000,10,0.5,0.8909090909090909,91.54840052127838,0
30,20,20000,10,0.5,0.8181818181818182,45.77691354751587,0
45,45,30000,6,0.5,0.7818181818181817,72.7173865556717,1
40,25,40000,4,0.5,0.7696969696969697,57.15801079273224,1
30,45,45000,10,0.5,0.7575757575757575,87.38733108043671,2
50,30,10000,6,0.5,0.6727272727272726,60.09966783523559,2
