ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,Off,Off,On,Off,On,Off,On,On,On,Off,On,On,On,On,On,On,Off,On,0.08001947402954102,0.3153188228607178,110056,0.40643739700317383,140021,719,3.5543372631073,"[80, 35, 2, 2, 15]"
Off,Off,Off,Off,On,Off,On,Off,On,On,On,Off,On,On,On,On,On,On,Off,On,0.08182001113891602,5.4992804527282715,1248872,34.80453062057495,2152160,10605,42.87492036819458,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,On,On,0.09607672691345215,0.25734496116638184,114152,0.30194711685180664,140021,719,3.065128803253174,"[80, 35, 2, 2, 15]"
Off,On,On,Off,On,Off,Off,Off,On,On,On,On,On,On,On,On,On,On,On,On,0.09363818168640137,0.25195956230163574,108632,0.30279970169067383,140021,719,3.067026376724243,"[80, 35, 2, 2, 15]"
Off,On,On,Off,Off,On,On,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,0.10266947746276855,0.23035430908203125,110056,0.30854058265686035,140021,719,3.1923136711120605,"[80, 35, 2, 2, 15]"
On,Off,On,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,0.0912933349609375,0.2234938144683838,110056,0.29655027389526367,140021,719,3.1976964473724365,"[80, 35, 2, 2, 15]"
On,On,Off,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,0.0941932201385498,0.23775410652160645,110056,0.2954092025756836,140021,719,3.0905494689941406,"[80, 35, 2, 2, 15]"
Off,Off,On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,0.09007525444030762,0.25989270210266113,114152,0.3120706081390381,140021,719,3.0742194652557373,"[80, 35, 2, 2, 15]"
Off,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,0.07911872863769531,0.24891972541809082,108632,0.30980825424194336,140021,719,3.0697805881500244,"[80, 35, 2, 2, 15]"
Off,Off,On,Off,Off,On,On,On,On,On,Off,Off,On,Off,On,On,On,On,Off,Off,0.09287047386169434,0.25422120094299316,110056,0.301128625869751,140021,719,3.243450880050659,"[80, 35, 2, 2, 15]"
