ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
Off,On,Off,On,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,0.0790095329284668,3.123868465423584,"[80, 35, 2, 2, 15]",0
On,On,Off,On,On,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,On,On,0.08218121528625488,3.1451053619384766,"[80, 35, 2, 2, 15]",0
Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,0.08235478401184082,3.1009488105773926,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,Off,On,Off,On,Off,On,On,Off,Off,On,On,On,On,Off,Off,On,0.08621788024902344,3.042571544647217,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,Off,Off,On,On,0.08699989318847656,3.0405266284942627,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,On,On,Off,On,On,0.08712434768676758,3.0632753372192383,"[80, 35, 2, 2, 15]",0
Off,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,0.08772563934326172,3.043491840362549,"[80, 35, 2, 2, 15]",0
On,On,Off,Off,On,On,On,On,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,0.08933448791503906,3.055150270462036,"[80, 35, 2, 2, 15]",0
Off,On,On,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,0.08964943885803223,3.073713779449463,"[80, 35, 2, 2, 15]",0
On,Off,On,On,On,On,On,On,Off,On,Off,On,On,On,Off,On,On,On,On,On,0.09096384048461914,2.9721901416778564,"[80, 35, 2, 2, 15]",0
Off,On,Off,On,Off,Off,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,0.09232902526855469,3.0390613079071045,"[80, 35, 2, 2, 15]",0
On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,0.09275174140930176,3.121058464050293,"[80, 35, 2, 2, 15]",0
On,Off,On,On,Off,Off,On,Off,On,On,On,On,Off,On,Off,On,Off,On,On,On,0.09321975708007812,3.0743372440338135,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,On,On,On,On,On,0.09351992607116699,3.115539073944092,"[80, 35, 2, 2, 15]",0
On,On,Off,On,On,On,Off,Off,On,On,On,Off,On,Off,Off,On,On,On,On,On,0.09358072280883789,3.0819718837738037,"[80, 35, 2, 2, 15]",0
Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,On,0.09424304962158203,3.1347527503967285,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,On,Off,On,Off,On,Off,Off,Off,Off,On,On,On,On,Off,On,0.0944967269897461,2.9819698333740234,"[80, 35, 2, 2, 15]",0
On,Off,Off,Off,On,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,On,On,0.10114908218383789,3.0789477825164795,"[80, 35, 2, 2, 15]",0
On,Off,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,Off,0.10159111022949219,3.0899505615234375,"[80, 35, 2, 2, 15]",0
On,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,On,On,On,0.1022489070892334,3.1189401149749756,"[80, 35, 2, 2, 15]",0
