inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
90,5,3,2,10,0.8060606060606059,2.942746114730835,0
60,35,1,1,5,0.2121212121212121,2.8244700193405152,0
60,20,1,1,5,-0.13939393939393938,2.798009753227234,0
50,10,1,1,10,-0.0303030303030303,2.824398946762085,0
50,35,1,1,5,0.34545454545454546,2.843961477279663,0
80,35,1,3,35,0.35757575757575755,3.155951809883118,1
90,5,3,1,5,-0.5393939393939393,2.806780695915222,1
50,10,3,1,5,0.2727272727272727,2.858631467819214,1
50,5,1,3,10,0.33333333333333326,2.8774657249450684,1
60,10,1,1,10,-0.4424242424242424,2.863736629486084,2
