fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,0.10721683502197266,1.6344382762908936,513704,34.28935933113098,2152160,10605,40.07598042488098,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,Off,Off,On,Off,On,On,On,On,Off,On,On,On,Off,On,Off,0.0900125503540039,1.4911808967590332,515192,34.116480350494385,2152160,10605,38.25525522232056,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,On,Off,0.08054637908935547,1.4961152076721191,513896,34.09150218963623,2152160,10605,38.289799213409424,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,Off,On,On,Off,On,On,On,Off,0.09809255599975586,1.5193848609924316,523384,34.07943344116211,2152160,10605,38.29457402229309,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,0.11720037460327148,1.5181853771209717,522088,34.069300413131714,2152160,10605,38.19202017784119,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,0.08092713356018066,1.525618076324463,523384,34.10731863975525,2152160,10605,38.356866121292114,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,0.09728598594665527,1.4960076808929443,515000,34.08086919784546,2152160,10605,38.22203087806702,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,Off,On,On,On,Off,On,On,On,On,Off,On,On,On,0.08978056907653809,1.5217852592468262,513704,34.10816025733948,2152160,10605,38.30030965805054,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,0.09752154350280762,1.5699920654296875,523192,34.076332569122314,2152160,10605,38.362998962402344,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,0.08630037307739258,1.5477638244628906,521896,34.088178396224976,2152160,10605,38.269020318984985,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,On,0.09271812438964844,0.16015625,19176,0.17548894882202148,34594,540,2.9593520164489746,"[90, 5, 3, 2, 10]"
On,On,On,Off,On,Off,Off,On,Off,On,On,On,On,Off,On,On,On,Off,On,Off,0.09006857872009277,0.16749811172485352,20208,0.1484687328338623,34594,540,2.836233139038086,"[90, 5, 3, 2, 10]"
On,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,On,Off,0.07139348983764648,0.208848237991333,19176,0.13547635078430176,34594,540,2.8549811840057373,"[90, 5, 3, 2, 10]"
Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,Off,On,On,Off,On,On,On,Off,0.09413957595825195,0.17035722732543945,20208,0.1428518295288086,34594,540,2.9351325035095215,"[90, 5, 3, 2, 10]"
Off,Off,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,Off,On,On,On,0.09840822219848633,0.1644735336303711,19176,0.15098261833190918,34594,540,2.9512979984283447,"[90, 5, 3, 2, 10]"
On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,0.07958054542541504,0.16338467597961426,20208,0.14687466621398926,34594,540,2.9327681064605713,"[90, 5, 3, 2, 10]"
Off,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,Off,On,0.09257268905639648,0.20014572143554688,20208,0.17223024368286133,34594,540,2.991380214691162,"[90, 5, 3, 2, 10]"
On,On,Off,Off,On,On,On,Off,On,On,On,Off,On,On,On,On,Off,On,On,On,0.09459185600280762,0.16807222366333008,19176,0.16408371925354004,34594,540,2.980476140975952,"[90, 5, 3, 2, 10]"
Off,On,On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,On,Off,Off,Off,0.09482979774475098,0.16278934478759766,20208,0.1498699188232422,34594,540,2.9678640365600586,"[90, 5, 3, 2, 10]"
Off,On,On,On,Off,On,On,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,0.08232498168945312,0.16921091079711914,19176,0.15215539932250977,34594,540,3.0179758071899414,"[90, 5, 3, 2, 10]"
