inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,20,2,3,5,-0.29696969696969694,2.844090533256531,0
60,15,3,2,35,0.32121212121212117,3.1446102142333983,0
50,10,3,1,10,-0.4787878787878787,2.8074590444564818,0
70,20,3,4,5,0.11515151515151514,2.891837787628174,0
70,10,2,2,10,-0.406060606060606,2.86178035736084,1
60,25,3,3,15,0.2606060606060606,3.1763213872909546,1
80,15,2,2,15,-0.17575757575757575,2.9500298261642457,1
70,20,3,2,20,-0.3696969696969697,3.049735999107361,2
80,20,1,3,15,-0.43030303030303024,2.993837594985962,2
60,10,2,2,20,-0.4424242424242424,3.027090072631836,3
