inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,10,3,1,10,-0.4787878787878787,2.8074590444564818,0
50,25,3,2,10,0.406060606060606,2.8722939014434816,0
60,15,3,1,15,-0.09090909090909088,2.823122525215149,0
70,20,3,4,15,0.6727272727272726,3.4858081579208373,0
70,20,3,4,5,0.11515151515151514,2.891837787628174,1
80,20,1,4,5,0.35757575757575755,2.896308755874634,1
70,25,3,2,10,0.11515151515151514,2.8939154624938963,1
70,20,2,3,5,-0.29696969696969694,2.844090533256531,1
80,20,2,3,5,-0.43030303030303024,2.832610321044922,1
70,10,1,3,5,-0.3696969696969697,2.853075051307678,2
