innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
105,861401724,33416,858224371,32626690,276710334,92004,234033759,0,27,15048719902,9519,1868875304,94,58449555,full,2410,53960394,82,667714,250.65,255.82367825508118,"[180, 50, 100000, 4, 0.5]",70.5606484413147,180.2181966304779,1.3642570972442627
727,115162305,31931,483983642,92685621,531006361,34089,1043479271,1,6,12916883767,16088,47055877,1,16152995,noblob,6533,86792202,7,580559,237.96,252.72768449783325,"[180, 50, 100000, 4, 0.5]",67.57932806015015,180.12017488479614,1.9186418056488037
0,372917820,37456,653645371,55671816,975514232,95454,200353721,2,67,12429371437,18081,2622253158,79,103530203,full,189,25594541,60,291151,267.64,249.85844707489014,"[180, 50, 100000, 4, 0.5]",64.82331466674805,180.14516878128052,1.789109230041504
295,298075096,7478,57705420,8469551,847909846,72879,713397550,2,45,13860895977,22340,1465944455,106,69649789,minimal,4748,75757355,78,121214,280.1,241.4962956905365,"[180, 50, 100000, 4, 0.5]",57.01976776123047,180.1423783302307,1.2255051136016846
328,668886391,19781,957393908,132177863,339299686,60025,571315032,1,18,13376068809,25767,730370917,37,92221790,full,5218,766134,67,865612,237.4,249.38360047340393,"[180, 50, 100000, 4, 0.5]",64.08401870727539,180.1684923171997,2.0335917472839355
486,518146832,23690,182517560,47650570,874005179,118710,455072640,2,79,11787771110,27476,3820183400,69,46566450,noblob,9021,122129427,28,17991,256.46,250.7800133228302,"[180, 50, 100000, 4, 0.5]",66.12999534606934,180.10564303398132,1.437851905822754
548,975759926,8128,1041371254,116972857,57895341,105620,831075525,1,53,11079611855,7186,3147007357,19,118017661,noblob,9405,50037131,99,392312,252.61,243.94230222702026,"[180, 50, 100000, 4, 0.5]",58.68683099746704,180.1684021949768,1.978590488433838
644,92947662,2128,596424988,16825691,728946982,22972,21173267,1,95,10815966830,13282,3967279463,119,123324745,minimal,1454,111793651,12,793169,279.8,243.79921102523804,"[180, 50, 100000, 4, 0.5]",58.64176678657532,180.14378452301025,1.911433219909668
857,850282631,26733,340883989,69384483,161593015,8374,922856363,0,30,15566605194,1536,2231498541,48,28584557,minimal,7793,99839864,48,912344,269.82,251.87696170806885,"[180, 50, 100000, 4, 0.5]",66.9207968711853,180.15575075149536,1.709749698638916
923,540158925,13908,235000883,102888205,621650873,44977,360356593,0,87,14259541133,3512,1224930115,54,7010038,minimal,4026,38142124,39,431862,273.34,243.67897081375122,"[180, 50, 100000, 4, 0.5]",59.14729380607605,180.1107530593872,1.3277859687805176
105,861401724,33416,858224371,32626690,276710334,92004,234033759,0,27,15048719902,9519,1868875304,94,58449555,full,2410,53960394,82,667714,295.2,74.55819892883301,"[45, 45, 30000, 6, 0.5]",25.485683917999268,45.259974241256714,0.7094612121582031
727,115162305,31931,483983642,92685621,531006361,34089,1043479271,1,6,12916883767,16088,47055877,1,16152995,noblob,6533,86792202,7,580559,281.37,72.05240845680237,"[45, 45, 30000, 6, 0.5]",22.67596936225891,45.20049452781677,1.0701673030853271
0,372917820,37456,653645371,55671816,975514232,95454,200353721,2,67,12429371437,18081,2622253158,79,103530203,full,189,25594541,60,291151,290.57,73.05374717712402,"[45, 45, 30000, 6, 0.5]",24.054881811141968,45.23913216590881,0.6565334796905518
295,298075096,7478,57705420,8469551,847909846,72879,713397550,2,45,13860895977,22340,1465944455,106,69649789,minimal,4748,75757355,78,121214,292.53,71.06094646453857,"[45, 45, 30000, 6, 0.5]",21.830437898635864,45.32915902137756,0.7955563068389893
328,668886391,19781,957393908,132177863,339299686,60025,571315032,1,18,13376068809,25767,730370917,37,92221790,full,5218,766134,67,865612,287.79,70.52444577217102,"[45, 45, 30000, 6, 0.5]",21.265142679214478,45.28408408164978,0.8814892768859863
486,518146832,23690,182517560,47650570,874005179,118710,455072640,2,79,11787771110,27476,3820183400,69,46566450,noblob,9021,122129427,28,17991,300.42,73.3884346485138,"[45, 45, 30000, 6, 0.5]",24.17255473136902,45.272719383239746,0.8447511196136475
548,975759926,8128,1041371254,116972857,57895341,105620,831075525,1,53,11079611855,7186,3147007357,19,118017661,noblob,9405,50037131,99,392312,284.52,74.31547689437866,"[45, 45, 30000, 6, 0.5]",24.822903633117676,45.2240731716156,1.1744487285614014
644,92947662,2128,596424988,16825691,728946982,22972,21173267,1,95,10815966830,13282,3967279463,119,123324745,minimal,1454,111793651,12,793169,288.52,68.98528671264648,"[45, 45, 30000, 6, 0.5]",19.623711347579956,45.27444243431091,0.9880545139312744
857,850282631,26733,340883989,69384483,161593015,8374,922856363,0,30,15566605194,1536,2231498541,48,28584557,minimal,7793,99839864,48,912344,290.32,74.06363725662231,"[45, 45, 30000, 6, 0.5]",24.963417053222656,45.25100302696228,0.7610311508178711
923,540158925,13908,235000883,102888205,621650873,44977,360356593,0,87,14259541133,3512,1224930115,54,7010038,minimal,4026,38142124,39,431862,305.22,72.51519393920898,"[45, 45, 30000, 6, 0.5]",23.22353959083557,45.35084819793701,0.8423628807067871
105,861401724,33416,858224371,32626690,276710334,92004,234033759,0,27,15048719902,9519,1868875304,94,58449555,full,2410,53960394,82,667714,264.96,91.07582259178162,"[40, 30, 50000, 10, 0.5]",46.86882209777832,40.57749581336975,0.5209734439849854
727,115162305,31931,483983642,92685621,531006361,34089,1043479271,1,6,12916883767,16088,47055877,1,16152995,noblob,6533,86792202,7,580559,235.1,82.72947669029236,"[40, 30, 50000, 10, 0.5]",38.333077907562256,40.38612771034241,0.9089188575744629
0,372917820,37456,653645371,55671816,975514232,95454,200353721,2,67,12429371437,18081,2622253158,79,103530203,full,189,25594541,60,291151,257.61,83.66944336891174,"[40, 30, 50000, 10, 0.5]",39.47308039665222,40.397566080093384,0.704585075378418
295,298075096,7478,57705420,8469551,847909846,72879,713397550,2,45,13860895977,22340,1465944455,106,69649789,minimal,4748,75757355,78,121214,259.3,82.14036631584167,"[40, 30, 50000, 10, 0.5]",38.07758975028992,40.382466316223145,0.5789155960083008
328,668886391,19781,957393908,132177863,339299686,60025,571315032,1,18,13376068809,25767,730370917,37,92221790,full,5218,766134,67,865612,237.61,83.34630346298218,"[40, 30, 50000, 10, 0.5]",38.975494146347046,40.343427419662476,0.9384794235229492
486,518146832,23690,182517560,47650570,874005179,118710,455072640,2,79,11787771110,27476,3820183400,69,46566450,noblob,9021,122129427,28,17991,274.11,85.65573406219482,"[40, 30, 50000, 10, 0.5]",41.435831785202026,40.45518469810486,0.6397542953491211
548,975759926,8128,1041371254,116972857,57895341,105620,831075525,1,53,11079611855,7186,3147007357,19,118017661,noblob,9405,50037131,99,392312,240.49,81.86963391304016,"[40, 30, 50000, 10, 0.5]",37.563836336135864,40.40766215324402,0.7921438217163086
644,92947662,2128,596424988,16825691,728946982,22972,21173267,1,95,10815966830,13282,3967279463,119,123324745,minimal,1454,111793651,12,793169,238.91,80.47371077537537,"[40, 30, 50000, 10, 0.5]",36.26622033119202,40.38920831680298,0.7187132835388184
857,850282631,26733,340883989,69384483,161593015,8374,922856363,0,30,15566605194,1536,2231498541,48,28584557,minimal,7793,99839864,48,912344,271.38,86.82778191566467,"[40, 30, 50000, 10, 0.5]",42.687851428985596,40.38361978530884,0.6691105365753174
923,540158925,13908,235000883,102888205,621650873,44977,360356593,0,87,14259541133,3512,1224930115,54,7010038,minimal,4026,38142124,39,431862,274.25,83.81266212463379,"[40, 30, 50000, 10, 0.5]",39.65453553199768,40.35263657569885,0.6914029121398926
105,861401724,33416,858224371,32626690,276710334,92004,234033759,0,27,15048719902,9519,1868875304,94,58449555,full,2410,53960394,82,667714,258.36,84.55791187286377,"[30, 45, 45000, 10, 0.5]",49.253400802612305,30.746092557907104,1.4528238773345947
727,115162305,31931,483983642,92685621,531006361,34089,1043479271,1,6,12916883767,16088,47055877,1,16152995,noblob,6533,86792202,7,580559,207.04,85.66729664802551,"[30, 45, 45000, 10, 0.5]",50.82673120498657,30.748353719711304,1.0082440376281738
0,372917820,37456,653645371,55671816,975514232,95454,200353721,2,67,12429371437,18081,2622253158,79,103530203,full,189,25594541,60,291151,254.2,86.2596664428711,"[30, 45, 45000, 10, 0.5]",51.04318356513977,30.54155206680298,1.5782463550567627
295,298075096,7478,57705420,8469551,847909846,72879,713397550,2,45,13860895977,22340,1465944455,106,69649789,minimal,4748,75757355,78,121214,269.25,83.30706810951233,"[30, 45, 45000, 10, 0.5]",48.483495473861694,30.601974725723267,1.1196696758270264
328,668886391,19781,957393908,132177863,339299686,60025,571315032,1,18,13376068809,25767,730370917,37,92221790,full,5218,766134,67,865612,224.47,82.49449324607849,"[30, 45, 45000, 10, 0.5]",47.55168700218201,30.626425981521606,1.2055473327636719
486,518146832,23690,182517560,47650570,874005179,118710,455072640,2,79,11787771110,27476,3820183400,69,46566450,noblob,9021,122129427,28,17991,263.51,85.60238695144653,"[30, 45, 45000, 10, 0.5]",50.48520612716675,30.60491394996643,1.4094784259796143
548,975759926,8128,1041371254,116972857,57895341,105620,831075525,1,53,11079611855,7186,3147007357,19,118017661,noblob,9405,50037131,99,392312,219.05,88.01609635353088,"[30, 45, 45000, 10, 0.5]",52.99612855911255,30.732521295547485,1.1864471435546875
644,92947662,2128,596424988,16825691,728946982,22972,21173267,1,95,10815966830,13282,3967279463,119,123324745,minimal,1454,111793651,12,793169,229.55,83.10535311698914,"[30, 45, 45000, 10, 0.5]",48.28882026672363,30.761861324310303,0.9650495052337646
857,850282631,26733,340883989,69384483,161593015,8374,922856363,0,30,15566605194,1536,2231498541,48,28584557,minimal,7793,99839864,48,912344,248.95,86.15559983253479,"[30, 45, 45000, 10, 0.5]",50.73434138298035,30.77099347114563,1.564096212387085
923,540158925,13908,235000883,102888205,621650873,44977,360356593,0,87,14259541133,3512,1224930115,54,7010038,minimal,4026,38142124,39,431862,259.71,86.51766896247864,"[30, 45, 45000, 10, 0.5]",51.42509388923645,30.79091501235962,1.2113022804260254
105,861401724,33416,858224371,32626690,276710334,92004,234033759,0,27,15048719902,9519,1868875304,94,58449555,full,2410,53960394,82,667714,371.96,60.05902624130249,"[50, 30, 10000, 6, 0.5]",6.312017917633057,50.18333601951599,0.45381999015808105
