innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
310,807463871,200,259809572,106319617,898587652,21708,681327382,2,13,12731276278,20617,1608749351,36,128301051,noblob,2640,123442014,44,232085,388.13,247.24335026741028,"[180, 50, 100000, 4, 0.5]",1
445,949333919,411,353581384,123174675,473728824,42314,296838518,0,5,10946144276,12712,2778912944,108,78394857,noblob,6545,28827763,67,528803,382.64,248.70669078826904,"[180, 50, 100000, 4, 0.5]",1
222,807463871,200,57705420,113088124,847909846,78601,412889637,2,45,13860895977,22340,1465944455,106,69649789,minimal,4748,110013490,78,138079,380.95,247.03308176994324,"[180, 50, 100000, 4, 0.5]",1
222,807463871,200,259809572,113088124,837537402,78601,412889637,2,68,12731276278,20617,2509953747,90,10774512,minimal,1368,110013490,20,138079,377.6,250.55229949951172,"[180, 50, 100000, 4, 0.5]",1
348,132384817,411,353581384,123174675,456495170,43368,296838518,2,5,13808921293,5782,107739349,108,78394857,minimal,6545,24747348,67,528803,377.41,245.89305353164673,"[180, 50, 100000, 4, 0.5]",1
310,246551305,200,21424452,20556037,898587652,21708,745445265,2,13,12731276278,26524,1608749351,36,80133370,noblob,6083,26333714,49,232085,375.45,254.08872532844543,"[180, 50, 100000, 4, 0.5]",1
348,949333919,411,296633798,33742637,119085800,43368,258259770,2,5,13808921293,5782,1665079971,108,91880788,minimal,6545,28827763,67,669957,374.11,257.4117398262024,"[180, 50, 100000, 4, 0.5]",1
310,585220582,200,259809572,106319617,898587652,21708,632791804,2,40,12731276278,2257,2778912944,123,25154321,noblob,2640,93543034,44,232085,374.0,251.09294152259827,"[180, 50, 100000, 4, 0.5]",1
804,372142596,200,1008921690,38546301,59531560,21708,681327382,2,46,12731276278,1273,1694495024,57,43855281,noblob,2640,123442014,44,403972,360.23,253.61899209022522,"[180, 50, 100000, 4, 0.5]",1
804,132384817,411,353581384,38546301,456495170,13483,493019467,2,5,13083120216,1273,107739349,57,78394857,full,6545,88796599,67,528803,357.73,246.1119556427002,"[180, 50, 100000, 4, 0.5]",1
222,92947662,200,596424988,113088124,728946982,78601,21173267,1,68,10815966830,11018,3967279463,119,10774512,minimal,1618,111793651,12,793169,337.33,249.2695496082306,"[180, 50, 100000, 4, 0.5]",1
163,454220910,1583,786006466,76477636,898587652,21708,562289001,2,13,12944442173,16555,1608749351,25,87960058,noblob,7625,4983790,63,232085,323.52,247.69178009033203,"[180, 50, 100000, 4, 0.5]",1
310,708823074,1583,733142155,106319617,898587652,21708,562289001,0,13,13903158201,8990,1608749351,36,128301051,noblob,2640,123442014,44,232085,317.82,243.28066754341125,"[180, 50, 100000, 4, 0.5]",1
170,132384817,2269,353581384,123174675,456495170,35891,296838518,2,70,14590843428,11704,107739349,122,78394857,noblob,1737,24747348,32,528803,306.79,245.76119709014893,"[180, 50, 100000, 4, 0.5]",1
310,887154384,1583,733142155,51115571,898587652,21708,444670382,2,13,11487888372,16555,1608749351,25,96703202,noblob,7957,123442014,5,232085,303.28,245.88860726356506,"[180, 50, 100000, 4, 0.5]",1
170,949333919,2269,296633798,33742637,119085800,35891,258259770,2,70,14590843428,26661,1665079971,122,91880788,noblob,1737,28827763,32,669957,302.65,244.83225083351135,"[180, 50, 100000, 4, 0.5]",1
644,807463871,2128,259809572,16825691,837537402,22972,412889637,2,95,12731276278,20617,2509953747,90,123324745,minimal,1368,110013490,20,138079,300.4,246.01283407211304,"[180, 50, 100000, 4, 0.5]",1
348,372142596,3867,1008921690,123174675,59531560,43368,296838518,2,46,13808921293,5782,1694495024,108,43855281,minimal,5418,24747348,55,351518,297.22,247.1869659423828,"[180, 50, 100000, 4, 0.5]",1
348,372142596,3867,1008921690,38546301,59531560,13483,493019467,2,46,13808921293,1273,1694495024,57,78394857,full,5418,24747348,67,528803,295.94,243.816965341568,"[180, 50, 100000, 4, 0.5]",1
73,807463871,4442,259809572,106319617,944268130,45546,681327382,0,34,14781886876,20617,964649489,121,128301051,minimal,2640,123442014,44,503993,295.21,243.89057207107544,"[180, 50, 100000, 4, 0.5]",1
