ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,0.10950756072998047,0.474323034286499,241944,2.3337297439575195,356663,1676,5.683177471160889,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,On,On,On,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,On,0.0978696346282959,0.42444872856140137,237848,2.2038862705230713,356663,1676,5.139791965484619,"[10, 50, 6, 4, 5]"
Off,On,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,On,Off,On,0.08930420875549316,0.4088175296783447,240512,2.1880087852478027,356663,1676,5.084447860717773,"[10, 50, 6, 4, 5]"
On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,0.09101390838623047,0.41748881340026855,241944,2.2390992641448975,356663,1676,5.184893846511841,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,On,On,Off,On,On,Off,Off,On,On,On,On,On,On,Off,Off,On,0.07747721672058105,0.40024352073669434,236416,2.2067484855651855,356663,1676,5.144859075546265,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,Off,Off,On,On,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,0.09882712364196777,0.4162733554840088,237848,2.1704282760620117,356663,1676,5.154896974563599,"[10, 50, 6, 4, 5]"
On,Off,On,On,On,On,On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,0.09785819053649902,0.41011857986450195,241944,2.208730459213257,356663,1676,5.164096832275391,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,On,Off,On,On,0.0956563949584961,0.43338704109191895,241944,2.1896865367889404,356663,1676,5.137599468231201,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,On,On,Off,On,On,Off,Off,On,On,On,On,On,On,Off,Off,On,0.09402847290039062,1.4506402015686035,467960,4.279549598693848,828309,4503,8.492975234985352,"[10, 50, 6, 4, 10]"
Off,On,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,On,Off,On,0.09061455726623535,1.4565696716308594,472056,4.240055799484253,828309,4503,8.207152128219604,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,0.07422733306884766,1.4581809043884277,469384,4.246104717254639,828309,4503,8.408421277999878,"[10, 50, 6, 4, 10]"
Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,On,On,Off,On,Off,On,On,0.0942678451538086,1.4307975769042969,469384,4.2377965450286865,828309,4503,8.26713490486145,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,0.08456826210021973,1.5522618293762207,504440,7.161398887634277,866233,4708,11.378015279769897,"[10, 50, 6, 4, 25]"
Off,On,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,On,Off,On,0.08448600769042969,1.5073518753051758,503000,7.15442156791687,866233,4708,11.252456426620483,"[10, 50, 6, 4, 25]"
Off,On,Off,On,Off,On,Off,Off,On,On,Off,Off,Off,Off,On,Off,On,On,Off,On,0.08915925025939941,5.517098903656006,1255640,34.775407791137695,2152160,10605,42.82748341560364,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,0.09632372856140137,1.438671350479126,467960,4.309465169906616,828309,4503,8.324492692947388,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,Off,On,On,On,On,On,Off,Off,On,On,On,Off,On,Off,On,On,0.09631180763244629,1.4483089447021484,469384,4.269957542419434,828309,4503,8.363856077194214,"[10, 50, 6, 4, 10]"
On,On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,On,0.08733510971069336,1.437509298324585,469384,4.277658700942993,828309,4503,8.377521991729736,"[10, 50, 6, 4, 10]"
