ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,On,On,Off,On,0.0894005298614502,5.632827281951904,1248872,34.855950593948364,2152160,10605,44.38989472389221,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,On,On,Off,Off,On,On,On,On,On,On,On,On,Off,On,On,0.06820011138916016,5.505094766616821,1248872,34.74401521682739,2152160,10605,42.792068004608154,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,0.09241819381713867,5.4852776527404785,1252968,34.81109166145325,2152160,10605,42.72235345840454,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,On,Off,On,On,On,Off,On,Off,On,Off,On,On,Off,On,0.08716869354248047,5.497259616851807,1252968,34.74294114112854,2152160,10605,42.92989683151245,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,Off,On,On,Off,On,On,On,On,Off,On,Off,Off,Off,0.12788605690002441,5.4883036613464355,1252968,34.574928522109985,2152160,10605,42.619478702545166,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,On,0.07634449005126953,5.560266017913818,1251544,34.789650440216064,2152160,10605,42.85439848899841,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,0.10329246520996094,5.5013086795806885,1255640,34.61642503738403,2152160,10605,42.61684584617615,"[10, 50, 6, 4, 50]"
On,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,0.09400701522827148,5.53156852722168,1252968,34.637856006622314,2152160,10605,42.775094985961914,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,Off,0.10089492797851562,5.545227289199829,1248872,34.768603801727295,2152160,10605,43.0409517288208,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,On,0.08951830863952637,5.497799396514893,1248872,34.607699394226074,2152160,10605,42.64734864234924,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,On,On,On,Off,On,0.09565114974975586,0.15592432022094727,27600,0.09257364273071289,6496,49,2.764429807662964,"[90, 25, 1, 1, 5]"
On,Off,Off,Off,Off,On,On,Off,Off,On,On,On,On,On,On,On,On,Off,On,On,0.09740924835205078,0.16967153549194336,27600,0.06409168243408203,6496,49,2.7257232666015625,"[90, 25, 1, 1, 5]"
Off,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,0.08135080337524414,0.15274930000305176,31696,0.07885217666625977,6496,49,2.7448675632476807,"[90, 25, 1, 1, 5]"
