ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,evaluated_time,fidelity_setting,corr
On,On,On,On,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,On,Off,On,On,0.07088088989257812,2.746509075164795,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,On,Off,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,On,On,On,0.07568979263305664,2.63627028465271,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,On,On,Off,Off,On,Off,On,0.09089207649230957,2.7743825912475586,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,Off,0.08973002433776855,2.75905179977417,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,On,On,0.09531617164611816,2.6503310203552246,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,On,Off,Off,0.0872187614440918,2.658716917037964,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,On,On,Off,Off,On,Off,Off,On,On,On,On,Off,Off,Off,On,On,Off,0.08872556686401367,2.729736566543579,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,0.07864069938659668,2.752863883972168,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,Off,Off,On,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,On,On,0.09517431259155273,2.7648305892944336,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,On,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,On,Off,Off,0.10004997253417969,2.7364189624786377,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,On,On,On,On,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,0.08285164833068848,2.7542638778686523,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,0.08152365684509277,2.683290719985962,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,Off,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,On,Off,0.0769205093383789,2.739515542984009,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,On,Off,On,0.10138130187988281,2.7434020042419434,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,Off,On,Off,Off,On,Off,On,On,Off,On,On,On,On,On,Off,Off,On,0.07519698143005371,2.702918529510498,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,Off,Off,On,Off,On,On,On,On,On,Off,On,Off,On,On,On,Off,On,On,0.09073495864868164,2.6686065196990967,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,On,Off,On,On,On,On,Off,0.07986807823181152,2.72491717338562,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,On,0.08865165710449219,2.7032530307769775,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,Off,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,0.09657406806945801,2.762913703918457,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,0.09234285354614258,2.8320329189300537,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,Off,On,On,On,Off,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,0.07865333557128906,2.7242093086242676,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,On,0.09156322479248047,2.71357798576355,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,On,Off,On,Off,On,On,0.08524298667907715,2.727771520614624,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,Off,Off,0.09359908103942871,2.7119767665863037,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,Off,On,On,Off,On,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,0.09635233879089355,2.6673495769500732,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,On,Off,Off,On,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,0.08656954765319824,2.6481618881225586,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,Off,On,On,Off,On,Off,Off,0.08383798599243164,2.7161450386047363,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,0.08846211433410645,2.708500862121582,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,On,On,Off,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,On,On,0.08257555961608887,2.673309087753296,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,On,0.07039475440979004,2.7526543140411377,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,On,On,Off,On,On,Off,Off,On,On,On,On,Off,On,On,On,On,Off,0.09499073028564453,2.672651529312134,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,On,On,Off,On,On,Off,On,On,Off,Off,Off,On,Off,On,Off,Off,Off,0.09117937088012695,2.678365468978882,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,On,On,Off,On,On,Off,On,On,Off,Off,On,On,Off,Off,Off,Off,Off,0.08615398406982422,2.716430187225342,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,On,0.09064984321594238,2.7550389766693115,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,Off,On,Off,Off,On,On,Off,On,0.087615966796875,2.720229148864746,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,On,On,On,On,Off,On,Off,On,Off,On,On,Off,Off,Off,On,On,Off,0.09222149848937988,2.7048323154449463,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,On,On,On,On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,On,Off,0.08507871627807617,2.7599456310272217,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,0.08852124214172363,2.718290090560913,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,Off,Off,On,On,On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,0.08317995071411133,2.8627846240997314,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,On,On,Off,Off,On,Off,On,On,On,On,On,Off,On,Off,On,Off,On,0.08607339859008789,2.677271842956543,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,0.09057903289794922,2.8369369506835938,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,On,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,0.06881284713745117,2.761913299560547,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,0.0853128433227539,2.6892030239105225,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,Off,Off,On,On,On,On,Off,On,Off,Off,On,Off,Off,On,On,On,On,0.09963464736938477,2.811422348022461,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,On,On,On,On,On,Off,On,On,On,On,On,Off,Off,On,Off,Off,On,0.09031152725219727,2.6810760498046875,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,On,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,On,On,0.09623241424560547,2.712067127227783,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,On,On,Off,0.08361029624938965,2.7556540966033936,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,Off,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,On,Off,Off,0.0970766544342041,2.7352330684661865,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,On,On,Off,On,On,On,On,Off,Off,Off,On,On,Off,Off,On,On,On,0.07492232322692871,2.6745316982269287,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,Off,Off,Off,Off,On,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,0.09501194953918457,2.658525228500366,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,On,Off,0.09329843521118164,2.722705602645874,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,On,On,On,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.08355855941772461,2.7026634216308594,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,Off,Off,On,Off,On,On,On,On,On,On,On,On,On,On,Off,On,On,0.10259723663330078,2.710216999053955,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,On,Off,On,On,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,0.0796504020690918,2.6872661113739014,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,Off,On,On,On,On,Off,On,Off,Off,On,On,On,On,Off,On,On,On,Off,0.0829920768737793,2.660539150238037,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,Off,On,Off,On,Off,Off,On,On,On,On,Off,Off,On,Off,On,On,Off,On,0.08238506317138672,2.646608591079712,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,On,Off,On,Off,On,On,On,On,Off,On,On,On,Off,On,Off,Off,Off,0.08835530281066895,2.7131030559539795,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,Off,On,On,On,Off,On,Off,Off,Off,On,On,Off,On,On,On,Off,On,Off,0.08769416809082031,2.7288849353790283,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,Off,Off,Off,Off,On,Off,On,On,On,On,On,On,On,On,Off,Off,On,0.09568166732788086,2.7255430221557617,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,On,Off,On,Off,Off,Off,On,On,Off,Off,On,On,Off,On,On,On,Off,0.08158063888549805,2.7690823078155518,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,On,On,0.0721585750579834,2.675218105316162,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,0.09086990356445312,2.7962746620178223,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,0.07831549644470215,2.798866033554077,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,Off,On,On,0.0940089225769043,2.833034038543701,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,On,On,Off,On,Off,On,Off,Off,Off,On,Off,On,On,On,Off,On,On,0.10204768180847168,2.7314937114715576,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,Off,On,On,Off,On,0.08557486534118652,2.8141491413116455,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,On,Off,On,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,0.08577537536621094,2.8385000228881836,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,0.09588408470153809,2.746075391769409,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,0.08517599105834961,2.7393603324890137,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,On,0.08182621002197266,2.762002468109131,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,0.08420801162719727,2.6644084453582764,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,On,Off,Off,On,On,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,0.09156250953674316,2.7489070892333984,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,On,On,On,Off,On,Off,On,On,Off,On,On,On,On,On,On,On,Off,0.07375407218933105,2.7610223293304443,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,On,On,On,Off,On,Off,On,On,Off,On,On,On,Off,Off,Off,Off,Off,0.09037137031555176,2.6528780460357666,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,0.07443833351135254,2.745527505874634,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,Off,Off,On,On,0.08792948722839355,2.7849626541137695,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,On,Off,0.08101367950439453,2.6628870964050293,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,On,On,0.08314013481140137,2.6999547481536865,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,Off,On,On,Off,0.09030723571777344,2.718189239501953,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,Off,On,0.09399795532226562,2.700273275375366,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,On,On,Off,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,On,On,0.0910179615020752,2.7804837226867676,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,Off,On,Off,On,Off,On,On,On,Off,On,On,Off,On,On,Off,Off,Off,0.07622289657592773,2.6379122734069824,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,Off,0.09871578216552734,2.783876895904541,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,Off,On,On,On,On,Off,On,On,On,On,On,On,Off,Off,On,Off,On,0.08362531661987305,2.813687562942505,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,On,On,On,On,On,On,Off,0.09531903266906738,2.7650582790374756,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,On,On,Off,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,On,0.07839131355285645,2.73201322555542,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,Off,Off,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,On,0.08252930641174316,2.7774741649627686,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,0.07715225219726562,2.7204811573028564,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,On,Off,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,0.0876610279083252,2.626857042312622,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,0.08429694175720215,2.7821850776672363,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,On,On,Off,On,On,On,Off,Off,On,On,On,On,On,On,Off,Off,On,0.08322358131408691,2.6342172622680664,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,Off,On,Off,Off,Off,Off,0.09989118576049805,2.8361194133758545,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,0.08043336868286133,2.6748101711273193,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,On,Off,On,On,On,0.0829777717590332,2.6956655979156494,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,Off,0.08579039573669434,2.731447219848633,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,On,On,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,0.0847158432006836,2.718783140182495,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,On,On,Off,On,On,Off,On,Off,0.08296346664428711,2.6616432666778564,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,0.09636402130126953,2.6592488288879395,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,On,On,On,Off,0.09261322021484375,2.7612454891204834,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,Off,Off,On,Off,On,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,0.07825899124145508,2.8047993183135986,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,On,On,Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,Off,Off,0.09172582626342773,2.744628429412842,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,On,On,On,Off,On,On,Off,Off,Off,On,On,Off,On,On,Off,On,On,0.08755660057067871,2.7518463134765625,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,Off,Off,On,On,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,0.08009910583496094,2.734935998916626,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,0.09221076965332031,2.7536723613739014,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,On,On,Off,On,Off,On,On,On,On,Off,On,Off,On,Off,Off,On,Off,0.07769393920898438,2.6711301803588867,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,Off,Off,On,On,Off,On,On,Off,On,Off,On,On,On,Off,Off,On,On,Off,0.09116291999816895,2.7101004123687744,"[90, 25, 1, 1, 5]",0.41818181818181815
On,Off,Off,On,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,On,0.07895469665527344,2.65980863571167,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,0.09124112129211426,2.7565598487854004,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,On,On,Off,Off,On,On,On,On,On,On,On,Off,Off,Off,Off,On,Off,0.06320428848266602,2.6993439197540283,"[90, 25, 1, 1, 5]",0.41818181818181815
Off,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,0.09271049499511719,2.745349407196045,"[90, 25, 1, 1, 5]",0.41818181818181815
On,On,Off,On,Off,On,Off,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,0.0865178108215332,2.77714204788208,"[90, 25, 1, 1, 5]",0.41818181818181815
