fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,Off,On,Off,Off,Off,0.10101556777954102,0.3033719062805176,141496,2.2221133708953857,356663,1676,5.640156507492065,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,On,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,On,On,0.10133099555969238,0.29006314277648926,144448,2.0994179248809814,356663,1676,4.968202590942383,"[10, 50, 6, 4, 5]"
On,On,Off,Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,0.08399415016174316,0.25740671157836914,141496,2.1222970485687256,356663,1676,5.0278706550598145,"[10, 50, 6, 4, 5]"
On,On,On,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,Off,On,On,On,Off,0.09160351753234863,0.2649240493774414,145520,2.107161521911621,356663,1676,5.027041435241699,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,On,On,Off,On,Off,Off,Off,On,0.09522747993469238,0.26110196113586426,140424,2.125169038772583,356663,1676,5.002598762512207,"[10, 50, 6, 4, 5]"
On,On,On,Off,On,Off,On,Off,Off,Off,On,Off,On,On,Off,Off,On,On,Off,Off,0.08749699592590332,0.25926971435546875,141424,2.130012035369873,356663,1676,5.064079523086548,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,On,0.08172488212585449,0.3197133541107178,144448,2.1244215965270996,356663,1676,5.0717902183532715,"[10, 50, 6, 4, 5]"
On,Off,On,On,On,On,Off,On,On,Off,Off,On,On,Off,On,On,Off,Off,Off,On,0.0876319408416748,0.31041431427001953,144520,2.1292545795440674,356663,1676,5.128893136978149,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,On,0.08328628540039062,0.7396886348724365,205976,4.1565327644348145,828309,4503,7.610953330993652,"[10, 50, 6, 4, 10]"
On,On,Off,Off,Off,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,On,On,Off,0.08643794059753418,0.7352421283721924,207240,4.13367772102356,828309,4503,7.425821542739868,"[10, 50, 6, 4, 10]"
