fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,On,Off,Off,On,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,Off,On,Off,0.07176446914672852,1.5996804237365723,515000,34.31139159202576,2152160,10605,39.23484969139099,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,On,On,Off,Off,Off,Off,On,On,On,On,Off,On,Off,On,0.12601208686828613,1.472447395324707,522088,34.08499360084534,2152160,10605,38.32928681373596,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,0.08211469650268555,1.494102954864502,513896,34.09007906913757,2152160,10605,38.30643272399902,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,Off,On,On,On,On,On,On,Off,On,On,On,On,On,0.11170506477355957,1.4589242935180664,523192,34.11321496963501,2152160,10605,38.24777841567993,"[10, 50, 6, 4, 50]"
On,On,On,On,On,Off,Off,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,0.11696839332580566,1.4791243076324463,523384,34.12804079055786,2152160,10605,38.290810108184814,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,On,On,0.09095883369445801,1.5478479862213135,513704,34.036206007003784,2152160,10605,38.192954778671265,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,Off,On,On,Off,0.08559179306030273,1.5077996253967285,521896,34.10422086715698,2152160,10605,38.29823875427246,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,Off,Off,On,Off,Off,On,0.09556889533996582,1.4858546257019043,515192,34.16023063659668,2152160,10605,38.34601163864136,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,On,Off,On,Off,Off,0.09921646118164062,1.5051817893981934,513896,34.1061692237854,2152160,10605,38.424373149871826,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,On,0.07850241661071777,1.5095062255859375,523192,34.0737841129303,2152160,10605,38.42918848991394,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,On,On,On,Off,0.10332679748535156,1.5442783832550049,515000,34.080063343048096,2152160,10605,38.43462586402893,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,0.09087848663330078,1.5783250331878662,522088,34.11371850967407,2152160,10605,38.434560775756836,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,Off,Off,On,Off,On,On,On,Off,On,Off,Off,Off,On,Off,0.08863282203674316,1.5386967658996582,521896,34.08833336830139,2152160,10605,38.377381801605225,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,Off,On,0.09782814979553223,1.4995315074920654,515192,34.09571576118469,2152160,10605,38.408456802368164,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,Off,Off,Off,0.09263181686401367,1.4418714046478271,523384,34.054168462753296,2152160,10605,38.07062268257141,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,On,Off,On,On,On,0.08858561515808105,1.5500962734222412,513704,34.084843158721924,2152160,10605,38.314074993133545,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,On,On,On,On,On,On,On,On,On,Off,Off,Off,On,Off,Off,0.09338092803955078,1.5483648777008057,522088,34.428139209747314,2152160,10605,38.6819863319397,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,0.0982511043548584,1.446580410003662,515000,34.13807439804077,2152160,10605,38.23435568809509,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,Off,0.1035468578338623,1.5541846752166748,523192,34.121987104415894,2152160,10605,38.43869376182556,"[10, 50, 6, 4, 50]"
On,Off,On,Off,On,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,Off,Off,On,0.08432149887084961,1.4675233364105225,513896,34.08161020278931,2152160,10605,38.22570013999939,"[10, 50, 6, 4, 50]"
