innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
888,1009805047,29587,703101755,58053413,562257722,104467,367056809,2,9,11980757931,16969,1643937159,120,64598473,minimal,7122,109946509,90,753354,247.49,74.43823862075806,"[45, 45, 30000, 6, 0.7]",24.57601523399353,45.2569739818573,0.9155178070068359
888,1009805047,29587,703101755,58053413,562257722,104467,367056809,2,9,11980757931,16969,1643937159,120,64598473,minimal,7122,109946509,90,753354,243.31,254.12462544441223,"[180, 50, 100000, 4, 0.5]",69.63916397094727,180.11642241477966,1.2610127925872803
399,859731176,39708,7770222,54785718,651760462,37091,95126489,2,2,10783524190,21358,2040714861,31,41310764,noblob,1259,132751802,19,701310,247.99,73.31630253791809,"[45, 45, 30000, 6, 0.7]",23.95440173149109,45.32423782348633,0.9402778148651123
399,859731176,39708,7770222,54785718,651760462,37091,95126489,2,2,10783524190,21358,2040714861,31,41310764,noblob,1259,132751802,19,701310,242.29,256.40158891677856,"[180, 50, 100000, 4, 0.5]",71.35426878929138,180.14570665359497,1.7812495231628418
941,367824253,1071,803395458,46418684,749788097,20237,330129705,0,57,14252191127,29659,3277102271,66,127996958,minimal,4688,32952927,98,301916,260.13,71.74081158638,"[45, 45, 30000, 6, 0.7]",22.457003593444824,45.34061598777771,0.8427290916442871
941,367824253,1071,803395458,46418684,749788097,20237,330129705,0,57,14252191127,29659,3277102271,66,127996958,minimal,4688,32952927,98,301916,295.22,246.00390100479126,"[180, 50, 100000, 4, 0.5]",61.715105295181274,180.10166335105896,1.0740747451782227
241,480012171,20227,394926126,104307225,230867798,24091,955685366,0,36,13312365679,20415,499664177,80,39289687,minimal,5933,51394762,65,220349,246.95,73.03259181976318,"[45, 45, 30000, 6, 0.7]",23.847591400146484,45.262776136398315,0.8223474025726318
99,159377048,434,186105967,36896200,522718120,46864,739059480,1,20,11619379046,27443,1359655852,36,15244177,minimal,6691,40325904,46,983796,252.34,71.29336738586426,"[45, 45, 30000, 6, 0.7]",21.7845938205719,45.2752411365509,1.1361157894134521
41,388863372,30051,63868228,63480154,181426875,101216,585107287,0,59,14821144437,28802,1497341055,80,48851262,noblob,4047,112463783,55,28618,247.92,73.16166687011719,"[45, 45, 30000, 6, 0.7]",23.886168003082275,45.2592716217041,0.933732271194458
59,1011541173,16883,444139679,5048114,641298227,60621,715728336,1,77,13878704891,890,1033871794,44,2999435,minimal,4410,84526424,6,354453,238.7,73.5757098197937,"[45, 45, 30000, 6, 0.7]",24.223846435546875,45.30872821807861,0.9310479164123535
670,448216788,16972,1018971898,19859623,130620102,70651,702204664,1,80,13577972827,18987,1997341295,124,85270466,full,5287,125098661,99,590678,237.52,71.64043831825256,"[45, 45, 30000, 6, 0.7]",22.18190360069275,45.25663137435913,1.085813045501709
831,877657521,11442,661364183,96069606,639440618,79151,615601739,1,3,13986357823,20036,714404794,77,121933855,minimal,8106,92365558,8,241351,233.03,71.57093739509583,"[45, 45, 30000, 6, 0.7]",22.13229990005493,45.250072956085205,1.0930330753326416
