innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
888,1009805047,29587,703101755,58053413,562257722,104467,367056809,2,9,11980757931,16969,1643937159,120,64598473,minimal,7122,109946509,90,753354,247.49,74.43823862075806,"[45, 45, 30000, 6, 0.7]",0
399,859731176,39708,7770222,54785718,651760462,37091,95126489,2,2,10783524190,21358,2040714861,31,41310764,noblob,1259,132751802,19,701310,247.99,73.31630253791809,"[45, 45, 30000, 6, 0.7]",0
941,367824253,1071,803395458,46418684,749788097,20237,330129705,0,57,14252191127,29659,3277102271,66,127996958,minimal,4688,32952927,98,301916,260.13,71.74081158638,"[45, 45, 30000, 6, 0.7]",0
241,480012171,20227,394926126,104307225,230867798,24091,955685366,0,36,13312365679,20415,499664177,80,39289687,minimal,5933,51394762,65,220349,246.95,73.03259181976318,"[45, 45, 30000, 6, 0.7]",0
99,159377048,434,186105967,36896200,522718120,46864,739059480,1,20,11619379046,27443,1359655852,36,15244177,minimal,6691,40325904,46,983796,252.34,71.29336738586426,"[45, 45, 30000, 6, 0.7]",0
41,388863372,30051,63868228,63480154,181426875,101216,585107287,0,59,14821144437,28802,1497341055,80,48851262,noblob,4047,112463783,55,28618,247.92,73.16166687011719,"[45, 45, 30000, 6, 0.7]",0
59,1011541173,16883,444139679,5048114,641298227,60621,715728336,1,77,13878704891,890,1033871794,44,2999435,minimal,4410,84526424,6,354453,238.7,73.5757098197937,"[45, 45, 30000, 6, 0.7]",0
670,448216788,16972,1018971898,19859623,130620102,70651,702204664,1,80,13577972827,18987,1997341295,124,85270466,full,5287,125098661,99,590678,237.52,71.64043831825256,"[45, 45, 30000, 6, 0.7]",0
831,877657521,11442,661364183,96069606,639440618,79151,615601739,1,3,13986357823,20036,714404794,77,121933855,minimal,8106,92365558,8,241351,233.03,71.57093739509583,"[45, 45, 30000, 6, 0.7]",0
133,145700691,24486,967811634,111700461,920471205,55168,528796640,2,63,12505933815,5652,2262293743,12,104116781,full,5147,28349360,3,416865,243.41,72.87838506698608,"[45, 45, 30000, 6, 0.7]",0
503,689811659,37380,556229897,80173090,579659215,55623,554171490,0,27,14255233850,4834,103375139,74,79469933,full,8698,33236251,59,256486,253.67,75.00217771530151,"[45, 45, 30000, 6, 0.7]",0
375,533685411,7244,127919218,34699682,317714125,37744,379688470,1,28,13308675328,20831,1891179281,125,125574176,minimal,3741,79066990,76,693227,233.09,72.15728235244751,"[45, 45, 30000, 6, 0.7]",0
581,539872477,25522,820305176,127828679,668213933,50083,623493649,1,65,13553261767,11977,3149405464,120,72946104,full,6857,133779168,82,435159,236.8,73.47437620162964,"[45, 45, 30000, 6, 0.7]",0
927,301608488,22849,633452721,95105848,388558738,2784,744719230,0,70,14769244559,4545,3249421046,32,57915139,full,8550,132181841,30,785172,253.69,73.90632510185242,"[45, 45, 30000, 6, 0.7]",0
211,139754577,8690,433932594,100849182,33541735,5417,286260474,0,54,13505068055,22191,2122345133,107,35396448,minimal,9078,97790747,41,501854,247.84,71.54942631721497,"[45, 45, 30000, 6, 0.7]",0
929,459481466,34365,842039144,61126951,959874557,123034,491734987,0,54,10341722337,20236,3697753111,97,58104327,minimal,3588,57846337,78,820159,250.04,72.56904721260071,"[45, 45, 30000, 6, 0.7]",0
954,458235786,17276,226519675,59524299,392605351,99751,629253982,0,84,13344886074,14704,1634685221,14,99271192,minimal,4821,81693400,46,754553,259.49,74.8453540802002,"[45, 45, 30000, 6, 0.7]",0
560,838760303,39532,89039061,39851064,643046603,28004,430654337,0,66,13228154281,25989,3778881672,22,6982321,full,7191,39577854,54,181995,251.52,74.92659258842468,"[45, 45, 30000, 6, 0.7]",0
778,418812616,28075,899954434,10712293,104452543,7069,404599018,2,1,11569752757,5107,216256620,29,115402952,minimal,5034,80786511,69,219058,233.89,73.8071129322052,"[45, 45, 30000, 6, 0.7]",0
184,105479729,34315,102813700,113485739,935272999,69096,40339511,1,69,11859317343,9956,2434226891,35,53003003,full,6073,35398424,97,186534,229.8,74.16494417190552,"[45, 45, 30000, 6, 0.7]",0
121,589721811,19924,775050203,6984646,1006247264,89335,112164470,2,44,12627097410,21203,3647146056,58,15351944,minimal,2493,40960928,94,689961,242.57,73.9879994392395,"[45, 45, 30000, 6, 0.7]",0
877,1065612391,33348,902208717,100553707,811037148,97022,503563704,2,98,10878064386,5348,212475304,59,124893309,minimal,2617,58398981,80,43838,252.16,74.21861553192139,"[45, 45, 30000, 6, 0.7]",0
911,579529076,14047,184404061,16656681,88505135,122464,851124404,2,26,11034534503,10661,3810773276,14,30808374,minimal,3528,46492627,84,905249,234.72,73.84098362922668,"[45, 45, 30000, 6, 0.7]",0
538,354508922,37285,692465984,68282757,772240238,65754,511514317,0,95,15401401828,26419,674260113,2,101141216,full,807,42099350,37,223244,246.72,73.28163862228394,"[45, 45, 30000, 6, 0.7]",0
429,818393238,5451,62139926,47335112,67116335,123894,639251609,2,17,12603180838,26230,229522085,29,104532490,full,533,14102128,38,642325,242.92,70.82491683959961,"[45, 45, 30000, 6, 0.7]",0
351,1068797177,10890,53921925,107595138,806969943,39294,158368367,1,74,13908203244,21068,3401718379,27,124509515,full,345,72455918,85,226295,236.88,71.54516339302063,"[45, 45, 30000, 6, 0.7]",0
