checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,cost,fidelity,prepare_time,run_time,clean_time
0.7949809432029724,135.0,558182.0,1006.0,4761.0,1853249024.0,383.0,510367.0,77.35350799560547,167.0,26.0,94.44627380371094,79371.0,869906880.0,6781.0,633565184.0,5831.0,56.0,8225.0,1760491904.0,492.12,239.63480353355408,"[180, 50, 100000, 4, 0.5]",54.37046241760254,180.26846718788147,0.3835015296936035
0.4674835801124573,102.0,399136.0,370.0,2029.0,116485776.0,7574.0,79525.0,5.476962089538574,916.0,208.0,40.12604522705078,8796.0,1539428736.0,4525.0,1743853696.0,1451.0,217.0,46688.0,198825680.0,520.35,237.02022075653076,"[180, 50, 100000, 4, 0.5]",52.5480170249939,180.10946416854858,0.31652379035949707
0.15917061269283295,238.0,944122.0,666.0,1304.0,898499712.0,3037.0,383233.0,45.524715423583984,625.0,162.0,18.637897491455078,53591.0,279823168.0,2405.0,474044608.0,3321.0,66.0,79471.0,1460996608.0,513.12,236.84975481033325,"[180, 50, 100000, 4, 0.5]",52.20616602897644,180.28720688819885,0.3559584617614746
0.5803486108779907,15.0,100227.0,6.0,7535.0,1560886528.0,5218.0,956705.0,73.6451187133789,376.0,108.0,72.1798324584961,33016.0,2025171712.0,8881.0,1584607232.0,8959.0,163.0,41011.0,874653056.0,492.35,237.18311977386475,"[180, 50, 100000, 4, 0.5]",52.607396841049194,180.13322281837463,0.44407033920288086
0.7037590742111206,211.0,354270.0,191.0,6432.0,1955816192.0,4880.0,335872.0,33.11799240112305,872.0,153.0,53.23800277709961,64212.0,1114979072.0,7829.0,1097567872.0,8390.0,158.0,70852.0,2125809024.0,494.7,236.4008731842041,"[180, 50, 100000, 4, 0.5]",51.909457206726074,180.195077419281,0.46073365211486816
0.03136180341243744,48.0,696664.0,545.0,673.0,471096224.0,7063.0,761893.0,61.24753952026367,121.0,83.0,12.199785232543945,47593.0,711807808.0,885.0,56228100.0,4009.0,127.0,22945.0,495086336.0,521.54,237.88872265815735,"[180, 50, 100000, 4, 0.5]",53.49305748939514,180.1925139427185,0.37120723724365234
0.340167373418808,184.0,149058.0,459.0,3883.0,795554112.0,2211.0,708108.0,89.94945526123047,334.0,35.0,33.674293518066406,89996.0,1627472256.0,3473.0,2028583168.0,880.0,228.0,11784.0,1095677440.0,500.92,236.83865070343018,"[180, 50, 100000, 4, 0.5]",52.167283058166504,180.28196716308594,0.3247687816619873
0.9188830256462097,91.0,801675.0,853.0,5142.0,1206651392.0,9404.0,139579.0,18.075952529907227,585.0,233.0,75.49671936035156,23375.0,152644016.0,5261.0,987483712.0,6518.0,5.0,59693.0,578394432.0,487.37,238.01131439208984,"[180, 50, 100000, 4, 0.5]",53.35836935043335,180.20176649093628,0.43395304679870605
0.9381781816482544,247.0,192500.0,582.0,2503.0,1401687296.0,4131.0,256816.0,29.64693832397461,441.0,240.0,93.60873413085938,39664.0,1855494272.0,1525.0,1315044736.0,2789.0,187.0,69904.0,1525323904.0,498.85,238.02601408958435,"[180, 50, 100000, 4, 0.5]",53.60977864265442,180.1963984966278,0.35993361473083496
0.2969159781932831,22.0,851034.0,218.0,4271.0,990590336.0,6312.0,840969.0,51.523494720458984,690.0,58.0,47.19564437866211,71971.0,109113456.0,9723.0,206801664.0,9657.0,90.0,31443.0,970831680.0,488.53,237.89985179901123,"[180, 50, 100000, 4, 0.5]",53.04065012931824,180.18256902694702,0.4641740322113037
