fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
Off,On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,Off,0.0753164291381836,2.920832872390747,"[90, 5, 1, 1, 10]",0.6
Off,On,On,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,0.07612276077270508,2.8157079219818115,"[90, 5, 1, 1, 10]",0.6
On,On,On,Off,On,On,On,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,0.07650518417358398,2.8629226684570312,"[90, 5, 1, 1, 10]",0.6
On,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,Off,On,On,On,Off,On,0.07715654373168945,2.8212711811065674,"[90, 5, 1, 1, 10]",0.6
Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,0.07872319221496582,2.859713315963745,"[90, 5, 1, 1, 10]",0.6
On,On,On,Off,On,On,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,0.07875871658325195,2.8203303813934326,"[90, 5, 1, 1, 10]",0.6
Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,Off,Off,Off,0.07929110527038574,2.7975544929504395,"[90, 5, 1, 1, 10]",0.6
Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,0.07937264442443848,2.858532667160034,"[90, 5, 1, 1, 10]",0.6
On,On,On,Off,On,On,On,On,On,On,On,Off,On,On,Off,On,On,On,On,Off,0.0813455581665039,2.8702211380004883,"[90, 5, 1, 1, 10]",0.6
Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,0.08262515068054199,2.842060089111328,"[90, 5, 1, 1, 10]",0.6
Off,On,On,On,On,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,0.08319926261901855,2.8017144203186035,"[90, 5, 1, 1, 10]",0.6
Off,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,On,On,Off,Off,On,0.0832509994506836,2.8132612705230713,"[90, 5, 1, 1, 10]",0.6
Off,Off,On,On,Off,On,On,On,On,On,Off,On,Off,On,Off,Off,On,On,On,Off,0.0837240219116211,2.9005932807922363,"[90, 5, 1, 1, 10]",0.6
On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,0.08377361297607422,2.995710849761963,"[90, 5, 1, 1, 10]",0.6
Off,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,Off,On,On,On,Off,0.08382272720336914,2.7259538173675537,"[90, 5, 1, 1, 10]",0.6
On,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,0.08386445045471191,2.76399302482605,"[90, 5, 1, 1, 10]",0.6
On,Off,Off,Off,Off,On,On,On,On,On,On,On,Off,On,Off,On,On,On,On,On,0.08429908752441406,2.873171091079712,"[90, 5, 1, 1, 10]",0.6
On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,On,On,On,On,Off,On,0.08433675765991211,2.869900703430176,"[90, 5, 1, 1, 10]",0.6
Off,On,On,Off,On,Off,On,Off,On,Off,On,On,On,On,Off,Off,On,Off,On,Off,0.08506226539611816,2.8073227405548096,"[90, 5, 1, 1, 10]",0.6
Off,Off,On,Off,Off,On,Off,On,On,On,On,Off,On,On,Off,On,On,On,On,Off,0.0852506160736084,2.904120683670044,"[90, 5, 1, 1, 10]",0.6
