fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,On,On,Off,On,On,On,On,On,On,On,Off,Off,On,Off,On,On,0.09467864036560059,1.6772003173828125,523384,34.265801191329956,2152160,10605,40.195871114730835,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,On,Off,On,On,On,On,Off,On,0.09011650085449219,1.483762264251709,523384,34.107457637786865,2152160,10605,38.32088017463684,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,On,On,0.07462501525878906,1.5295135974884033,522088,34.11575698852539,2152160,10605,38.306148052215576,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,0.10294604301452637,1.5163848400115967,521896,34.24597954750061,2152160,10605,38.40751552581787,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,Off,On,Off,0.07337641716003418,1.533735990524292,513896,34.106279611587524,2152160,10605,38.33356165885925,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,0.1016688346862793,1.5330631732940674,515192,34.09942626953125,2152160,10605,38.33548879623413,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,0.08669519424438477,1.561582088470459,523192,34.13184881210327,2152160,10605,38.42878985404968,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,On,0.10398745536804199,1.5338060855865479,513704,34.929436922073364,2152160,10605,39.132678508758545,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,On,On,On,Off,0.08294367790222168,1.5051536560058594,515000,34.097171783447266,2152160,10605,38.25035619735718,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,0.09636068344116211,1.5323255062103271,513704,34.12816500663757,2152160,10605,38.26789450645447,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,On,Off,On,On,On,On,On,On,On,Off,Off,On,Off,On,On,0.0,0,0,0,0,0,73.94023108482361,"[60, 25, 2, 1, 25]"
On,Off,On,On,On,On,Off,On,Off,Off,Off,Off,On,Off,On,On,On,On,Off,On,0.0,0,0,0,0,0,73.2811028957367,"[60, 25, 2, 1, 25]"
Off,On,On,On,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,On,On,0.0,0,0,0,0,0,73.41965937614441,"[60, 25, 2, 1, 25]"
Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,0.0,0,0,0,0,0,74.29410600662231,"[60, 25, 2, 1, 25]"
On,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,Off,On,Off,0.0,0,0,0,0,0,73.99287128448486,"[60, 25, 2, 1, 25]"
On,On,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,0.0,0,0,0,0,0,73.88511300086975,"[60, 25, 2, 1, 25]"
Off,On,On,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,Off,0.0,0,0,0,0,0,73.88594460487366,"[60, 25, 2, 1, 25]"
On,Off,On,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,Off,On,0.0,0,0,0,0,0,73.39027762413025,"[60, 25, 2, 1, 25]"
Off,On,Off,Off,On,On,On,Off,Off,On,On,On,On,On,Off,On,On,On,On,Off,0.0,0,0,0,0,0,73.38719606399536,"[60, 25, 2, 1, 25]"
Off,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,On,On,Off,Off,Off,On,0.0,0,0,0,0,0,73.42747282981873,"[60, 25, 2, 1, 25]"
