fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
Off,On,On,On,On,Off,On,Off,On,On,On,Off,On,On,Off,Off,Off,Off,On,Off,0.0706322193145752,2.7776496410369873,"[90, 5, 1, 1, 10]",0.6
Off,On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,Off,0.0753164291381836,2.920832872390747,"[90, 5, 1, 1, 10]",0.6
Off,On,On,On,Off,On,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,0.07612276077270508,2.8157079219818115,"[90, 5, 1, 1, 10]",0.6
On,On,On,Off,On,On,On,Off,On,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,0.07650518417358398,2.8629226684570312,"[90, 5, 1, 1, 10]",0.6
On,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,Off,On,On,On,Off,On,0.07715654373168945,2.8212711811065674,"[90, 5, 1, 1, 10]",0.6
On,On,On,Off,On,On,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,Off,Off,0.0782158374786377,2.8549482822418213,"[90, 5, 1, 1, 10]",0.6
Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,0.07872319221496582,2.859713315963745,"[90, 5, 1, 1, 10]",0.6
On,On,On,Off,On,On,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,0.07875871658325195,2.8203303813934326,"[90, 5, 1, 1, 10]",0.6
On,Off,On,Off,On,On,Off,On,Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,0.07876992225646973,2.877013683319092,"[90, 5, 1, 1, 10]",0.6
Off,On,On,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,On,0.07927656173706055,2.7918832302093506,"[90, 5, 1, 1, 10]",0.6
Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,Off,Off,Off,0.07929110527038574,2.7975544929504395,"[90, 5, 1, 1, 10]",0.6
Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,0.07937264442443848,2.858532667160034,"[90, 5, 1, 1, 10]",0.6
Off,Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,Off,On,On,Off,On,Off,0.07937765121459961,2.8540589809417725,"[90, 5, 1, 1, 10]",0.6
On,Off,On,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,0.07997918128967285,2.900775194168091,"[90, 5, 1, 1, 10]",0.6
Off,On,On,Off,On,On,On,On,On,On,Off,Off,Off,On,On,On,On,On,On,Off,0.08002805709838867,2.773254156112671,"[90, 5, 1, 1, 10]",0.6
On,Off,On,Off,On,On,Off,Off,On,On,Off,Off,Off,On,Off,On,On,Off,On,Off,0.08109068870544434,2.8580474853515625,"[90, 5, 1, 1, 10]",0.6
On,On,On,Off,On,On,On,On,On,On,On,Off,On,On,Off,On,On,On,On,Off,0.0813455581665039,2.8702211380004883,"[90, 5, 1, 1, 10]",0.6
Off,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,Off,Off,Off,0.08153724670410156,2.8332359790802,"[90, 5, 1, 1, 10]",0.6
On,On,On,Off,On,On,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,0.08229470252990723,2.8553409576416016,"[90, 5, 1, 1, 10]",0.6
Off,On,On,Off,On,Off,On,Off,On,Off,On,Off,On,On,Off,On,Off,Off,On,Off,0.08240675926208496,2.8955845832824707,"[90, 5, 1, 1, 10]",0.6
