fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
Off,On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,On,Off,On,On,Off,Off,Off,0.0753164291381836,2.920832872390747,"[90, 5, 1, 1, 10]",0.6
On,On,Off,Off,Off,On,On,On,On,On,On,Off,Off,On,Off,On,On,On,Off,On,0.07715654373168945,2.8212711811065674,"[90, 5, 1, 1, 10]",0.6
Off,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,0.07872319221496582,2.859713315963745,"[90, 5, 1, 1, 10]",0.6
Off,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,On,On,Off,Off,On,0.0832509994506836,2.8132612705230713,"[90, 5, 1, 1, 10]",0.6
Off,Off,On,On,Off,On,On,On,On,On,Off,On,Off,On,Off,Off,On,On,On,Off,0.0837240219116211,2.9005932807922363,"[90, 5, 1, 1, 10]",0.6
On,Off,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,0.08377361297607422,2.995710849761963,"[90, 5, 1, 1, 10]",0.6
On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,On,On,On,On,On,Off,On,0.08433675765991211,2.869900703430176,"[90, 5, 1, 1, 10]",0.6
On,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,0.08567285537719727,2.829427719116211,"[90, 5, 1, 1, 10]",0.6
Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,On,Off,On,On,Off,On,Off,0.08645057678222656,2.904869794845581,"[90, 5, 1, 1, 10]",0.6
Off,On,On,Off,On,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,0.0867767333984375,2.8479230403900146,"[90, 5, 1, 1, 10]",0.6
On,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,Off,On,On,Off,0.08753108978271484,2.805779457092285,"[90, 5, 1, 1, 10]",0.6
Off,Off,Off,On,On,Off,On,Off,On,On,On,On,Off,On,On,On,On,On,Off,On,0.08885526657104492,2.88571834564209,"[90, 5, 1, 1, 10]",0.6
Off,On,Off,Off,On,Off,On,On,On,Off,On,On,On,On,Off,On,Off,Off,Off,On,0.08975362777709961,2.9057767391204834,"[90, 5, 1, 1, 10]",0.6
On,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,0.0902857780456543,2.8413918018341064,"[90, 5, 1, 1, 10]",0.6
On,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,0.09039688110351562,2.808624267578125,"[90, 5, 1, 1, 10]",0.6
On,Off,On,Off,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,0.09078574180603027,2.813781976699829,"[90, 5, 1, 1, 10]",0.6
On,On,On,Off,On,On,Off,On,On,Off,On,Off,On,Off,On,On,Off,On,Off,On,0.0915372371673584,2.8029122352600098,"[90, 5, 1, 1, 10]",0.6
On,On,On,Off,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,Off,Off,On,Off,0.09166574478149414,2.8449673652648926,"[90, 5, 1, 1, 10]",0.6
On,Off,On,Off,On,Off,On,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,On,On,0.09214496612548828,2.8348641395568848,"[90, 5, 1, 1, 10]",0.6
Off,On,On,Off,Off,Off,On,On,Off,Off,On,Off,On,On,Off,Off,Off,On,Off,On,0.09276437759399414,2.924940824508667,"[90, 5, 1, 1, 10]",0.6
