innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
165,601529870,197,954139115,69984427,846713015,115341,655041209,0,2,15385241071,28899,3052342964,119,117379299,minimal,1068,1475231,100,239374,398.03,249.56624507904053,"[180, 50, 100000, 4, 0.5]",1
165,596437915,197,161401146,69984427,1052136633,87096,378159126,0,15,14489070355,18997,2037124985,119,92069576,noblob,656,9558387,100,200055,390.48,261.7771854400635,"[180, 50, 100000, 4, 0.5]",1
165,596437915,197,61667122,59041504,846713015,115341,655041209,0,26,14489070355,18533,1956607372,119,92069576,minimal,1068,9558387,78,878526,389.42,245.73411059379578,"[180, 50, 100000, 4, 0.5]",1
586,601529870,197,698073626,133548347,846713015,61484,655041209,0,15,15385241071,18997,1859602091,20,99124164,minimal,1068,117778083,100,239374,389.25,245.87639212608337,"[180, 50, 100000, 4, 0.5]",1
165,596437915,197,61667122,59041504,846713015,115341,655041209,0,26,14489070355,18533,1956607372,119,92069576,minimal,1068,9558387,78,239374,388.91,245.71703457832336,"[180, 50, 100000, 4, 0.5]",1
586,601529870,197,576459101,133548347,846713015,115341,655041209,0,2,15385241071,28899,3052342964,119,92069576,minimal,1068,9558387,100,239374,388.32,245.7829339504242,"[180, 50, 100000, 4, 0.5]",1
586,601529870,197,698073626,133548347,846713015,115341,906944504,0,15,15385241071,574,3052342964,119,99124164,full,3643,9558387,18,239374,388.28,244.0287218093872,"[180, 50, 100000, 4, 0.5]",1
165,596437915,197,61667122,59041504,846713015,115341,655041209,0,26,14489070355,18533,1956607372,119,99124164,minimal,1068,9558387,78,239374,388.09,254.40242314338684,"[180, 50, 100000, 4, 0.5]",1
586,601529870,197,698073626,133548347,535122687,61484,906944504,0,15,15385241071,574,1859602091,115,99124164,full,3643,117778083,100,628691,387.78,251.37794017791748,"[180, 50, 100000, 4, 0.5]",1
165,596437915,197,161401146,69984427,846713015,115341,1043268438,0,56,14489070355,18997,57732487,119,117379299,noblob,5731,31160993,100,200055,387.66,251.5234739780426,"[180, 50, 100000, 4, 0.5]",1
586,601529870,197,698073626,133548347,535122687,15807,906944504,0,15,15385241071,18997,2154616345,34,99124164,full,3643,117778083,100,628691,387.58,248.55834245681763,"[180, 50, 100000, 4, 0.5]",1
165,596437915,197,61667122,59041504,535122687,115341,655041209,0,26,14489070355,18533,1956607372,119,99124164,minimal,3643,9558387,78,239374,387.03,251.21483969688416,"[180, 50, 100000, 4, 0.5]",1
165,1028370513,197,161401146,133548347,846713015,115341,1043268438,0,56,14914137140,18997,57732487,119,117379299,minimal,5731,9558387,85,976926,386.53,256.8091895580292,"[180, 50, 100000, 4, 0.5]",1
586,596437915,197,698073626,133548347,846713015,69042,655041209,0,15,14489070355,18997,1859602091,119,92069576,minimal,1068,9558387,98,239374,385.97,247.43391919136047,"[180, 50, 100000, 4, 0.5]",1
586,601529870,197,698073626,133548347,535122687,61484,556186330,0,15,15385241071,574,1859602091,34,99124164,full,3643,96367053,100,43903,384.82,244.93973541259766,"[180, 50, 100000, 4, 0.5]",1
165,601529870,197,61667122,59041504,846713015,115341,655041209,0,26,11067899221,18533,1956607372,113,99124164,minimal,1068,117778083,78,239374,383.9,247.01252961158752,"[180, 50, 100000, 4, 0.5]",1
165,596437915,197,161401146,69984427,846713015,115341,1043268438,0,56,14914137140,18997,57732487,119,117379299,noblob,5731,1475231,100,200055,383.8,249.71210551261902,"[180, 50, 100000, 4, 0.5]",1
586,601529870,197,698073626,133548347,846713015,61484,655041209,0,15,15385241071,574,1859602091,20,99124164,minimal,3643,117778083,100,239374,383.75,249.6586902141571,"[180, 50, 100000, 4, 0.5]",1
586,601529870,197,698073626,133548347,846713015,61484,655041209,0,2,15385241071,28899,3233576605,20,99124164,minimal,1068,117778083,100,239374,383.37,249.27603912353516,"[180, 50, 100000, 4, 0.5]",1
586,601529870,197,698073626,133548347,535122687,61484,906944504,0,15,15385241071,574,1859602091,115,99124164,full,3643,117778083,100,628691,383.04,245.24148869514465,"[180, 50, 100000, 4, 0.5]",1
