inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,10,3,1,20,0.6606060606060605,2.86099796295166,0
50,5,3,1,10,0.05454545454545454,2.8381879806518553,0
80,25,2,2,5,0.5151515151515151,2.867044949531555,1
60,25,3,2,25,0.5636363636363636,3.3055317640304565,1
50,10,2,2,5,0.0303030303030303,2.848638153076172,1
50,15,1,4,25,0.28484848484848485,3.186696481704712,2
80,5,2,4,15,0.18787878787878787,3.0224534034729005,2
80,25,1,4,10,-0.19999999999999998,2.862649083137512,2
80,10,2,4,15,-0.07878787878787878,3.2883400917053223,3
70,5,3,4,10,-0.34545454545454546,3.298222875595093,4
