inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,25,1,1,5,0.5757575757575757,2.78379282951355,0
80,15,1,2,5,0.3696969696969697,2.8373074769973754,1
90,10,3,1,20,0.18787878787878787,2.854272246360779,2
70,20,2,1,20,0.309090909090909,2.939215803146362,2
80,15,1,1,20,0.09090909090909088,2.838123917579651,2
50,20,1,1,5,0.17575757575757575,2.856084418296814,3
60,35,2,4,15,0.2727272727272727,3.3350911378860473,3
70,15,1,1,20,-0.13939393939393938,2.875114011764526,4
60,15,1,3,15,0.10303030303030303,2.876690173149109,4
80,10,3,1,5,-0.22424242424242422,2.877800798416138,5
