ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,Off,0.09301042556762695,5.587987661361694,1251544,34.94599533081055,2152160,10605,43.30287575721741,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,On,On,On,Off,On,Off,0.10257720947265625,5.488421440124512,1251544,35.03138494491577,2152160,10605,43.121734857559204,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,Off,On,On,On,0.09674239158630371,5.506475925445557,1248872,34.6354022026062,2152160,10605,42.75998020172119,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,0.08676314353942871,5.495840549468994,1248872,34.59526300430298,2152160,10605,42.63206744194031,"[10, 50, 6, 4, 50]"
On,Off,Off,On,On,Off,Off,On,On,On,Off,On,Off,On,Off,Off,On,Off,Off,On,0.08925271034240723,5.555833101272583,1252968,34.578627824783325,2152160,10605,42.75633931159973,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,Off,Off,On,On,On,Off,Off,On,0.08975887298583984,5.517675876617432,1251544,35.023438453674316,2152160,10605,43.07984256744385,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,Off,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,On,0.07379698753356934,5.532566070556641,1252968,34.71071720123291,2152160,10605,42.876124143600464,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,On,Off,On,Off,0.09225153923034668,5.485817909240723,1248872,34.64655876159668,2152160,10605,42.84042191505432,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,On,On,On,Off,Off,0.08880877494812012,5.484575986862183,1251544,34.76638174057007,2152160,10605,42.91619396209717,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,On,On,On,On,On,On,On,On,Off,Off,Off,On,On,0.08473801612854004,5.481918573379517,1255640,34.79160952568054,2152160,10605,42.76179265975952,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,Off,On,On,On,On,On,Off,On,Off,On,On,Off,Off,Off,0.09615778923034668,5.538179874420166,1251544,34.67656636238098,2152160,10605,42.82336139678955,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,Off,0.0972599983215332,5.496618986129761,1255640,34.812230825424194,2152160,10605,42.936577796936035,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,On,Off,Off,On,On,On,On,0.09336519241333008,5.554016828536987,1252968,34.623881101608276,2152160,10605,42.82983136177063,"[10, 50, 6, 4, 50]"
Off,On,Off,On,Off,On,On,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,0.1189725399017334,5.491885662078857,1248872,34.62092852592468,2152160,10605,42.84216046333313,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,Off,On,On,On,Off,On,On,On,Off,Off,Off,On,On,On,Off,0.07999992370605469,5.611978530883789,1252968,34.78852653503418,2152160,10605,43.039154052734375,"[10, 50, 6, 4, 50]"
On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,Off,On,On,Off,Off,0.09578108787536621,5.5549538135528564,1252968,34.792962074279785,2152160,10605,42.94029116630554,"[10, 50, 6, 4, 50]"
On,On,Off,On,On,Off,Off,Off,Off,On,On,Off,On,Off,On,On,Off,On,On,On,0.08908653259277344,5.548307657241821,1248872,34.592480421066284,2152160,10605,42.68476319313049,"[10, 50, 6, 4, 50]"
Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,0.09837555885314941,5.466332197189331,1251544,34.77407217025757,2152160,10605,42.78869557380676,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,0.09709954261779785,5.565697431564331,1255640,34.76095986366272,2152160,10605,42.960846185684204,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,0.08501172065734863,5.528936147689819,1255640,34.616148233413696,2152160,10605,42.76127481460571,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,On,On,On,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,On,0.09361481666564941,5.559166669845581,1252968,34.78830003738403,2152160,10605,42.91489005088806,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,On,On,0.0948486328125,5.554602146148682,1255640,34.753406047821045,2152160,10605,42.843721866607666,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,On,Off,Off,On,Off,On,On,Off,0.09256887435913086,5.4889607429504395,1248872,34.64914011955261,2152160,10605,42.63372826576233,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,On,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,0.08379411697387695,5.5523457527160645,1255640,34.75002956390381,2152160,10605,42.90955424308777,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,0.09370136260986328,5.4825146198272705,1251544,34.7952184677124,2152160,10605,42.91496706008911,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,On,Off,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,On,0.09675145149230957,5.498570919036865,1248872,34.77662801742554,2152160,10605,42.79753518104553,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,Off,On,On,Off,On,On,On,On,Off,On,On,On,On,Off,0.08003664016723633,5.496470928192139,1251544,34.78445506095886,2152160,10605,42.849517583847046,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,On,0.09291553497314453,5.57081937789917,1248872,34.74333906173706,2152160,10605,42.857245683670044,"[10, 50, 6, 4, 50]"
On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,On,0.10815930366516113,5.503310680389404,1252968,34.64972472190857,2152160,10605,42.73202919960022,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,On,On,On,Off,Off,Off,Off,Off,Off,On,Off,Off,Off,0.08878898620605469,5.504571437835693,1252968,34.74680781364441,2152160,10605,42.84919619560242,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,0.08837437629699707,5.4960432052612305,1252968,34.61436629295349,2152160,10605,42.65149116516113,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,On,0.09246134757995605,5.52079963684082,1252968,34.597556591033936,2152160,10605,42.67648196220398,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,0.08460760116577148,5.544687986373901,1252968,34.757800817489624,2152160,10605,42.93602919578552,"[10, 50, 6, 4, 50]"
Off,On,On,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,Off,Off,Off,On,On,0.0791618824005127,5.539067983627319,1252968,34.608065605163574,2152160,10605,42.62892031669617,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,On,On,On,Off,Off,Off,On,On,Off,On,Off,On,On,Off,0.0963282585144043,5.506541013717651,1248872,34.80493235588074,2152160,10605,42.90356755256653,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,On,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,0.07572412490844727,5.531371116638184,1252968,34.81122660636902,2152160,10605,42.86708950996399,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,0.09407472610473633,5.550423622131348,1255640,34.75506067276001,2152160,10605,42.98522353172302,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,On,Off,On,0.09251832962036133,5.533339977264404,1252968,34.58465218544006,2152160,10605,42.66010499000549,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,0.0954580307006836,5.499868154525757,1252968,34.62786269187927,2152160,10605,42.6839599609375,"[10, 50, 6, 4, 50]"
