innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
1000,532543533,11561,292125353,129675368,789779346,72676,294441980,2,89,13886702445,29068,2129776030,115,58043688,full,3899,41348085,49,957784,253.43,246.52373504638672,"[180, 50, 100000, 4, 0.5]",61.38369393348694,180.13335800170898,1.2630550861358643
782,1037219626,7929,507165493,84965193,744872983,110449,585101157,0,67,12931399724,4141,2515725769,14,23074483,full,9414,25532381,10,768118,263.32,245.15454030036926,"[180, 50, 100000, 4, 0.5]",60.34014344215393,180.21295809745789,1.5144200325012207
575,743169986,35284,191428876,78374646,43438978,16839,761962770,1,56,10873362338,20756,3563608780,63,93848443,minimal,6065,111828556,98,471379,222.52,254.66381454467773,"[180, 50, 100000, 4, 0.5]",69.58631801605225,180.1054708957672,1.8714122772216797
93,102489556,976,645146880,51855408,552813932,51277,514264486,0,35,11622637837,10796,3314640036,94,36677268,full,1368,8806230,74,221457,295.72,245.7587230205536,"[180, 50, 100000, 4, 0.5]",61.33666491508484,180.17116522789001,1.1558856964111328
268,359323485,39464,643863096,114682742,491183649,30237,1049424335,1,17,10791755130,25108,1184266938,120,5743806,minimal,2326,79196094,61,680176,220.75,257.8099353313446,"[180, 50, 100000, 4, 0.5]",72.36166167259216,180.1363604068756,2.186854362487793
146,193867139,17602,820075834,101070897,861447595,98452,87757029,0,70,12240889365,12426,130994342,86,99167034,full,4947,65127404,24,382638,248.3,254.31656575202942,"[180, 50, 100000, 4, 0.5]",69.72565722465515,180.1964921951294,1.280871868133545
417,239309664,20736,77054240,13812223,289080978,87335,893668266,2,1,15427255348,1875,706131808,5,79833343,minimal,6640,102949620,84,64685,242.71,252.8759355545044,"[180, 50, 100000, 4, 0.5]",68.27484846115112,180.12209367752075,1.386901617050171
626,628845504,24854,1054717847,10449367,970253882,9140,373986115,1,91,14223272475,16291,4270026542,37,133184988,noblob,7774,132124590,34,834195,224.85,253.2544231414795,"[180, 50, 100000, 4, 0.5]",68.11925792694092,180.12844681739807,1.9073255062103271
313,753397811,31514,325573559,60363811,123795418,129446,646807608,2,21,13342319672,23444,2848201718,67,116916954,noblob,427,27045499,15,544425,249.52,256.8060131072998,"[180, 50, 100000, 4, 0.5]",71.86159801483154,180.199360370636,1.649834394454956
844,961116191,13121,873940291,35872603,364429023,65362,119186350,2,47,14871037970,7119,1332196578,44,50918260,noblob,8743,87631941,56,129003,245.54,245.9153537750244,"[180, 50, 100000, 4, 0.5]",61.50583219528198,180.2155933380127,1.091195821762085
1000,532543533,11561,292125353,129675368,789779346,72676,294441980,2,89,13886702445,29068,2129776030,115,58043688,full,3899,41348085,49,957784,268.68,70.64610266685486,"[45, 45, 30000, 6, 0.5]",21.411134958267212,45.287922620773315,0.8421602249145508
782,1037219626,7929,507165493,84965193,744872983,110449,585101157,0,67,12931399724,4141,2515725769,14,23074483,full,9414,25532381,10,768118,281.26,72.9211015701294,"[45, 45, 30000, 6, 0.5]",23.43378210067749,45.45032739639282,0.9305479526519775
575,743169986,35284,191428876,78374646,43438978,16839,761962770,1,56,10873362338,20756,3563608780,63,93848443,minimal,6065,111828556,98,471379,257.66,73.75247836112976,"[45, 45, 30000, 6, 0.5]",24.314096450805664,45.26467490196228,1.0839266777038574
93,102489556,976,645146880,51855408,552813932,51277,514264486,0,35,11622637837,10796,3314640036,94,36677268,full,1368,8806230,74,221457,300.76,71.54070997238159,"[45, 45, 30000, 6, 0.5]",22.394192695617676,45.23374319076538,0.829498291015625
268,359323485,39464,643863096,114682742,491183649,30237,1049424335,1,17,10791755130,25108,1184266938,120,5743806,minimal,2326,79196094,61,680176,255.47,74.18250513076782,"[45, 45, 30000, 6, 0.5]",24.64235520362854,45.28142237663269,1.1329617500305176
146,193867139,17602,820075834,101070897,861447595,98452,87757029,0,70,12240889365,12426,130994342,86,99167034,full,4947,65127404,24,382638,282.14,73.60308504104614,"[45, 45, 30000, 6, 0.5]",24.521130800247192,45.24673318862915,0.7479877471923828
417,239309664,20736,77054240,13812223,289080978,87335,893668266,2,1,15427255348,1875,706131808,5,79833343,minimal,6640,102949620,84,64685,276.03,73.86121344566345,"[45, 45, 30000, 6, 0.5]",24.747162580490112,45.32744383811951,0.7032313346862793
626,628845504,24854,1054717847,10449367,970253882,9140,373986115,1,91,14223272475,16291,4270026542,37,133184988,noblob,7774,132124590,34,834195,252.0,73.81935000419617,"[45, 45, 30000, 6, 0.5]",24.367062091827393,45.30552887916565,1.0243570804595947
313,753397811,31514,325573559,60363811,123795418,129446,646807608,2,21,13342319672,23444,2848201718,67,116916954,noblob,427,27045499,15,544425,279.11,72.19812345504761,"[45, 45, 30000, 6, 0.5]",22.98738408088684,45.25134611129761,0.860184907913208
844,961116191,13121,873940291,35872603,364429023,65362,119186350,2,47,14871037970,7119,1332196578,44,50918260,noblob,8743,87631941,56,129003,270.98,70.64919590950012,"[45, 45, 30000, 6, 0.5]",21.448314666748047,45.384480476379395,0.7116150856018066
1000,532543533,11561,292125353,129675368,789779346,72676,294441980,2,89,13886702445,29068,2129776030,115,58043688,full,3899,41348085,49,957784,248.03,84.08223462104797,"[40, 30, 50000, 10, 0.5]",39.79010033607483,40.47074913978577,0.7341136932373047
782,1037219626,7929,507165493,84965193,744872983,110449,585101157,0,67,12931399724,4141,2515725769,14,23074483,full,9414,25532381,10,768118,255.15,87.35279536247253,"[40, 30, 50000, 10, 0.5]",43.16741061210632,40.39772415161133,0.6964528560638428
575,743169986,35284,191428876,78374646,43438978,16839,761962770,1,56,10873362338,20756,3563608780,63,93848443,minimal,6065,111828556,98,471379,215.36,82.49292397499084,"[40, 30, 50000, 10, 0.5]",37.882789850234985,40.4028046131134,1.0969841480255127
93,102489556,976,645146880,51855408,552813932,51277,514264486,0,35,11622637837,10796,3314640036,94,36677268,full,1368,8806230,74,221457,286.09,87.21083807945251,"[40, 30, 50000, 10, 0.5]",42.91090250015259,40.509413719177246,0.6832549571990967
268,359323485,39464,643863096,114682742,491183649,30237,1049424335,1,17,10791755130,25108,1184266938,120,5743806,minimal,2326,79196094,61,680176,220.67,90.85897088050842,"[40, 30, 50000, 10, 0.5]",46.28580641746521,40.37886834144592,1.099393606185913
146,193867139,17602,820075834,101070897,861447595,98452,87757029,0,70,12240889365,12426,130994342,86,99167034,full,4947,65127404,24,382638,264.32,86.3785719871521,"[40, 30, 50000, 10, 0.5]",42.00875473022461,40.54900598526001,0.7272281646728516
417,239309664,20736,77054240,13812223,289080978,87335,893668266,2,1,15427255348,1875,706131808,5,79833343,minimal,6640,102949620,84,64685,246.06,87.47018194198608,"[40, 30, 50000, 10, 0.5]",43.18250894546509,40.5678014755249,0.6233937740325928
626,628845504,24854,1054717847,10449367,970253882,9140,373986115,1,91,14223272475,16291,4270026542,37,133184988,noblob,7774,132124590,34,834195,213.69,84.28568387031555,"[40, 30, 50000, 10, 0.5]",39.93797969818115,40.43076038360596,0.820462703704834
313,753397811,31514,325573559,60363811,123795418,129446,646807608,2,21,13342319672,23444,2848201718,67,116916954,noblob,427,27045499,15,544425,252.24,86.06618070602417,"[40, 30, 50000, 10, 0.5]",41.46493172645569,40.40002799034119,1.106626033782959
844,961116191,13121,873940291,35872603,364429023,65362,119186350,2,47,14871037970,7119,1332196578,44,50918260,noblob,8743,87631941,56,129003,246.83,88.85718560218811,"[40, 30, 50000, 10, 0.5]",44.54159617424011,40.43749713897705,0.7768545150756836
1000,532543533,11561,292125353,129675368,789779346,72676,294441980,2,89,13886702445,29068,2129776030,115,58043688,full,3899,41348085,49,957784,255.06,85.7104811668396,"[30, 45, 45000, 10, 0.5]",50.67665982246399,30.52912712097168,1.4156458377838135
782,1037219626,7929,507165493,84965193,744872983,110449,585101157,0,67,12931399724,4141,2515725769,14,23074483,full,9414,25532381,10,768118,243.42,87.00939798355103,"[30, 45, 45000, 10, 0.5]",52.08085918426514,30.707215547561646,1.1251552104949951
575,743169986,35284,191428876,78374646,43438978,16839,761962770,1,56,10873362338,20756,3563608780,63,93848443,minimal,6065,111828556,98,471379,182.46,84.14065265655518,"[30, 45, 45000, 10, 0.5]",49.29699969291687,30.5759756565094,1.1793546676635742
93,102489556,976,645146880,51855408,552813932,51277,514264486,0,35,11622637837,10796,3314640036,94,36677268,full,1368,8806230,74,221457,251.16,87.83830451965332,"[30, 45, 45000, 10, 0.5]",53.107659101486206,30.639567852020264,0.9771618843078613
268,359323485,39464,643863096,114682742,491183649,30237,1049424335,1,17,10791755130,25108,1184266938,120,5743806,minimal,2326,79196094,61,680176,201.75,85.34759283065796,"[30, 45, 45000, 10, 0.5]",50.320051431655884,30.589698314666748,1.3490467071533203
146,193867139,17602,820075834,101070897,861447595,98452,87757029,0,70,12240889365,12426,130994342,86,99167034,full,4947,65127404,24,382638,254.47,87.76107239723206,"[30, 45, 45000, 10, 0.5]",52.30447697639465,30.836705684661865,1.5338242053985596
417,239309664,20736,77054240,13812223,289080978,87335,893668266,2,1,15427255348,1875,706131808,5,79833343,minimal,6640,102949620,84,64685,241.82,90.82010269165039,"[30, 45, 45000, 10, 0.5]",55.99009156227112,30.680562257766724,1.0595319271087646
626,628845504,24854,1054717847,10449367,970253882,9140,373986115,1,91,14223272475,16291,4270026542,37,133184988,noblob,7774,132124590,34,834195,198.94,87.83716654777527,"[30, 45, 45000, 10, 0.5]",52.92577004432678,30.61266279220581,1.2008883953094482
313,753397811,31514,325573559,60363811,123795418,129446,646807608,2,21,13342319672,23444,2848201718,67,116916954,noblob,427,27045499,15,544425,250.6,86.29816889762878,"[30, 45, 45000, 10, 0.5]",50.94364643096924,30.70038080215454,1.562669277191162
844,961116191,13121,873940291,35872603,364429023,65362,119186350,2,47,14871037970,7119,1332196578,44,50918260,noblob,8743,87631941,56,129003,246.57,91.11037111282349,"[30, 45, 45000, 10, 0.5]",56.14113903045654,30.665093898773193,1.195237636566162
1000,532543533,11561,292125353,129675368,789779346,72676,294441980,2,89,13886702445,29068,2129776030,115,58043688,full,3899,41348085,49,957784,354.01,59.77065968513489,"[50, 30, 10000, 6, 0.5]",6.08059549331665,50.1122145652771,0.4794199466705322
782,1037219626,7929,507165493,84965193,744872983,110449,585101157,0,67,12931399724,4141,2515725769,14,23074483,full,9414,25532381,10,768118,358.88,60.449193716049194,"[50, 30, 10000, 6, 0.5]",6.672358512878418,50.19097661972046,0.47878336906433105
575,743169986,35284,191428876,78374646,43438978,16839,761962770,1,56,10873362338,20756,3563608780,63,93848443,minimal,6065,111828556,98,471379,323.03,60.566206216812134,"[50, 30, 10000, 6, 0.5]",6.784606456756592,50.210278034210205,0.4708261489868164
93,102489556,976,645146880,51855408,552813932,51277,514264486,0,35,11622637837,10796,3314640036,94,36677268,full,1368,8806230,74,221457,390.2,59.1646625995636,"[50, 30, 10000, 6, 0.5]",5.49043083190918,50.15340185165405,0.42104411125183105
268,359323485,39464,643863096,114682742,491183649,30237,1049424335,1,17,10791755130,25108,1184266938,120,5743806,minimal,2326,79196094,61,680176,325.98,60.17427158355713,"[50, 30, 10000, 6, 0.5]",6.327970027923584,50.194913148880005,0.5536360740661621
146,193867139,17602,820075834,101070897,861447595,98452,87757029,0,70,12240889365,12426,130994342,86,99167034,full,4947,65127404,24,382638,350.76,60.175945520401,"[50, 30, 10000, 6, 0.5]",6.484451055526733,50.14740991592407,0.4406168460845947
417,239309664,20736,77054240,13812223,289080978,87335,893668266,2,1,15427255348,1875,706131808,5,79833343,minimal,6640,102949620,84,64685,370.53,60.00969910621643,"[50, 30, 10000, 6, 0.5]",6.272400856018066,50.24958682060242,0.39564085006713867
626,628845504,24854,1054717847,10449367,970253882,9140,373986115,1,91,14223272475,16291,4270026542,37,133184988,noblob,7774,132124590,34,834195,326.31,60.51620650291443,"[50, 30, 10000, 6, 0.5]",6.779869318008423,50.12018632888794,0.5145812034606934
313,753397811,31514,325573559,60363811,123795418,129446,646807608,2,21,13342319672,23444,2848201718,67,116916954,noblob,427,27045499,15,544425,368.67,60.088690996170044,"[50, 30, 10000, 6, 0.5]",6.304326295852661,50.23144173622131,0.4560234546661377
844,961116191,13121,873940291,35872603,364429023,65362,119186350,2,47,14871037970,7119,1332196578,44,50918260,noblob,8743,87631941,56,129003,363.0,60.08114242553711,"[50, 30, 10000, 6, 0.5]",6.373612403869629,50.168137550354004,0.45600128173828125
1000,532543533,11561,292125353,129675368,789779346,72676,294441980,2,89,13886702445,29068,2129776030,115,58043688,full,3899,41348085,49,957784,360.34,62.68782448768616,"[50, 20, 35000, 4, 0.5]",9.1758291721344,50.063621282577515,0.35123348236083984
782,1037219626,7929,507165493,84965193,744872983,110449,585101157,0,67,12931399724,4141,2515725769,14,23074483,full,9414,25532381,10,768118,372.3,62.29790925979614,"[50, 20, 35000, 4, 0.5]",8.666500806808472,50.13219118118286,0.3936889171600342
575,743169986,35284,191428876,78374646,43438978,16839,761962770,1,56,10873362338,20756,3563608780,63,93848443,minimal,6065,111828556,98,471379,335.78,63.793885469436646,"[50, 20, 35000, 4, 0.5]",10.19708800315857,50.08259344100952,0.41309165954589844
93,102489556,976,645146880,51855408,552813932,51277,514264486,0,35,11622637837,10796,3314640036,94,36677268,full,1368,8806230,74,221457,370.04,62.423962116241455,"[50, 20, 35000, 4, 0.5]",8.94916558265686,50.10956144332886,0.25860071182250977
268,359323485,39464,643863096,114682742,491183649,30237,1049424335,1,17,10791755130,25108,1184266938,120,5743806,minimal,2326,79196094,61,680176,331.06,63.661258697509766,"[50, 20, 35000, 4, 0.5]",9.499935865402222,50.545055866241455,0.5022451877593994
146,193867139,17602,820075834,101070897,861447595,98452,87757029,0,70,12240889365,12426,130994342,86,99167034,full,4947,65127404,24,382638,367.66,63.56270098686218,"[50, 20, 35000, 4, 0.5]",10.064070463180542,50.06147289276123,0.3322727680206299
417,239309664,20736,77054240,13812223,289080978,87335,893668266,2,1,15427255348,1875,706131808,5,79833343,minimal,6640,102949620,84,64685,352.89,62.9680495262146,"[50, 20, 35000, 4, 0.5]",9.450031280517578,50.134384870529175,0.2939465045928955
626,628845504,24854,1054717847,10449367,970253882,9140,373986115,1,91,14223272475,16291,4270026542,37,133184988,noblob,7774,132124590,34,834195,317.55,63.14038681983948,"[50, 20, 35000, 4, 0.5]",9.541598796844482,50.11267375946045,0.3864758014678955
313,753397811,31514,325573559,60363811,123795418,129446,646807608,2,21,13342319672,23444,2848201718,67,116916954,noblob,427,27045499,15,544425,342.13,63.56728649139404,"[50, 20, 35000, 4, 0.5]",10.110208988189697,50.07935118675232,0.282334566116333
844,961116191,13121,873940291,35872603,364429023,65362,119186350,2,47,14871037970,7119,1332196578,44,50918260,noblob,8743,87631941,56,129003,364.09,62.39489793777466,"[50, 20, 35000, 4, 0.5]",8.81671953201294,50.09267234802246,0.3994283676147461
1000,532543533,11561,292125353,129675368,789779346,72676,294441980,2,89,13886702445,29068,2129776030,115,58043688,full,3899,41348085,49,957784,335.61,57.03308629989624,"[40, 25, 40000, 4, 0.5]",13.404217720031738,40.06545639038086,0.4600052833557129
782,1037219626,7929,507165493,84965193,744872983,110449,585101157,0,67,12931399724,4141,2515725769,14,23074483,full,9414,25532381,10,768118,327.64,55.48621153831482,"[40, 25, 40000, 4, 0.5]",11.933355569839478,40.09910178184509,0.36693286895751953
575,743169986,35284,191428876,78374646,43438978,16839,761962770,1,56,10873362338,20756,3563608780,63,93848443,minimal,6065,111828556,98,471379,266.42,58.77109122276306,"[40, 25, 40000, 4, 0.5]",15.009645700454712,40.08433675765991,0.5531387329101562
93,102489556,976,645146880,51855408,552813932,51277,514264486,0,35,11622637837,10796,3314640036,94,36677268,full,1368,8806230,74,221457,359.8,55.89194893836975,"[40, 25, 40000, 4, 0.5]",12.2547607421875,40.06911087036133,0.46529269218444824
268,359323485,39464,643863096,114682742,491183649,30237,1049424335,1,17,10791755130,25108,1184266938,120,5743806,minimal,2326,79196094,61,680176,298.08,58.13662838935852,"[40, 25, 40000, 4, 0.5]",14.35947871208191,40.0721321105957,0.6149551868438721
146,193867139,17602,820075834,101070897,861447595,98452,87757029,0,70,12240889365,12426,130994342,86,99167034,full,4947,65127404,24,382638,331.18,56.981346130371094,"[40, 25, 40000, 4, 0.5]",13.389350652694702,40.07641839981079,0.4145677089691162
417,239309664,20736,77054240,13812223,289080978,87335,893668266,2,1,15427255348,1875,706131808,5,79833343,minimal,6640,102949620,84,64685,333.92,57.00805068016052,"[40, 25, 40000, 4, 0.5]",13.200496435165405,40.15724182128906,0.5605533123016357
626,628845504,24854,1054717847,10449367,970253882,9140,373986115,1,91,14223272475,16291,4270026542,37,133184988,noblob,7774,132124590,34,834195,285.35,57.134395122528076,"[40, 25, 40000, 4, 0.5]",13.321624040603638,40.09397912025452,0.6181128025054932
313,753397811,31514,325573559,60363811,123795418,129446,646807608,2,21,13342319672,23444,2848201718,67,116916954,noblob,427,27045499,15,544425,323.99,58.609692096710205,"[40, 25, 40000, 4, 0.5]",15.01144528388977,40.13394284248352,0.351731538772583
