innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
663,1037736801,5001,717701348,132829580,409927258,8967,743691993,0,60,13734415846,8294,3445448466,37,36979627,noblob,7663,100337787,86,935379,228.98,117.3578131198883,"[10, 50, 100000, 4, 0.5]",102.36108040809631,10.104009628295898,1.146941900253296
611,346399884,2446,482475710,112812612,411001872,71319,64326413,0,68,14267128430,27916,222286928,111,71236436,noblob,7059,103942363,75,704909,243.26,77.39848113059998,"[10, 50, 100000, 4, 0.5]",62.65035581588745,10.093575239181519,1.5490646362304688
247,756297208,16696,906022802,19077932,316810841,54136,1064565611,1,69,10942057737,18489,2753296396,96,33211474,full,8133,31877617,50,254304,138.09,102.81939578056335,"[10, 50, 100000, 4, 0.5]",87.25861835479736,10.111639499664307,2.353022813796997
111,680608716,5081,183435297,13749690,317590234,68760,222847629,0,59,11591498835,25175,1107469000,12,21447602,noblob,5589,93552754,10,653613,224.45,91.57431769371033,"[10, 50, 100000, 4, 0.5]",76.12562990188599,10.131965398788452,2.206172227859497
965,1047369423,9186,349326463,126253849,65604667,75850,942163635,1,27,14602192403,7696,2110709389,15,121790535,noblob,2251,56805462,74,484556,132.34,101.66655158996582,"[10, 50, 100000, 4, 0.5]",85.92317843437195,10.151503801345825,2.504559278488159
570,994297825,2586,233694963,84534578,760136712,102658,978209297,1,22,11204575625,15809,2965575962,37,123517846,full,972,44122123,37,830102,167.05,107.6774673461914,"[10, 50, 100000, 4, 0.5]",92.53617095947266,10.146742582321167,1.8932437896728516
190,530786247,30998,960052004,54744314,1072836968,75769,650360568,1,91,13967289069,9775,3264031323,68,108028974,minimal,5113,79005510,17,872464,110.57,106.88765525817871,"[10, 50, 100000, 4, 0.5]",91.8730697631836,10.09631872177124,1.813835620880127
736,255582896,25556,340628855,41834676,920871453,77144,903167438,0,77,13402499315,29989,1240211858,62,24243262,minimal,9320,88065479,93,715386,202.33,101.25086903572083,"[10, 50, 100000, 4, 0.5]",84.63838315010071,10.24898910522461,3.2566354274749756
626,554030465,12636,921410393,43764581,919246909,118217,180548672,1,19,14157216156,4461,3707872328,75,124692876,minimal,4733,111907538,88,571635,140.68,148.74605679512024,"[10, 50, 100000, 4, 0.5]",130.27136087417603,10.075627088546753,5.287072420120239
913,691709182,37469,815298616,41794063,990865266,35294,483538973,1,45,10479834723,29242,3023514873,24,12834310,full,5121,26513806,62,231812,3.88,219.2918770313263,"[10, 50, 100000, 4, 0.5]",190.37473702430725,13.038139343261719,12.790063381195068
6,569671084,3446,327780911,17780119,889364118,46992,1055111292,1,13,14457982224,23297,828120932,39,6485047,noblob,4298,15563376,40,213584,25.1,209.44417428970337,"[10, 50, 100000, 4, 0.5]",178.62099051475525,10.802726030349731,16.920719623565674
260,285106276,28314,71200399,2140770,387548056,89106,799408404,0,14,14094465589,21428,3330028136,49,131082548,noblob,9716,45842409,84,144658,150.94,186.6648406982422,"[10, 50, 100000, 4, 0.5]",170.1441149711609,10.14704179763794,3.2733616828918457
776,677893940,18597,438813941,44055180,182061831,80395,475864307,2,43,15138133243,4677,894446302,51,123507707,minimal,8217,60274350,10,197167,158.37,218.7274684906006,"[10, 50, 100000, 4, 0.5]",202.77766489982605,10.171417951583862,2.679957866668701
102,224549066,36057,214335490,67514795,401187532,70625,519872506,2,0,11567601002,20836,3552555884,24,122645756,minimal,4369,58924921,72,190172,183.13,213.83926343917847,"[10, 50, 100000, 4, 0.5]",196.43584203720093,10.164999008178711,4.12375283241272
187,724273013,3339,520483583,32560602,1008077233,104522,896423821,0,98,10423857180,24598,1697464699,50,95645970,noblob,6014,114639626,28,903136,204.89,180.96435165405273,"[10, 50, 100000, 4, 0.5]",166.11398482322693,10.147789239883423,1.6098697185516357
570,819625776,28642,282304928,63771340,40779129,52942,993315031,1,7,14458731302,7103,2329864881,87,2863368,minimal,2696,19721702,41,236214,79.67,224.2843918800354,"[10, 50, 100000, 4, 0.5]",180.76189875602722,10.186568260192871,30.236230850219727
611,346399884,2446,482475710,112812612,411001872,71319,64326413,0,68,14267128430,27916,222286928,111,71236436,noblob,7059,103942363,75,704909,129.2,221.47257733345032,"[20, 50, 100000, 4, 0.5]",180.52345323562622,20.178733587265015,17.66195845603943
663,1037736801,5001,717701348,132829580,409927258,8967,743691993,0,60,13734415846,8294,3445448466,37,36979627,noblob,7663,100337787,86,935379,219.77,178.20294165611267,"[20, 50, 100000, 4, 0.5]",152.76481080055237,20.168265104293823,2.1558315753936768
111,680608716,5081,183435297,13749690,317590234,68760,222847629,0,59,11591498835,25175,1107469000,12,21447602,noblob,5589,93552754,10,653613,200.26,107.48210000991821,"[20, 50, 100000, 4, 0.5]",82.12752199172974,20.25443434715271,1.9993314743041992
187,724273013,3339,520483583,32560602,1008077233,104522,896423821,0,98,10423857180,24598,1697464699,50,95645970,noblob,6014,114639626,28,903136,223.3,118.05716347694397,"[20, 50, 100000, 4, 0.5]",88.2004759311676,20.206900596618652,6.53573203086853
736,255582896,25556,340628855,41834676,920871453,77144,903167438,0,77,13402499315,29989,1240211858,62,24243262,minimal,9320,88065479,93,715386,145.0,143.27947902679443,"[20, 50, 100000, 4, 0.5]",94.79956984519958,21.458264589309692,23.927189111709595
102,224549066,36057,214335490,67514795,401187532,70625,519872506,2,0,11567601002,20836,3552555884,24,122645756,minimal,4369,58924921,72,190172,177.79,233.3351240158081,"[20, 50, 100000, 4, 0.5]",183.64557933807373,20.57238245010376,26.00572371482849
570,994297825,2586,233694963,84534578,760136712,102658,978209297,1,22,11204575625,15809,2965575962,37,123517846,full,972,44122123,37,830102,127.17,206.9467990398407,"[20, 50, 100000, 4, 0.5]",181.23469400405884,20.148077487945557,2.445281744003296
776,677893940,18597,438813941,44055180,182061831,80395,475864307,2,43,15138133243,4677,894446302,51,123507707,minimal,8217,60274350,10,197167,178.66,211.05430793762207,"[20, 50, 100000, 4, 0.5]",164.40274810791016,20.127376317977905,23.43302059173584
187,724273013,3339,520483583,32560602,1008077233,104522,896423821,0,98,10423857180,24598,1697464699,50,95645970,noblob,6014,114639626,28,903136,224.76,211.27406692504883,"[40, 50, 100000, 4, 0.5]",158.97060084342957,40.18321418762207,9.029735088348389
663,1037736801,5001,717701348,132829580,409927258,8967,743691993,0,60,13734415846,8294,3445448466,37,36979627,noblob,7663,100337787,86,935379,135.24,223.92396354675293,"[40, 50, 100000, 4, 0.5]",176.02362394332886,40.316962003707886,4.494032859802246
111,680608716,5081,183435297,13749690,317590234,68760,222847629,0,59,11591498835,25175,1107469000,12,21447602,noblob,5589,93552754,10,653613,161.5,230.58605861663818,"[40, 50, 100000, 4, 0.5]",170.58531832695007,40.10530376434326,16.806255340576172
776,677893940,18597,438813941,44055180,182061831,80395,475864307,2,43,15138133243,4677,894446302,51,123507707,minimal,8217,60274350,10,197167,176.9,242.10730838775635,"[40, 50, 100000, 4, 0.5]",196.1389765739441,40.15001463890076,2.7158477306365967
187,724273013,3339,520483583,32560602,1008077233,104522,896423821,0,98,10423857180,24598,1697464699,50,95645970,noblob,6014,114639626,28,903136,172.92,259.6464457511902,"[90, 50, 100000, 4, 0.5]",164.80294036865234,90.16704869270325,1.5705780982971191
776,677893940,18597,438813941,44055180,182061831,80395,475864307,2,43,15138133243,4677,894446302,51,123507707,minimal,8217,60274350,10,197167,136.05,274.8910388946533,"[90, 50, 100000, 4, 0.5]",177.62144827842712,90.12574696540833,3.9822838306427
187,724273013,3339,520483583,32560602,1008077233,104522,896423821,0,98,10423857180,24598,1697464699,50,95645970,noblob,6014,114639626,28,903136,237.4,373.40795373916626,"[180, 50, 100000, 4, 0.5]",188.61252999305725,180.1250298023224,1.5790619850158691
742,472479428,4731,586598271,62579593,815331325,37608,261342690,0,92,11997529855,29087,3043747315,89,22362412,full,190,232665,91,624335,225.98,162.10645818710327,"[20, 50, 100000, 4, 0.5]",136.93888115882874,20.10477566719055,1.9744341373443604
445,875687291,6883,1046252383,111300434,721610847,111355,1011107282,2,12,12382522317,19660,261848850,3,101985303,minimal,7159,53803306,33,155794,203.8,204.45889949798584,"[20, 50, 100000, 4, 0.5]",179.32758235931396,20.28365135192871,1.7485191822052002
376,364220261,2042,916580720,25710923,382501687,19175,710484197,1,31,13150595165,29932,731054649,11,89622467,minimal,3388,69435482,53,502282,166.03,225.93567609786987,"[20, 50, 100000, 4, 0.5]",200.68030977249146,20.147169589996338,1.997070074081421
