innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
209,589549741,25436,72400231,82486724,815073453,102538,148076784,0,98,12381835164,2190,1571623115,12,29905295,noblob,1637,90847912,22,353195,256.9,257.96723103523254,"[180, 50, 100000, 4, 0.5]",73.08844566345215,180.14976596832275,1.1196098327636719
885,285034302,7149,586642767,48024720,150915443,1863,208359004,1,67,10381308853,5782,2888018413,63,88608710,minimal,6480,83004798,73,436549,244.47,246.4570004940033,"[180, 50, 100000, 4, 0.5]",61.256474018096924,180.17802596092224,1.9178764820098877
661,416163115,26100,161078078,2810550,218444326,41055,793826511,1,99,15532054765,26163,4065030452,77,79940167,full,2571,115595884,65,104093,226.99,253.29996705055237,"[180, 50, 100000, 4, 0.5]",68.10154151916504,180.14324712753296,1.9692580699920654
761,95604662,5591,590412196,126590105,637265955,73420,483712895,1,0,15217237148,4846,3218749315,99,93007962,minimal,9781,3400591,39,99996,252.71,243.25998663902283,"[180, 50, 100000, 4, 0.5]",58.27118682861328,180.12452363967896,1.7708265781402588
682,805245179,35321,620830061,133258414,874274356,16905,294669724,2,33,12773294347,18795,3064981670,98,25002313,noblob,9136,13539425,77,190501,251.16,258.58091044425964,"[180, 50, 100000, 4, 0.5]",73.61825656890869,180.20535826683044,1.6663012504577637
973,1029548907,25625,467223074,110568938,911797830,5970,756487444,0,49,12921359247,10602,2311227955,109,7036076,minimal,662,80018865,73,222357,253.06,251.84060263633728,"[180, 50, 100000, 4, 0.5]",67.07057523727417,180.2002718448639,1.4744749069213867
418,701606692,14405,811736546,57581739,231214748,66275,648018910,0,32,14477363401,4589,4137107232,23,74603908,full,1659,91615052,27,42541,251.63,245.3735649585724,"[180, 50, 100000, 4, 0.5]",60.71932291984558,180.23023772239685,1.3243181705474854
187,660978710,27703,374756240,53727718,566275187,104246,870809726,1,4,13311853224,5771,3891245915,62,49851539,minimal,10214,26743426,74,548263,233.51,252.22753620147705,"[180, 50, 100000, 4, 0.5]",66.91199684143066,180.1087634563446,2.1102826595306396
448,994167464,6749,362276032,27173288,827500790,118763,36404862,1,93,13065366487,24315,255666483,50,57170674,noblob,5002,808482,9,155138,235.83,249.2773401737213,"[180, 50, 100000, 4, 0.5]",63.92572855949402,180.19971323013306,2.058704137802124
166,431916287,34097,1058127585,80524269,175301845,20689,278960555,0,32,12991572418,14296,1671172903,96,113876504,full,2364,104557812,36,49917,248.88,252.5606393814087,"[180, 50, 100000, 4, 0.5]",67.60054111480713,180.1131134033203,1.7468178272247314
343,342456853,26855,138972947,123678927,954308561,75488,457617,0,68,11982634231,22759,3527855306,83,12115028,full,403,78180856,77,978783,251.93,262.47654914855957,"[180, 50, 100000, 4, 0.5]",78.02066469192505,180.07585787773132,1.29341721534729
231,236935460,29032,630682142,48036741,718128948,100055,126667254,0,14,11512870530,8404,689975062,32,23710525,noblob,10217,59303200,98,354408,252.77,259.12899565696716,"[180, 50, 100000, 4, 0.5]",74.26918244361877,180.19175791740417,1.5805299282073975
196,167300587,30024,761002463,74626684,1014375355,46441,753802290,1,7,11404153555,15658,1391752782,68,82720220,full,10143,87807425,63,200812,210.61,261.10151052474976,"[180, 50, 100000, 4, 0.5]",75.8355700969696,180.19894433021545,1.9739360809326172
22,6239424,19709,768950179,66848749,199114966,9381,1023843113,0,77,13316976641,24512,2553085441,76,6421512,noblob,5228,86169248,45,641316,250.54,246.84012246131897,"[180, 50, 100000, 4, 0.5]",62.08352851867676,180.17974376678467,1.489438533782959
992,696945427,13673,803428006,89475974,1018381892,31466,988854795,0,23,11184356258,22232,761319068,28,50151921,minimal,2250,40163056,28,674250,257.6,253.0872197151184,"[180, 50, 100000, 4, 0.5]",68.41279220581055,180.11027812957764,1.4647612571716309
619,716231048,34286,988022439,120330375,465146913,116844,309562874,2,43,12621866465,5157,2889710762,44,36007310,minimal,8264,130002353,98,99298,248.58,258.16760754585266,"[180, 50, 100000, 4, 0.5]",73.47282075881958,180.20960426330566,1.3901617527008057
259,903783233,15185,214198811,7041778,572824322,44225,151767666,2,36,15310188207,18167,1507125813,25,39134149,minimal,281,107540262,25,445122,248.35,252.9683997631073,"[180, 50, 100000, 4, 0.5]",68.32638263702393,180.1146559715271,1.4383623600006104
438,1042105498,36014,721542761,33783890,866863862,9690,560921371,2,9,11406367093,9061,1216321685,30,20623601,noblob,1099,60526340,95,63418,253.12,262.052857875824,"[180, 50, 100000, 4, 0.5]",76.87131667137146,180.23893404006958,1.8534643650054932
906,227078625,30155,306803790,118780065,42025013,91307,387119633,2,74,14155848948,6923,2877376328,116,123895446,minimal,8337,125121284,41,262742,252.04,252.19036388397217,"[180, 50, 100000, 4, 0.5]",67.56015801429749,180.19298195838928,1.3552539348602295
501,56189835,29735,208800544,84302639,961072385,73702,263246707,0,94,10447109684,1219,1641087258,31,100592015,full,1782,61826719,97,624737,251.89,262.9503164291382,"[180, 50, 100000, 4, 0.5]",78.3509693145752,180.12129473686218,1.381556510925293
831,173462081,15526,357183312,84131337,846843000,81778,246549311,2,84,14907953743,26369,691878111,43,133352561,noblob,7152,30220555,40,884312,256.04,253.64188051223755,"[180, 50, 100000, 4, 0.5]",68.9861569404602,180.14690852165222,1.4241993427276611
384,154440761,10035,418833043,122004463,847061599,120213,581272330,2,73,12087979497,14598,334475998,68,42675773,noblob,9582,16337414,24,386799,261.97,251.79890418052673,"[180, 50, 100000, 4, 0.5]",67.1487922668457,180.1889045238495,1.369835615158081
312,522598339,38684,190051334,12237026,158114459,25258,86398991,0,50,13517037810,7795,877560059,114,11923138,minimal,7671,31299382,86,870665,242.04,261.0332989692688,"[180, 50, 100000, 4, 0.5]",75.96046853065491,180.19981026649475,1.7663342952728271
190,462477476,26194,495138634,21094004,509097488,15033,554254407,0,59,12411189878,3078,550373909,17,7637378,minimal,2387,38460445,87,846126,249.18,252.0606451034546,"[180, 50, 100000, 4, 0.5]",67.31534123420715,180.15794777870178,1.4912478923797607
665,417883178,26959,1008366606,67340922,291302017,55639,306090332,2,67,12858403999,13639,1054094055,122,92565291,full,9389,131265270,65,952905,248.65,258.47967505455017,"[180, 50, 100000, 4, 0.5]",73.89373564720154,180.20910263061523,1.2724683284759521
321,1002619460,13084,442999865,86416773,918104111,68726,794502657,0,0,13913114463,29767,708552009,108,29482932,full,3006,90902336,8,855443,257.85,256.8774666786194,"[180, 50, 100000, 4, 0.5]",72.05188298225403,180.17892360687256,1.5394773483276367
88,674835034,15290,75327841,126509283,241356453,10178,751889432,1,27,10650586483,10150,4757019,36,96262816,full,3499,16344410,88,931925,215.91,251.01862215995789,"[180, 50, 100000, 4, 0.5]",65.48493885993958,180.15814352035522,2.2820162773132324
851,750314191,30302,844203691,37141429,400380236,88827,219779653,0,93,11136164623,19306,2621187466,30,89767921,noblob,9644,117052102,29,263399,253.13,255.78407311439514,"[180, 50, 100000, 4, 0.5]",71.4982750415802,180.11165308952332,1.081233263015747
529,354051494,4888,1024223173,107882862,441984773,80273,910808251,0,36,13314983273,20499,1800789246,107,69874645,noblob,9903,47195644,91,904862,275.14,257.6948821544647,"[180, 50, 100000, 4, 0.5]",73.34436130523682,180.15185976028442,1.0983400344848633
599,510560152,28487,161028177,20484856,235335090,58199,550390705,2,81,10715932810,23683,2618531130,101,24738956,full,3262,95345787,44,71650,249.73,252.84504508972168,"[180, 50, 100000, 4, 0.5]",68.57833957672119,180.16166853904724,0.9957442283630371
821,578212809,19567,1070086178,61556786,461650715,54076,220948624,2,70,11826455474,2406,3740018787,80,80816086,minimal,3838,76939720,96,539039,250.59,260.78310108184814,"[180, 50, 100000, 4, 0.5]",76.12561893463135,180.11933016777039,1.4326419830322266
754,161501455,2968,70089745,85053358,186957286,49502,565247747,2,88,12271267911,6108,2200457280,76,117311451,full,4277,54164443,24,501331,271.06,244.8869652748108,"[180, 50, 100000, 4, 0.5]",60.52100324630737,180.19264769554138,1.0586440563201904
349,84152457,3879,312248040,132898020,625593052,62988,324988860,0,21,11409012473,21295,2086901583,49,95994878,minimal,6503,38598701,77,535864,278.35,245.05904507637024,"[180, 50, 100000, 4, 0.5]",60.22833013534546,180.43281173706055,1.3025693893432617
349,620931285,3162,433333696,93898654,401009583,45800,654626814,1,90,11300598084,4465,3913779907,95,128473505,noblob,4551,11147825,12,559585,255.51,247.45861625671387,"[180, 50, 100000, 4, 0.5]",62.04934597015381,180.1185793876648,2.200153112411499
756,678511143,759,401348911,5832318,986310905,5642,255459260,0,15,14048624224,21224,2638973505,4,24243006,minimal,5431,47282239,39,401577,320.79,248.1735019683838,"[180, 50, 100000, 4, 0.5]",63.853153705596924,180.24400067329407,0.9745588302612305
776,550697724,36488,913715768,113894078,308742549,25940,987389925,2,21,10467210039,22312,2599820385,4,114975225,full,242,108052678,20,564465,245.6,272.9748594760895,"[180, 50, 100000, 4, 0.5]",88.5176203250885,180.23285174369812,1.1424281597137451
805,200506649,1640,799822863,38782037,640363597,16650,149405165,0,90,13278152069,9600,805384736,1,64490894,minimal,7615,59719816,20,191988,282.15,244.01855897903442,"[180, 50, 100000, 4, 0.5]",59.63806509971619,180.2373435497284,1.050429105758667
748,1009879596,698,25017187,10906414,195814332,103509,801900318,2,92,11807834525,2343,1419430886,23,8970924,noblob,9789,124220025,23,404307,337.31,245.08560919761658,"[180, 50, 100000, 4, 0.5]",60.67789101600647,180.17310190200806,1.1237740516662598
796,202266554,1084,468627656,15377021,367964086,32849,737937540,2,48,13605896923,23377,749549262,106,121398964,full,2947,129824340,51,424881,299.05,258.45024585723877,"[180, 50, 100000, 4, 0.5]",74.14007329940796,180.1440508365631,1.0637271404266357
63,424246844,307,28297873,13716634,1028125719,46400,261475847,2,81,13710595118,15431,776917112,70,13452240,noblob,6896,52643069,6,834273,356.98,245.32429146766663,"[180, 50, 100000, 4, 0.5]",61.26811099052429,180.17751502990723,0.7779836654663086
