inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,10,1,3,10,0.6242424242424242,2.8630310535430907,0
80,10,1,1,10,0.2121212121212121,2.8209052801132204,0
80,25,1,4,25,0.2606060606060606,2.822024345397949,0
80,35,2,3,25,0.6606060606060605,3.439781355857849,0
90,25,1,4,10,0.17575757575757575,2.7882044076919557,0
80,35,1,1,25,0.6121212121212121,2.9793337106704714,1
70,10,2,1,10,-0.13939393939393938,2.8049477100372315,1
80,25,1,4,15,-0.24848484848484845,2.843468451499939,2
80,10,3,2,35,0.32121212121212117,3.290039825439453,2
80,20,2,2,25,0.10303030303030303,3.012803292274475,2
