fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,0.09503912925720215,1.6844396591186523,521896,34.18043565750122,2152160,10605,39.87883281707764,"[10, 50, 6, 4, 50]"
On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,0.08679437637329102,1.4912993907928467,522088,34.111374616622925,2152160,10605,38.367103099823,"[10, 50, 6, 4, 50]"
Off,Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,On,Off,On,0.08610796928405762,1.4645113945007324,513704,34.09453821182251,2152160,10605,38.28750538825989,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,Off,On,On,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,0.08973240852355957,1.4644887447357178,522088,34.096153020858765,2152160,10605,38.25422644615173,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,0.08172106742858887,1.5459165573120117,523384,34.08514952659607,2152160,10605,38.260743141174316,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,On,Off,On,Off,0.0981905460357666,1.524315595626831,515000,34.09616732597351,2152160,10605,38.34497308731079,"[10, 50, 6, 4, 50]"
On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,0.07309269905090332,1.4741809368133545,515192,34.04930353164673,2152160,10605,38.16638803482056,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.08762836456298828,1.491724967956543,515000,34.09158778190613,2152160,10605,38.28191137313843,"[10, 50, 6, 4, 50]"
On,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,0.08729028701782227,1.567586898803711,521896,34.10704469680786,2152160,10605,38.280993938446045,"[10, 50, 6, 4, 50]"
Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,On,Off,On,Off,0.09622430801391602,1.5066735744476318,515192,34.151453256607056,2152160,10605,38.18867230415344,"[10, 50, 6, 4, 50]"
Off,Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,0.08677077293395996,0.15605497360229492,50544,0.13319182395935059,38454,387,2.904132843017578,"[60, 10, 1, 3, 10]"
On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,0.0869600772857666,0.16324162483215332,50584,0.10067296028137207,38454,387,2.905728340148926,"[60, 10, 1, 3, 10]"
Off,Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,On,Off,On,0.08987903594970703,0.19037318229675293,46448,0.10921001434326172,38454,387,2.865280866622925,"[60, 10, 1, 3, 10]"
On,Off,On,On,On,Off,On,On,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,0.09769535064697266,0.16492104530334473,50584,0.10996770858764648,38454,387,2.858224868774414,"[60, 10, 1, 3, 10]"
On,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,0.06938672065734863,0.17553091049194336,51616,0.11018514633178711,38454,387,2.7633056640625,"[60, 10, 1, 3, 10]"
Off,On,Off,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,On,Off,On,Off,0.10081601142883301,0.16440272331237793,47480,0.09459686279296875,38454,387,2.9120595455169678,"[60, 10, 1, 3, 10]"
On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,0.08510017395019531,0.20744538307189941,47520,0.13072776794433594,38454,387,2.8372483253479004,"[60, 10, 1, 3, 10]"
Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.1049959659576416,0.1670680046081543,47480,0.09798717498779297,38454,387,2.854438304901123,"[60, 10, 1, 3, 10]"
On,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,0.09698987007141113,0.1614675521850586,50544,0.10935091972351074,38454,387,2.8899383544921875,"[60, 10, 1, 3, 10]"
Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,On,Off,On,Off,0.09451889991760254,0.16289448738098145,47520,0.11362504959106445,38454,387,2.8399534225463867,"[60, 10, 1, 3, 10]"
Off,Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,0.0,0,0,0,0,0,73.4237413406372,"[90, 25, 3, 1, 35]"
On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,0.0,0,0,0,0,0,73.38816046714783,"[90, 25, 3, 1, 35]"
Off,Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,On,Off,On,0.0,0,0,0,0,0,73.80370140075684,"[90, 25, 3, 1, 35]"
On,Off,On,On,On,Off,On,On,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,0.0,0,0,0,0,0,73.27295064926147,"[90, 25, 3, 1, 35]"
On,Off,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,0.0,0,0,0,0,0,73.87829852104187,"[90, 25, 3, 1, 35]"
Off,On,Off,Off,On,On,On,Off,Off,Off,On,On,On,On,On,On,On,Off,On,Off,0.0,0,0,0,0,0,73.860018491745,"[90, 25, 3, 1, 35]"
On,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,On,Off,On,0.0,0,0,0,0,0,73.27223873138428,"[90, 25, 3, 1, 35]"
Off,Off,Off,Off,On,Off,Off,Off,On,On,Off,Off,On,Off,Off,Off,On,On,On,On,0.0,0,0,0,0,0,73.29613876342773,"[90, 25, 3, 1, 35]"
On,On,On,On,On,On,Off,Off,Off,On,Off,On,Off,On,On,On,Off,Off,Off,Off,0.0,0,0,0,0,0,73.301340341568,"[90, 25, 3, 1, 35]"
Off,On,On,Off,Off,On,On,On,On,On,Off,Off,On,On,On,Off,On,Off,On,Off,0.0,0,0,0,0,0,73.82840514183044,"[90, 25, 3, 1, 35]"
Off,Off,On,On,Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,0.08955812454223633,0.14559412002563477,26712,0.10649442672729492,15358,189,2.8154709339141846,"[80, 10, 1, 1, 10]"
On,On,Off,On,Off,Off,On,On,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,0.09377765655517578,0.1481485366821289,26712,0.07820963859558105,15358,189,2.812713146209717,"[80, 10, 1, 1, 10]"
Off,Off,On,Off,On,On,Off,Off,On,On,On,Off,Off,Off,Off,On,Off,On,Off,On,0.08684611320495605,0.17838573455810547,30808,0.08809471130371094,15358,189,2.8509886264801025,"[80, 10, 1, 1, 10]"
On,Off,On,On,On,Off,On,On,On,Off,On,On,On,On,Off,Off,Off,Off,On,On,0.09632039070129395,0.15128660202026367,26712,0.0810096263885498,15358,189,2.815985918045044,"[80, 10, 1, 1, 10]"
