inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,10,1,3,10,0.6242424242424242,2.8630310535430907,0
80,10,1,1,10,0.2121212121212121,2.8209052801132204,0
80,35,2,3,25,0.6606060606060605,3.439781355857849,0
90,25,1,4,10,0.17575757575757575,2.7882044076919557,0
80,25,1,4,10,0.4787878787878787,2.8212947607040406,0
80,35,1,1,25,0.6121212121212121,2.9793337106704714,1
70,10,2,1,10,-0.13939393939393938,2.8049477100372315,1
80,25,1,4,25,0.2606060606060606,2.822024345397949,1
80,25,1,2,10,-0.35757575757575755,2.808594489097595,2
80,35,1,4,25,0.406060606060606,3.0996552228927614,2
