checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,cost,fidelity,prepare_time,run_time,clean_time
0.13389839422301208,130,789326,121,2883,495259040,4705,604051,51.34680916659652,789,231,97.54807763996317,9174,802382065,8549,56936496,5350,210,26231,432108543,477.43,236.8287696838379,"[180, 50, 100000, 4, 0.5]",55.2325963973999,180.12287592887878,0.3974480628967285
0.4228826568642845,35,760872,201,4635,516650300,772,790878,65.419818540429,338,125,62.31448326884647,51050,590056753,8931,1975124627,3211,255,38163,891962454,482.19,233.68815898895264,"[180, 50, 100000, 4, 0.5]",52.30917263031006,180.19940376281738,0.37993311882019043
0.09734957191144511,231,436175,369,4958,231498576,2220,516758,50.792699608584094,639,56,76.46541048041941,47138,639666544,5858,545868757,4992,118,13209,544561711,486.83,234.6977677345276,"[180, 50, 100000, 4, 0.5]",53.10193967819214,180.20158886909485,0.4050564765930176
0.26693394291193917,213,889919,919,7755,483427681,9494,222001,23.521407140705897,823,213,54.1696493525916,91632,1841099860,6464,1607280736,1173,38,44603,52471255,495.98,234.47408723831177,"[180, 50, 100000, 4, 0.5]",52.704437255859375,180.1461625099182,0.34981703758239746
0.03803682959319188,249,565348,830,5886,1000504846,5952,148321,52.74045505520694,301,16,83.1653794864412,13199,291593415,4349,783261919,6914,209,83014,1744031980,482.51,234.79150462150574,"[180, 50, 100000, 4, 0.5]",53.28112840652466,180.1880223751068,0.4462006092071533
0.7771547504619537,216,332415,49,5834,1261286430,6287,249257,62.94348166382026,193,77,94.78207736550198,41014,1178306977,6515,12014657,7641,152,83899,145691233,465.57,233.21048760414124,"[180, 50, 100000, 4, 0.5]",51.594383001327515,180.12563157081604,0.5128097534179688
0.48073964606085695,62,991880,428,5219,1355308083,9007,854367,43.87786794466514,43,250,70.06626877224758,166,117842491,927,1698950674,8645,95,68234,1913380547,475.27,233.67405533790588,"[180, 50, 100000, 4, 0.5]",52.08399820327759,180.2943139076233,0.48281431198120117
0.7435527627174325,12,480639,9,2950,970259466,1469,114857,76.88796041239414,603,194,16.436359917575373,3795,306365836,4134,249366828,831,195,33923,1225417924,497.8,233.28681588172913,"[180, 50, 100000, 4, 0.5]",51.97557544708252,180.21427011489868,0.3147711753845215
0.024070468325445127,137,344091,512,6623,1229117869,4968,783701,50.97980839140479,72,151,76.54752064319973,95165,257793434,4964,1887103680,9769,138,16572,845592681,469.19,242.67323350906372,"[180, 50, 100000, 4, 0.5]",59.93609118461609,180.20323204994202,1.6180610656738281
0.17719994509203352,220,337319,243,2753,84663117,5753,428344,66.15369111963668,995,52,69.13364181747352,58212,1781467694,1337,1894948840,8924,105,78214,1991656167,461.49,234.1671371459961,"[180, 50, 100000, 4, 0.5]",52.393691062927246,180.19656562805176,0.46274757385253906
