fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,On,0.08083295822143555,0.29903411865234375,144448,2.1957881450653076,356663,1676,5.485870838165283,"[10, 50, 6, 4, 5]"
Off,On,Off,On,On,On,On,Off,Off,Off,Off,On,Off,Off,On,On,On,Off,Off,On,0.09026074409484863,0.25707554817199707,145520,2.064542531967163,356663,1676,4.77189564704895,"[10, 50, 6, 4, 5]"
On,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,On,Off,Off,0.1000669002532959,0.25864338874816895,145520,2.081857204437256,356663,1676,4.806823253631592,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,On,On,On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,0.08624720573425293,0.27008700370788574,145592,2.066295862197876,356663,1676,4.785805940628052,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,Off,On,On,On,On,On,Off,On,Off,On,On,On,On,On,On,0.08806896209716797,0.27269744873046875,141496,2.0622150897979736,356663,1676,4.957925319671631,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,0.08713150024414062,0.23823928833007812,141496,2.0679965019226074,356663,1676,4.776960611343384,"[10, 50, 6, 4, 5]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,0.08423495292663574,0.2577705383300781,141496,2.0804026126861572,356663,1676,4.81098198890686,"[10, 50, 6, 4, 5]"
On,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,On,0.09924149513244629,0.25289392471313477,144448,2.0870323181152344,356663,1676,4.728654861450195,"[10, 50, 6, 4, 5]"
On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,On,0.07173657417297363,0.7477481365203857,205976,4.11989688873291,828309,4503,7.379272699356079,"[10, 50, 6, 4, 10]"
On,Off,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,Off,Off,On,On,Off,Off,0.09343719482421875,0.743255615234375,207240,4.123239278793335,828309,4503,7.347822427749634,"[10, 50, 6, 4, 10]"
Off,Off,On,On,On,On,On,On,On,Off,On,Off,Off,Off,On,On,On,On,On,Off,0.08380365371704102,0.6839523315429688,207240,4.110694169998169,828309,4503,7.45705509185791,"[10, 50, 6, 4, 10]"
Off,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,0.07387971878051758,0.7600886821746826,207240,4.135021686553955,828309,4503,7.342720031738281,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,On,0.09042596817016602,0.7051260471343994,241456,6.7758424282073975,866233,4708,10.005741119384766,"[10, 50, 6, 4, 25]"
Off,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,0.0873260498046875,0.7133591175079346,242680,6.747224569320679,866233,4708,9.856351852416992,"[10, 50, 6, 4, 25]"
Off,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,0.0750577449798584,1.484302282333374,515192,34.079187631607056,2152160,10605,38.01836967468262,"[10, 50, 6, 4, 50]"
On,On,On,On,Off,On,On,Off,On,On,On,Off,On,On,On,On,Off,On,On,On,0.07330083847045898,0.693195104598999,205976,4.143118619918823,828309,4503,7.266450881958008,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,Off,On,On,On,On,0.08805441856384277,0.7136609554290771,207240,4.146210670471191,828309,4503,7.2435078620910645,"[10, 50, 6, 4, 10]"
On,On,On,On,On,On,On,On,On,On,On,Off,On,Off,On,On,On,On,On,On,0.09688377380371094,0.7047359943389893,207240,4.159128427505493,828309,4503,7.397365570068359,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,Off,On,Off,Off,On,Off,On,Off,Off,On,On,Off,On,Off,On,On,0.0813899040222168,0.7371063232421875,207208,4.144729852676392,828309,4503,7.367218494415283,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,Off,On,Off,On,Off,On,0.0781393051147461,0.7087204456329346,205976,4.167010068893433,828309,4503,7.354831218719482,"[10, 50, 6, 4, 10]"
On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,Off,On,Off,Off,On,Off,Off,0.06656765937805176,0.7295515537261963,206008,4.157114028930664,828309,4503,7.299347639083862,"[10, 50, 6, 4, 10]"
On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,On,Off,On,Off,On,0.09051799774169922,0.6903319358825684,241456,6.758996486663818,866233,4708,10.00288987159729,"[10, 50, 6, 4, 25]"
On,On,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,On,On,0.08690786361694336,0.6586129665374756,242680,6.777889966964722,866233,4708,9.979187250137329,"[10, 50, 6, 4, 25]"
On,Off,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,Off,On,0.09628939628601074,0.6926641464233398,245624,6.793956518173218,866233,4708,9.850868463516235,"[10, 50, 6, 4, 25]"
Off,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,Off,On,Off,Off,On,Off,Off,On,0.08009815216064453,1.5087335109710693,515192,34.102153301239014,2152160,10605,37.99396586418152,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,Off,On,0.08807611465454102,0.6592941284179688,241456,6.783101558685303,866233,4708,9.908719778060913,"[10, 50, 6, 4, 25]"
On,On,Off,Off,Off,Off,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,On,On,0.0921478271484375,0.7205414772033691,242680,6.76829981803894,866233,4708,9.993904113769531,"[10, 50, 6, 4, 25]"
On,On,Off,On,Off,On,On,On,On,On,On,Off,On,Off,On,On,Off,On,Off,On,0.10480642318725586,0.6581685543060303,245624,6.773542165756226,866233,4708,9.930561542510986,"[10, 50, 6, 4, 25]"
