fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,On,On,On,On,On,Off,Off,0.09406232833862305,0.347118616104126,141424,2.245694637298584,356663,1676,5.5754523277282715,"[10, 50, 6, 4, 5]"
Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,0.09347248077392578,0.2647881507873535,141496,2.0952794551849365,356663,1676,4.998557090759277,"[10, 50, 6, 4, 5]"
On,On,Off,On,On,On,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,On,On,0.0905599594116211,0.2801079750061035,144520,2.1013357639312744,356663,1676,5.06720757484436,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,On,0.0826253890991211,0.2638840675354004,144520,2.1014885902404785,356663,1676,4.99748420715332,"[10, 50, 6, 4, 5]"
Off,Off,On,On,On,On,Off,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,Off,Off,0.09486913681030273,0.28954339027404785,144520,2.0833115577697754,356663,1676,4.9703474044799805,"[10, 50, 6, 4, 5]"
Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,0.08542919158935547,0.2667691707611084,141424,2.120164632797241,356663,1676,5.035312652587891,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,Off,On,On,Off,On,On,Off,On,On,On,On,Off,Off,On,Off,On,0.09204983711242676,0.27812933921813965,140352,2.1192781925201416,356663,1676,4.984231233596802,"[10, 50, 6, 4, 5]"
On,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,0.08270025253295898,0.2749192714691162,145520,2.129145860671997,356663,1676,5.073899984359741,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,On,On,Off,Off,On,On,0.091583251953125,0.7264726161956787,206008,4.1501548290252686,828309,4503,7.469226360321045,"[10, 50, 6, 4, 10]"
On,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,0.07052969932556152,0.7557637691497803,207208,4.128411769866943,828309,4503,7.588009357452393,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,On,Off,Off,0.10888099670410156,0.7625982761383057,207208,4.144313812255859,828309,4503,7.488003253936768,"[10, 50, 6, 4, 10]"
On,On,Off,On,On,On,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,On,On,0.08131694793701172,0.7127318382263184,206008,4.13638710975647,828309,4503,7.476988792419434,"[10, 50, 6, 4, 10]"
On,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,0.07927584648132324,0.7474963665008545,242608,6.80484676361084,866233,4708,10.111875772476196,"[10, 50, 6, 4, 25]"
On,On,Off,On,On,On,Off,On,Off,On,On,On,On,On,Off,Off,Off,Off,On,On,0.08688163757324219,0.696382999420166,245624,6.763478755950928,866233,4708,10.174530029296875,"[10, 50, 6, 4, 25]"
On,On,On,On,On,Off,On,Off,On,On,On,Off,Off,Off,Off,On,On,Off,On,Off,0.08918118476867676,1.5413360595703125,523192,34.08427405357361,2152160,10605,38.26404333114624,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,0.08191800117492676,0.7305080890655518,206008,4.160174608230591,828309,4503,7.496547698974609,"[10, 50, 6, 4, 10]"
On,Off,Off,On,On,On,On,On,Off,On,Off,Off,Off,Off,Off,On,On,On,Off,On,0.09142589569091797,0.7622554302215576,207240,4.130405902862549,828309,4503,7.549681186676025,"[10, 50, 6, 4, 10]"
Off,On,Off,On,Off,Off,On,On,Off,On,On,On,On,On,On,Off,On,On,Off,Off,0.08471274375915527,0.7229077816009521,207240,4.1362690925598145,828309,4503,7.456788063049316,"[10, 50, 6, 4, 10]"
Off,On,On,Off,On,Off,On,Off,On,On,Off,Off,On,On,On,On,Off,Off,On,Off,0.09557223320007324,0.7267465591430664,205976,4.130440950393677,828309,4503,7.480943918228149,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,On,On,0.10337209701538086,0.7780661582946777,207208,4.125274181365967,828309,4503,7.527803659439087,"[10, 50, 6, 4, 10]"
On,Off,On,Off,Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,Off,On,On,On,0.10154175758361816,0.6951265335083008,205976,4.138461589813232,828309,4503,7.438778400421143,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,0.09428906440734863,0.7020893096923828,241528,6.7955474853515625,866233,4708,10.177515029907227,"[10, 50, 6, 4, 25]"
Off,On,Off,On,Off,Off,On,On,Off,On,On,On,On,On,On,Off,On,On,Off,Off,0.0910944938659668,0.7554576396942139,246776,6.751488447189331,866233,4708,10.182283878326416,"[10, 50, 6, 4, 25]"
