fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,On,On,On,On,Off,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,0.06837201118469238,2.9841861724853516,"[60, 15, 3, 2, 20]",0.6727272727272726
Off,Off,Off,Off,On,Off,On,On,Off,On,On,On,On,On,Off,Off,On,On,Off,Off,0.06926345825195312,2.9244861602783203,"[60, 15, 3, 2, 20]",0.6727272727272726
Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,On,On,Off,On,Off,Off,On,Off,0.07212996482849121,3.0359692573547363,"[60, 15, 3, 2, 20]",0.6727272727272726
Off,Off,On,On,Off,On,On,On,Off,On,Off,On,On,On,Off,On,Off,Off,On,On,0.0743870735168457,2.954585313796997,"[60, 15, 3, 2, 20]",0.6727272727272726
Off,On,Off,Off,On,On,Off,On,Off,On,Off,On,Off,Off,On,On,On,On,On,Off,0.07454252243041992,2.8929386138916016,"[60, 15, 3, 2, 20]",0.6727272727272726
Off,On,Off,On,On,Off,On,On,On,On,Off,On,On,On,Off,Off,On,Off,Off,Off,0.07535314559936523,3.0766842365264893,"[60, 15, 3, 2, 20]",0.6727272727272726
On,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,On,On,Off,On,Off,Off,On,0.07751655578613281,2.978585720062256,"[60, 15, 3, 2, 20]",0.6727272727272726
On,Off,On,Off,Off,Off,On,Off,On,On,Off,On,Off,On,On,Off,On,Off,On,On,0.07768630981445312,2.956960439682007,"[60, 15, 3, 2, 20]",0.6727272727272726
Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,Off,On,On,On,On,Off,0.07794880867004395,3.1339142322540283,"[60, 15, 3, 2, 20]",0.6727272727272726
On,Off,On,Off,Off,On,On,On,Off,On,Off,On,On,On,Off,On,Off,Off,Off,On,0.0780646800994873,2.9801435470581055,"[60, 15, 3, 2, 20]",0.6727272727272726
Off,Off,On,On,On,Off,On,On,Off,On,Off,On,On,On,Off,Off,Off,On,On,Off,0.0782003402709961,2.9911997318267822,"[60, 15, 3, 2, 20]",0.6727272727272726
On,On,On,On,On,Off,On,On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,0.07887649536132812,3.059807062149048,"[60, 15, 3, 2, 20]",0.6727272727272726
Off,On,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,Off,On,On,On,Off,Off,0.07953977584838867,3.0716781616210938,"[60, 15, 3, 2, 20]",0.6727272727272726
Off,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,On,Off,On,On,On,Off,Off,0.0799863338470459,2.987138509750366,"[60, 15, 3, 2, 20]",0.6727272727272726
On,Off,On,Off,Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,On,Off,On,On,0.08089947700500488,2.9357781410217285,"[60, 15, 3, 2, 20]",0.6727272727272726
On,On,On,On,Off,Off,On,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,0.08092951774597168,3.0146677494049072,"[60, 15, 3, 2, 20]",0.6727272727272726
On,On,On,On,On,On,On,Off,On,On,Off,Off,Off,On,On,On,Off,Off,On,Off,0.08170795440673828,3.056394100189209,"[60, 15, 3, 2, 20]",0.6727272727272726
Off,On,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,On,On,On,On,Off,0.08203434944152832,3.0064923763275146,"[60, 15, 3, 2, 20]",0.6727272727272726
Off,On,Off,On,On,Off,Off,Off,On,Off,Off,On,On,On,Off,On,On,On,Off,Off,0.08232569694519043,2.925968885421753,"[60, 15, 3, 2, 20]",0.6727272727272726
On,On,Off,Off,On,Off,On,On,On,On,On,Off,On,On,Off,Off,On,Off,Off,On,0.08273839950561523,3.0722312927246094,"[60, 15, 3, 2, 20]",0.6727272727272726
