time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
50,20,35000,4,0.5,0.8909090909090909,60.77068836688996,0
40,25,40000,4,0.5,0.7454545454545454,53.96361622810364,0
30,20,20000,10,0.5,0.006060606060606061,40.51386752128601,0
45,45,30000,6,0.5,0.709090909090909,66.81198942661285,1
50,30,10000,6,0.5,0.49090909090909085,57.82765157222748,1
50,35,20000,6,0.5,0.5272727272727272,62.75222203731537,1
55,30,45000,6,0.5,0.6121212121212121,76.28964357376098,2
50,35,40000,10,0.5,0.5636363636363636,75.89720962047576,2
30,45,45000,10,0.5,0.5030303030303029,67.9556770324707,2
40,30,50000,10,0.5,0.49090909090909085,68.61348161697387,3
