checkpoint_completion_target,backend_flush_after,maintenance_work_mem,max_parallel_workers_per_gather,min_wal_size,wal_writer_flush_after,wal_writer_delay,work_mem,random_page_cost,commit_siblings,checkpoint_flush_after,seq_page_cost,commit_delay,join_collapse_limit,bgwriter_delay,from_collapse_limit,default_statistics_target,bgwriter_flush_after,checkpoint_timeout,deadlock_timeout,throughput,cost,fidelity,prepare_time,run_time,clean_time
0.9881901356989324,1,803315,278,6714,268592557,4219,108421,50.066025055783534,504,129,37.588671260731175,17737,398698185,1859,1267155472,9141,46,43792,1900629648,534.41,243.2063159942627,"[180, 50, 100000, 4, 0.5]",58.90184545516968,180.10936880111694,0.44445371627807617
0.5215834604656027,74,437994,658,1268,1103555720,1527,677289,10.65375232072264,611,122,60.169075565321016,84897,541530194,3356,1029475052,2526,114,81903,2069218091,549.49,239.5939540863037,"[180, 50, 100000, 4, 0.5]",55.178919076919556,180.1076512336731,0.3658723831176758
0.3720566697936315,85,617826,797,4029,1657559316,8602,372626,41.50941059838998,494,208,50.28643616749227,32406,102880298,7277,2060212955,5116,147,19808,489904136,537.66,240.03190922737122,"[180, 50, 100000, 4, 0.5]",55.417110443115234,180.07880115509033,0.3661985397338867
0.45855763328213145,201,198519,131,6242,2118886230,2292,83846,64.5404235496028,139,254,46.28712200934238,93415,847917358,690,51576517,3084,195,14194,198455985,525.66,240.81888842582703,"[180, 50, 100000, 4, 0.5]",56.33487677574158,180.05434393882751,0.3633561134338379
0.7315378383283994,223,310823,73,7659,54759545,9681,807244,6.085428641015513,350,102,79.10842258194485,75786,1217089033,8439,483134421,733,161,32267,1048976837,508.29,242.2009618282318,"[180, 50, 100000, 4, 0.5]",57.72433853149414,180.20581817626953,0.31647491455078125
0.8759139309809629,141,924578,383,3070,1445187151,75,983633,75.49424638450658,266,24,21.61759706721547,61374,932846010,9760,1880014316,8636,76,69077,1192959952,409.55,251.25583052635193,"[180, 50, 100000, 4, 0.5]",65.07832050323486,180.07918119430542,2.0925135612487793
0.2624339052887171,41,756035,943,2167,923568718,7017,257307,87.48158921286586,927,28,87.89659323859932,8745,1584356565,4616,1517865196,6616,207,38266,1484784156,293.29,248.39267563819885,"[180, 50, 100000, 4, 0.5]",63.993563652038574,180.11548900604248,0.4081108570098877
0.17367627482684353,127,18168,546,788,626386149,3004,750695,97.42994239033797,768,166,5.620314112288101,59570,1779283842,2596,1330190217,4528,90,70447,325832026,346.99,242.1385715007782,"[180, 50, 100000, 4, 0.5]",57.82044243812561,180.11361074447632,0.37773847579956055
0.618523663252098,177,224916,848,5320,654483426,5433,546048,28.514010506538046,53,63,92.90943082595292,41298,1339603346,6481,733219262,7800,20,5089,1658973633,531.27,240.12508130073547,"[180, 50, 100000, 4, 0.5]",55.56517004966736,180.18737268447876,0.44765734672546387
0.011785265064224438,255,568561,426,3914,1764797034,6581,452119,35.379703533379434,827,184,13.978619759231837,29590,1972205309,5394,262793467,1401,234,59705,834396312,548.97,240.12896585464478,"[180, 50, 100000, 4, 0.5]",54.91259169578552,180.1822817325592,0.3476853370666504
