ffast-math,funroll-all-loops,fno-inline-small-functions,finline-functions,fno-math-errno,fipa-cp-clone,funsafe-math-optimizations,fno-tree-loop-optimize,fno-merge-constants,fno-omit-frame-pointer,fno-align-labels,fno-tree-dse,fwrapv,fgcse-after-reload,fno-align-jumps,fno-asynchronous-unwind-tables,fno-cse-follow-jumps,fno-ivopts,fno-guess-branch-probability,fprefetch-loop-arrays,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
Off,On,On,Off,On,On,On,Off,Off,Off,On,On,On,Off,Off,Off,On,Off,On,Off,0.09743928909301758,0.4832005500793457,241944,2.2685580253601074,356663,1676,5.423985004425049,"[10, 50, 6, 4, 5]"
Off,On,On,On,On,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,On,Off,Off,0.10994839668273926,0.40212035179138184,241944,2.1868104934692383,356663,1676,5.1684746742248535,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,0.07621145248413086,0.4111824035644531,241944,2.1739625930786133,356663,1676,5.060786247253418,"[10, 50, 6, 4, 5]"
Off,Off,Off,On,On,On,On,Off,On,On,Off,On,On,On,Off,On,On,Off,On,Off,0.08384323120117188,0.4091637134552002,237848,2.195620059967041,356663,1676,5.117932319641113,"[10, 50, 6, 4, 5]"
On,Off,On,Off,Off,On,On,On,Off,Off,Off,On,Off,Off,On,Off,On,On,Off,Off,0.09115314483642578,0.41411590576171875,241944,2.2342875003814697,356663,1676,5.1556243896484375,"[10, 50, 6, 4, 5]"
On,On,On,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,Off,On,0.08646726608276367,0.3951451778411865,241944,2.1827468872070312,356663,1676,5.063535213470459,"[10, 50, 6, 4, 5]"
On,On,On,Off,Off,On,On,Off,Off,Off,Off,On,On,Off,Off,On,Off,On,Off,Off,0.0949699878692627,0.4066274166107178,237848,2.260894536972046,356663,1676,5.144384384155273,"[10, 50, 6, 4, 5]"
Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,On,0.08675885200500488,0.3921773433685303,237848,2.1929776668548584,356663,1676,5.072470426559448,"[10, 50, 6, 4, 5]"
On,On,On,On,Off,On,On,Off,Off,On,Off,On,On,Off,On,Off,Off,On,On,Off,0.10130596160888672,1.4450874328613281,469384,4.27447509765625,828309,4503,8.291622400283813,"[10, 50, 6, 4, 10]"
Off,Off,Off,On,On,On,On,Off,On,On,Off,On,On,On,Off,On,On,Off,On,Off,0.0930943489074707,1.4374547004699707,465288,4.254081726074219,828309,4503,8.320936918258667,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,Off,On,0.08470821380615234,1.4387493133544922,469384,4.2616400718688965,828309,4503,8.249127864837646,"[10, 50, 6, 4, 10]"
Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,On,0.08772659301757812,1.446805477142334,465288,4.254337549209595,828309,4503,8.220080137252808,"[10, 50, 6, 4, 10]"
On,On,On,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,Off,On,0.09307742118835449,1.537959337234497,504440,7.191242456436157,866233,4708,11.217135906219482,"[10, 50, 6, 4, 25]"
Off,Off,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,On,Off,On,Off,On,0.09756231307983398,1.5036325454711914,496248,7.155801057815552,866233,4708,11.240144968032837,"[10, 50, 6, 4, 25]"
On,On,On,Off,On,On,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,Off,On,0.07965707778930664,5.483421564102173,1252968,34.63470530509949,2152160,10605,42.8155460357666,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,Off,On,On,On,On,On,On,Off,On,Off,On,Off,Off,Off,Off,0.07889699935913086,1.45094895362854,465288,4.277577877044678,828309,4503,8.192285776138306,"[10, 50, 6, 4, 10]"
Off,Off,On,Off,On,Off,Off,On,Off,Off,On,Off,On,On,Off,On,Off,On,On,On,0.08974933624267578,1.4360125064849854,467960,4.252927541732788,828309,4503,8.186497688293457,"[10, 50, 6, 4, 10]"
