innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
88,799628743,284,170483092,55165110,880326497,114417,556186330,0,76,13946078064,8842,4023168338,127,15895204,full,10212,119848472,76,859401,346.17,72.15457081794739,"[45, 45, 30000, 6, 0.7]",0
547,799628743,284,174515377,55165110,1140017,38997,951694639,0,76,14326751142,8842,1508603468,127,15895204,full,3643,19335485,1,458398,345.55,70.61069869995117,"[45, 45, 30000, 6, 0.7]",0
692,1072787700,284,174515377,55165110,827451708,38997,951694639,0,49,14326751142,8842,1508603468,48,99124164,full,3643,19335485,76,601459,344.71,70.4386887550354,"[45, 45, 30000, 6, 0.7]",0
547,355347492,284,170483092,23214058,880326497,114417,474007919,0,76,14465765697,15135,3301422541,40,15895204,full,10212,119848472,1,859401,341.79,70.68091487884521,"[45, 45, 30000, 6, 0.7]",0
547,799628743,284,897456074,23214058,1140017,114417,556186330,0,76,13946078064,8842,4023168338,127,15895204,full,10212,120619267,1,331833,341.14,74.59359502792358,"[45, 45, 30000, 6, 0.7]",0
88,799628743,284,170483092,130215966,880326497,114417,556186330,0,76,11901228437,8842,4023168338,127,15895204,full,10212,119848472,1,859401,340.53,71.51846361160278,"[45, 45, 30000, 6, 0.7]",0
88,799628743,284,228481811,55165110,1140017,114417,951694639,0,76,14326751142,3314,2431228042,127,15895204,full,3643,19335485,1,458398,340.17,70.08016204833984,"[45, 45, 30000, 6, 0.7]",0
88,1072787700,284,963930822,84894017,537722315,114417,951694639,0,76,13946078064,15135,1508603468,52,133422561,full,10212,19335485,1,601459,339.86,70.93443202972412,"[45, 45, 30000, 6, 0.7]",0
88,799628743,284,228481811,59513576,880326497,114417,474007919,0,76,13946078064,8842,3301422541,127,15895204,full,10212,19335485,76,859401,337.9,71.8617250919342,"[45, 45, 30000, 6, 0.7]",0
88,799628743,284,174515377,130215966,1140017,38997,556186330,0,76,14326751142,8842,1508603468,115,15895204,full,10212,119848472,1,458398,337.58,71.93296265602112,"[45, 45, 30000, 6, 0.7]",0
88,799628743,284,228481811,113227099,880326497,114417,474007919,0,76,13946078064,3314,3301422541,127,15895204,full,1068,19335485,1,859401,336.28,71.09747886657715,"[45, 45, 30000, 6, 0.7]",0
88,799628743,284,170483092,23214058,880326497,114417,556186330,0,76,13946078064,8842,3301422541,127,15895204,full,10212,119848472,1,859401,336.02,71.79190874099731,"[45, 45, 30000, 6, 0.7]",0
692,799628743,284,228481811,55165110,1140017,114417,556186330,0,76,13946078064,1323,1508603468,127,15895204,full,3643,19335485,76,859401,333.77,71.96762704849243,"[45, 45, 30000, 6, 0.7]",0
547,799628743,284,170483092,55165110,880326497,114417,951694639,0,76,11901228437,8842,4023168338,127,15895204,full,3643,19335485,1,905483,333.47,72.96877574920654,"[45, 45, 30000, 6, 0.7]",0
644,799628743,284,170483092,55165110,880326497,114417,556186330,0,76,13946078064,8842,4023168338,127,15895204,full,10212,119848472,76,859401,331.74,71.55007839202881,"[45, 45, 30000, 6, 0.7]",0
88,799628743,284,170483092,113227099,880326497,114417,474007919,0,76,13946078064,8842,4023168338,127,15895204,full,1068,119848472,1,859401,331.51,70.53502416610718,"[45, 45, 30000, 6, 0.7]",0
88,799628743,284,170483092,55165110,880326497,114417,556186330,0,76,13946078064,8842,4023168338,127,15895204,full,10187,119848472,76,859401,329.94,73.47246670722961,"[45, 45, 30000, 6, 0.7]",0
547,799628743,284,897456074,23214058,1140017,114417,556186330,0,76,13946078064,8842,1508603468,127,15895204,full,10212,120619267,1,331833,329.53,71.77228999137878,"[45, 45, 30000, 6, 0.7]",0
88,799628743,284,228481811,59513576,880326497,114417,474007919,0,76,13946078064,8842,3301422541,127,15895204,full,10212,19335485,1,859401,328.64,70.3654272556305,"[45, 45, 30000, 6, 0.7]",0
88,799628743,284,170483092,84894017,537722315,114417,951694639,0,76,13946078064,8842,1508603468,127,133422561,full,10212,119848472,1,601459,326.76,71.04191565513611,"[45, 45, 30000, 6, 0.7]",0
