innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
122,432446089,346,741391045,130215966,885760854,12969,1043375684,0,60,13755664865,1323,3139453280,98,58987418,full,6157,47862365,68,12716,365.56,253.61702418327332,"[180, 50, 100000, 4, 0.5]",1
368,432446089,346,741391045,102167072,162222936,4840,576871976,0,6,13288526259,1323,533004308,98,58987418,minimal,6951,52112128,6,12716,365.3,253.5119423866272,"[180, 50, 100000, 4, 0.5]",1
926,871885515,346,666598772,130215966,885760854,12969,1043375684,0,6,13755664865,22710,1892715854,98,128726705,minimal,6157,47862365,68,12716,364.49,254.58461713790894,"[180, 50, 100000, 4, 0.5]",1
122,432446089,346,741391045,102167072,885760854,65516,576871976,0,60,10489429956,1323,1436962394,98,102917252,minimal,3538,52112128,11,959051,360.31,250.04382824897766,"[180, 50, 100000, 4, 0.5]",1
122,728065794,346,741391045,130215966,885760854,65516,576871976,0,15,10489429956,1323,552296809,98,102917252,minimal,10187,47862365,54,959051,357.64,254.27418088912964,"[180, 50, 100000, 4, 0.5]",1
926,609259460,346,666598772,102167072,885760854,8808,576871976,0,6,13078440189,22710,533004308,89,128726705,minimal,6951,52112128,54,12716,357.04,263.32366919517517,"[180, 50, 100000, 4, 0.5]",1
368,432446089,346,741391045,130215966,885760854,4840,576871976,2,6,10489429956,1323,533004308,98,58987418,minimal,3359,47862365,6,12716,356.25,252.79705786705017,"[180, 50, 100000, 4, 0.5]",1
368,432446089,346,826431637,102167072,885760854,12969,576871976,0,6,13288526259,24968,533004308,115,58987418,minimal,6951,47862365,10,12716,355.11,251.68247890472412,"[180, 50, 100000, 4, 0.5]",1
122,469535523,346,741391045,102167072,885760854,12969,576871976,0,6,13288526259,24968,1892715854,115,128726705,minimal,6157,52112128,54,12716,354.9,248.79098105430603,"[180, 50, 100000, 4, 0.5]",1
122,871885515,465,666598772,117133124,885760854,90170,1043375684,0,58,14724304015,12420,533004308,44,111643884,minimal,6951,52112128,71,12716,354.54,246.80683541297913,"[180, 50, 100000, 4, 0.5]",1
122,432446089,346,741391045,102167072,885760854,12969,576871976,0,60,13078440189,1323,533004308,98,58987418,full,6951,52112128,54,12716,354.2,251.1782524585724,"[180, 50, 100000, 4, 0.5]",1
122,778619081,346,741391045,102167072,885760854,12969,576871976,0,60,13078440189,1323,1892715854,98,128726705,full,6157,52112128,54,12716,354.2,265.87481236457825,"[180, 50, 100000, 4, 0.5]",1
926,871885515,346,666598772,14094491,885760854,126467,1043375684,0,87,13755664865,3314,2725313113,127,58987418,full,7403,47862365,68,687751,352.05,251.3271143436432,"[180, 50, 100000, 4, 0.5]",1
368,432446089,346,826431637,102167072,885760854,12969,576871976,0,60,13078440189,1323,533004308,98,58987418,full,6951,47862365,10,12716,351.88,255.80297303199768,"[180, 50, 100000, 4, 0.5]",1
122,871885515,465,666598772,102167072,885760854,4840,1043375684,0,58,13288526259,1323,533004308,98,58987418,minimal,6951,52112128,6,12716,351.82,246.46511793136597,"[180, 50, 100000, 4, 0.5]",1
853,728065794,346,741391045,102167072,162222936,65516,576871976,0,15,13288526259,1323,533004308,115,58987418,minimal,6951,52112128,54,12716,351.51,251.3382740020752,"[180, 50, 100000, 4, 0.5]",1
706,432446089,346,826431637,102167072,162222936,4840,576871976,2,6,13288526259,1323,2018057932,102,58987418,minimal,7204,52112128,6,12716,351.08,250.67323684692383,"[180, 50, 100000, 4, 0.5]",1
368,469535523,346,826431637,102167072,885760854,12969,576871976,0,6,13288526259,24968,1892715854,115,128726705,minimal,6157,47862365,10,12716,350.64,249.71953630447388,"[180, 50, 100000, 4, 0.5]",1
122,728065794,346,741391045,130215966,885760854,65516,576871976,0,15,10489429956,1323,552296809,98,34900638,minimal,3359,47862365,54,959051,349.75,249.24088954925537,"[180, 50, 100000, 4, 0.5]",1
706,728065794,346,826431637,102167072,162222936,4840,576871976,2,6,11378110253,24968,2018057932,16,58987418,minimal,7204,47862365,6,549360,349.66,246.8290994167328,"[180, 50, 100000, 4, 0.5]",1
