innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
368,432446089,346,741391045,102167072,162222936,4840,576871976,0,6,13288526259,1323,533004308,98,58987418,minimal,6951,52112128,6,12716,365.3,253.5119423866272,"[180, 50, 100000, 4, 0.5]",1
926,871885515,346,666598772,130215966,885760854,12969,1043375684,0,6,13755664865,22710,1892715854,98,128726705,minimal,6157,47862365,68,12716,364.49,254.58461713790894,"[180, 50, 100000, 4, 0.5]",1
122,728065794,346,741391045,130215966,885760854,65516,576871976,0,15,10489429956,1323,552296809,98,102917252,minimal,10187,47862365,54,959051,357.64,254.27418088912964,"[180, 50, 100000, 4, 0.5]",1
122,871885515,465,666598772,117133124,885760854,90170,1043375684,0,58,14724304015,12420,533004308,44,111643884,minimal,6951,52112128,71,12716,354.54,246.80683541297913,"[180, 50, 100000, 4, 0.5]",1
122,432446089,346,741391045,102167072,885760854,12969,576871976,0,60,13078440189,1323,533004308,98,58987418,full,6951,52112128,54,12716,354.2,251.1782524585724,"[180, 50, 100000, 4, 0.5]",1
926,871885515,346,666598772,14094491,885760854,126467,1043375684,0,87,13755664865,3314,2725313113,127,58987418,full,7403,47862365,68,687751,352.05,251.3271143436432,"[180, 50, 100000, 4, 0.5]",1
368,469535523,346,826431637,102167072,885760854,12969,576871976,0,6,13288526259,24968,1892715854,115,128726705,minimal,6157,47862365,10,12716,350.64,249.71953630447388,"[180, 50, 100000, 4, 0.5]",1
122,728065794,346,741391045,130215966,885760854,65516,576871976,0,15,10489429956,1323,552296809,98,34900638,minimal,3359,47862365,54,959051,349.75,249.24088954925537,"[180, 50, 100000, 4, 0.5]",1
706,728065794,346,826431637,102167072,162222936,4840,576871976,2,6,11378110253,24968,2018057932,16,58987418,minimal,7204,47862365,6,549360,349.66,246.8290994167328,"[180, 50, 100000, 4, 0.5]",1
368,728065794,346,826431637,102167072,162222936,4840,576871976,2,6,13288526259,24968,533004308,115,58987418,minimal,6157,47862365,6,12716,348.53,249.85717463493347,"[180, 50, 100000, 4, 0.5]",1
368,728065794,346,826431637,102167072,162222936,4840,576871976,2,6,13288526259,24968,533004308,115,58987418,minimal,6157,47862365,6,12716,346.65,249.0082688331604,"[180, 50, 100000, 4, 0.5]",1
368,728065794,346,826431637,14094491,885760854,12969,576871976,0,6,13288526259,24968,1892715854,115,58987418,full,6157,47862365,68,12716,346.42,246.13420701026917,"[180, 50, 100000, 4, 0.5]",1
926,871885515,346,741391045,14094491,885760854,12969,1043375684,0,6,13755664865,1323,1892715854,98,58987418,full,7403,47862365,54,12716,346.17,259.669193983078,"[180, 50, 100000, 4, 0.5]",1
122,728065794,346,741391045,130215966,885760854,65516,576871976,0,15,10489429956,1323,552296809,98,34900638,minimal,3359,47862365,54,959051,345.99,260.56245255470276,"[180, 50, 100000, 4, 0.5]",1
853,728065794,346,741391045,130215966,885760854,65516,576871976,2,15,10489429956,1323,533004308,115,58987418,minimal,3359,47862365,54,12716,344.95,256.48900055885315,"[180, 50, 100000, 4, 0.5]",1
122,871885515,346,741391045,14094491,885760854,119934,1043375684,0,60,13078440189,1323,3834763578,98,58987418,full,7403,47862365,54,687751,344.58,255.29380249977112,"[180, 50, 100000, 4, 0.5]",1
140,432446089,346,741391045,14094491,162222936,4840,576871976,0,6,13288526259,13671,533004308,98,58987418,full,4870,52112128,68,12716,342.88,253.4421398639679,"[180, 50, 100000, 4, 0.5]",1
122,871885515,465,666598772,84894017,885760854,90170,1043375684,0,58,14724304015,12420,533004308,44,34900638,minimal,6951,54858935,71,12716,342.79,256.38870334625244,"[180, 50, 100000, 4, 0.5]",1
122,432446089,346,741391045,21498981,1140017,65516,576871976,0,6,13755664865,1323,3834763578,98,102917252,minimal,6951,52112128,54,687751,342.08,257.4908883571625,"[180, 50, 100000, 4, 0.5]",1
122,432446089,346,741391045,21498981,885760854,12969,576871976,0,60,13078440189,1323,3834763578,115,58987418,minimal,6951,52112128,54,687751,341.36,256.3587906360626,"[180, 50, 100000, 4, 0.5]",1
