time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
40,30,50000,10,0.5,0.5030303030303029,85.318648147583,0
30,45,45000,10,0.5,0.4666666666666666,84.8226588010788,0
40,25,40000,4,0.5,0.406060606060606,57.471786570549014,0
55,30,45000,6,0.5,0.4545454545454545,83.61496045589448,0
30,20,20000,10,0.5,0.22424242424242422,45.52464993000031,0
45,30,40000,4,0.9,0.4545454545454545,65.26505317687989,0
30,30,45000,4,0.5,0.3939393939393939,53.595302605628966,0
50,45,45000,6,0.5,0.5151515151515151,91.16577799320221,0
50,30,10000,4,0.5,0.16363636363636364,58.62275869846344,1
45,45,30000,6,0.5,0.35757575757575755,71.87585158348084,1
