inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,35,1,2,35,0.7333333333333332,3.2248047828674316,0
50,35,1,1,5,0.28484848484848485,2.682176685333252,0
70,35,1,3,10,0.38181818181818183,2.7559874057769775,0
70,15,1,2,10,0.38181818181818183,2.7321599960327148,0
70,20,1,3,10,0.5878787878787878,2.7842398166656492,0
70,25,1,4,35,-0.19999999999999998,2.6999120473861695,1
60,35,1,3,15,0.2727272727272727,2.8002399682998655,1
60,20,2,2,15,0.5030303030303029,2.848123288154602,1
50,15,3,3,15,0.5030303030303029,2.854077410697937,1
50,20,1,2,20,-0.38181818181818183,2.795219373703003,2
