inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,35,1,2,35,0.7333333333333332,3.2248047828674316,0
50,35,1,1,5,0.28484848484848485,2.682176685333252,0
70,35,1,3,10,0.38181818181818183,2.7559874057769775,0
70,25,1,4,35,-0.19999999999999998,2.6999120473861695,1
70,15,1,3,25,0.3696969696969697,2.9790173530578614,1
60,35,1,3,15,0.2727272727272727,2.8002399682998655,1
50,20,1,2,20,-0.38181818181818183,2.795219373703003,2
60,15,2,3,15,0.32121212121212117,3.1009675741195677,2
60,35,2,3,15,0.04242424242424241,2.8396028757095335,2
60,10,3,1,35,-0.23636363636363633,2.827764296531677,2
