time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.9636363636363635,73.10016694068909,0
30,45,10000,4,0.9,0.8909090909090909,41.466624188423154,0
30,30,45000,6,0.5,0.6969696969696969,59.171344780921935,1
40,45,40000,4,0.5,0.8060606060606059,69.48429872989655,1
50,20,35000,8,0.5,0.8424242424242423,70.84229884147643,1
40,30,40000,6,0.5,0.7212121212121211,65.98366303443909,1
40,30,20000,6,0.6,0.6686960980480711,54.851642751693724,1
30,30,15000,6,0.5,0.6242424242424242,42.367211151123044,1
30,20,20000,10,0.5,0.5272727272727272,46.000740218162534,2
55,30,45000,6,0.5,0.7818181818181817,83.87157461643218,2
