innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,evaluated_time,fidelity_setting,corr
48,271255482,226,605205778,77203185,277137788,4332,1068551737,0,20,11585949186,29966,1208522248,12,119355981,full,1586,124392525,56,702682,337.37,253.7561457157135,"[180, 50, 100000, 4, 0.5]",1
48,525683327,226,605205778,46663994,131095765,91991,331202229,1,80,14441084133,14505,1208522248,12,57038573,full,1586,124392525,11,820142,319.2,247.89887380599976,"[180, 50, 100000, 4, 0.5]",1
48,525683327,226,605205778,46663994,131095765,91991,470097109,1,80,14441084133,14505,1208522248,115,57038573,full,1586,124392525,11,820142,308.2,248.71324729919434,"[180, 50, 100000, 4, 0.5]",1
42,607156406,1374,90166536,55809712,888685183,42663,583796920,2,25,12973718118,14117,2925482298,77,52338849,minimal,7397,86944728,85,815555,292.52,246.5912618637085,"[180, 50, 100000, 4, 0.5]",1
843,760165211,1330,225850027,50857716,931144094,29146,864910164,0,62,10754004254,21648,3011118961,56,15687999,full,2331,92791304,7,69211,290.74,262.33485555648804,"[180, 50, 100000, 4, 0.5]",1
352,78359385,1540,909771772,36728217,497692888,73805,591005261,0,87,14476203598,14524,35963918,74,111086626,full,8624,44485996,31,573592,288.97,257.2102463245392,"[180, 50, 100000, 4, 0.5]",1
709,78359385,1540,909771772,2930258,794630256,124496,591005261,2,4,13380170309,14524,35963918,74,109561439,noblob,1070,44485996,31,613473,288.2,252.07463026046753,"[180, 50, 100000, 4, 0.5]",1
950,78359385,1540,909771772,36728217,314895342,111360,1018037949,2,95,14476203598,14524,35963918,38,91250851,full,8624,25648837,31,573592,287.95,246.30728149414062,"[180, 50, 100000, 4, 0.5]",1
843,607156406,1374,90166536,55809712,888685183,29146,864910164,0,25,10754004254,21648,2925482298,56,15687999,minimal,2331,92791304,7,815555,287.64,253.5270335674286,"[180, 50, 100000, 4, 0.5]",1
843,84510105,1330,458318402,2930258,794630256,29146,87181627,0,62,13380170309,21648,3011118961,56,15687999,noblob,2331,25876289,7,69211,285.78,249.65997576713562,"[180, 50, 100000, 4, 0.5]",1
709,607156406,1374,90166536,2930258,794630256,42663,591005261,2,21,12973718118,14117,35963918,74,109561439,minimal,1070,86944728,85,613473,285.11,249.76973676681519,"[180, 50, 100000, 4, 0.5]",1
927,607156406,1374,90166536,55809712,963340483,124011,640353175,2,72,13307851641,14117,2925482298,126,52338849,minimal,5097,100037931,85,764295,283.76,254.21168851852417,"[180, 50, 100000, 4, 0.5]",1
352,78359385,1540,909771772,79541183,497692888,73805,591005261,0,87,14476203598,14524,35963918,74,111086626,noblob,8624,44485996,31,573592,283.17,244.8375973701477,"[180, 50, 100000, 4, 0.5]",1
843,760165211,2024,488578471,50857716,931144094,29146,1029772866,0,62,13540865476,25976,80561291,56,15687999,minimal,1164,92791304,38,886620,282.84,250.10945582389832,"[180, 50, 100000, 4, 0.5]",1
134,144147446,2024,488578471,47717423,273062766,119306,1029772866,2,16,13540865476,25976,870284660,50,6573231,minimal,1164,127367339,38,886620,276.87,245.33204555511475,"[180, 50, 100000, 4, 0.5]",1
103,760165211,1330,225850027,50857716,931144094,42663,583796920,2,62,12973718118,14117,3011118961,87,52338849,full,7397,86944728,85,69211,273.6,269.7705183029175,"[180, 50, 100000, 4, 0.5]",1
266,7836838,4584,132557818,49048933,609921163,29435,231528983,2,87,14059659492,601,3344581513,9,5186146,minimal,1630,2311387,24,830934,268.3,246.98937916755676,"[180, 50, 100000, 4, 0.5]",1
709,84510105,9682,458318402,2930258,794630256,124496,87181627,2,4,13380170309,15012,876531413,125,109561439,noblob,1070,25876289,73,613473,261.46,254.2350070476532,"[180, 50, 100000, 4, 0.5]",1
709,84510105,9682,169392389,130484753,794630256,12016,9907974,2,4,12450812810,15012,1157979266,31,109561439,noblob,1070,25876289,66,131083,261.32,255.80815982818604,"[180, 50, 100000, 4, 0.5]",1
22,873671103,4982,584933407,122033939,457927172,73395,82976462,0,78,11694697149,11793,3539723506,4,128378770,minimal,9642,131325450,40,431170,260.43,244.28089499473572,"[180, 50, 100000, 4, 0.5]",1
