time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.9636363636363635,73.10016694068909,0
50,20,35000,4,0.5,0.6848484848484848,63.261710023880006,0
40,25,40000,4,0.5,0.6,57.95984544754028,0
30,20,20000,10,0.5,0.5272727272727272,46.000740218162534,0
55,30,45000,6,0.5,0.7818181818181817,83.87157461643218,1
50,35,20000,6,0.5,0.6363636363636362,66.70255808830261,1
50,30,10000,6,0.5,0.406060606060606,59.874372887611386,1
40,30,50000,10,0.5,0.5515151515151515,86.9883264541626,2
30,45,45000,10,0.5,0.4666666666666666,86.54308142662049,2
50,35,40000,10,0.5,0.6242424242424242,91.47054469585419,2
