innodb_thread_concurrency,max_allowed_packet,innodb_io_capacity_max,tmp_table_size,query_prealloc_size,max_heap_table_size,transaction_alloc_block_size,join_buffer_size,innodb_flush_log_at_trx_commit,innodb_max_dirty_pages_pct_lwm,innodb_buffer_pool_size,key_cache_age_threshold,binlog_cache_size,innodb_purge_rseg_truncate_frequency,query_cache_limit,binlog_row_image,innodb_lru_scan_depth,sort_buffer_size,innodb_stats_transient_sample_pages,innodb_adaptive_max_sleep_delay,throughput,cost,fidelity,prepare_time,run_time,clean_time
377,977265266,22121,388510243,79527903,676819273,64353,885225021,2,82,12470304729,10073,629015462,85,118718681,full,5198,45219945,94,970981,223.38,78.54793858528137,"[10, 50, 100000, 4, 0.5]",63.4063138961792,10.093944787979126,1.4216020107269287
177,1000102709,8139,181958925,119659783,606202987,69867,1022877921,2,67,10597458625,15054,10979371,80,23198792,full,6456,128297493,42,512074,247.23,73.76620411872864,"[10, 50, 100000, 4, 0.5]",58.87542390823364,10.463970184326172,1.3202838897705078
965,172598684,4774,941238213,59135491,837756169,92544,753298837,2,17,12039010536,2600,2871469223,104,127194917,minimal,6909,54517900,64,709647,238.7,71.65377402305603,"[10, 50, 100000, 4, 0.5]",57.296828508377075,10.061683654785156,1.2025704383850098
421,552888570,35969,925833655,134139954,803138097,126952,228049166,0,68,15181571209,19492,1799756568,21,113058805,minimal,3968,94349287,94,354712,229.34,79.20323038101196,"[10, 50, 100000, 4, 0.5]",64.78643584251404,10.112620830535889,1.207411289215088
361,972041338,22525,1068448226,31433415,953487410,71902,887954259,1,48,12344131569,14342,79644086,110,27310861,minimal,5851,123661854,47,247587,213.92,83.56069207191467,"[10, 50, 100000, 4, 0.5]",68.68461489677429,10.117408037185669,1.662142038345337
55,467389888,21479,1040190609,43706342,891123619,53885,820362301,1,89,14970482573,20114,3062797980,70,6318796,full,2381,99969822,23,187549,212.91,82.089364528656,"[10, 50, 100000, 4, 0.5]",67.30565118789673,10.150436878204346,1.5258376598358154
594,501396329,2690,93782511,38058854,125104145,26826,519310325,2,53,14342480105,15412,1194099451,93,38986055,minimal,409,30761172,100,605545,251.86,76.07647776603699,"[10, 50, 100000, 4, 0.5]",61.681835651397705,10.179835081100464,1.0939819812774658
371,36392201,7559,862858493,31753464,526554278,94526,980366475,0,25,15144678218,20127,2829583926,89,90850499,noblob,2799,72836421,20,170781,254.52,78.53857946395874,"[10, 50, 100000, 4, 0.5]",64.07992792129517,10.177923202514648,1.1751925945281982
209,719207155,27930,871679029,78225701,683833515,81001,215121221,1,44,12980136640,13756,1602837985,127,5808481,noblob,9334,40768510,55,820327,173.56,79.3143982887268,"[10, 50, 100000, 4, 0.5]",64.11198735237122,10.13718867301941,1.9677386283874512
747,602355523,27886,1073089088,64559758,364935941,52821,282070458,2,0,10690833889,21083,1321827228,126,31034419,noblob,880,96445792,42,259156,214.7,84.86505699157715,"[10, 50, 100000, 4, 0.5]",70.31282210350037,10.189651012420654,1.248718500137329
86,643355076,3261,961547802,7555899,982392933,91342,646615276,2,96,11167338018,19763,2360988979,109,32739949,noblob,3733,76684992,17,130454,254.44,74.94441533088684,"[10, 50, 100000, 4, 0.5]",60.435081005096436,10.20964527130127,1.2069132328033447
289,129359844,18399,310163607,129702592,562353294,79540,152158148,0,83,13035877577,25729,2252060576,54,106485585,full,4493,108900748,68,341083,227.03,79.36057162284851,"[10, 50, 100000, 4, 0.5]",64.71664571762085,10.233767747879028,1.3137032985687256
810,569503350,3927,690707343,56367813,37827027,113079,902911417,1,58,12475685145,4156,1981851110,57,55655753,noblob,9445,6227066,18,724906,254.79,82.39034104347229,"[10, 50, 100000, 4, 0.5]",67.443922996521,10.132529258728027,1.706247091293335
795,476481871,30360,53404299,72387248,330666609,16693,457791134,0,36,15483833569,18434,2146371764,30,107767875,minimal,3575,40039839,10,788353,219.13,83.90258741378784,"[10, 50, 100000, 4, 0.5]",69.35732078552246,10.109363794326782,1.3452041149139404
745,571986372,22271,494868487,31237645,179784976,48938,658409830,0,90,13505962248,13069,2533812785,115,110881424,noblob,7424,4160704,59,153318,231.82,80.53254461288452,"[10, 50, 100000, 4, 0.5]",65.72235345840454,10.136295795440674,1.5798892974853516
613,368532910,32272,1004191116,54325101,683409505,12064,174297489,0,34,13339040795,12483,1350323257,82,15709030,noblob,4600,64181877,15,897497,217.8,81.31830716133118,"[10, 50, 100000, 4, 0.5]",66.62242889404297,10.169963359832764,1.4401934146881104
810,569503350,3927,690707343,56367813,37827027,113079,902911417,1,58,12475685145,4156,1981851110,57,55655753,noblob,9445,6227066,18,724906,241.98,83.0599136352539,"[20, 50, 100000, 4, 0.5]",58.51258158683777,20.083207368850708,1.356715202331543
371,36392201,7559,862858493,31753464,526554278,94526,980366475,0,25,15144678218,20127,2829583926,89,90850499,noblob,2799,72836421,20,170781,239.75,84.27772951126099,"[20, 50, 100000, 4, 0.5]",59.87635946273804,20.140090465545654,1.139568567276001
86,643355076,3261,961547802,7555899,982392933,91342,646615276,2,96,11167338018,19763,2360988979,109,32739949,noblob,3733,76684992,17,130454,256.39,85.20599699020386,"[20, 50, 100000, 4, 0.5]",60.75959897041321,20.216978311538696,1.149094820022583
594,501396329,2690,93782511,38058854,125104145,26826,519310325,2,53,14342480105,15412,1194099451,93,38986055,minimal,409,30761172,100,605545,254.68,84.6251060962677,"[20, 50, 100000, 4, 0.5]",60.1984326839447,20.105832815170288,1.2298548221588135
