inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,10,2,2,5,0.43030303030303024,2.8074689149856566,0
50,5,1,2,20,0.5515151515151515,2.9080518245697022,0
70,5,1,2,20,0.7575757575757575,2.9146780729293824,0
90,5,1,1,20,-0.01818181818181818,2.831362557411194,1
90,10,1,1,5,0.34545454545454546,2.856221055984497,1
50,15,3,3,15,0.3696969696969697,2.9760184288024902,1
70,10,1,1,5,-0.09090909090909088,2.845368480682373,2
70,5,3,1,20,0.2727272727272727,2.9210772275924684,2
90,5,3,1,20,0.11515151515151514,2.8901780366897585,2
50,5,1,1,5,-0.07878787878787878,2.858027124404907,2
