fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,0.11122536659240723,1.6325197219848633,521896,34.325873374938965,2152160,10605,40.012266635894775,"[10, 50, 6, 4, 50]"
On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,On,On,On,Off,Off,0.09013080596923828,1.5150439739227295,515000,34.100547790527344,2152160,10605,38.29513955116272,"[10, 50, 6, 4, 50]"
Off,On,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,0.09577727317810059,1.5242712497711182,523384,34.11853504180908,2152160,10605,38.42665410041809,"[10, 50, 6, 4, 50]"
Off,On,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,0.10262322425842285,1.5030255317687988,522088,34.04999566078186,2152160,10605,38.366321086883545,"[10, 50, 6, 4, 50]"
Off,Off,On,On,On,Off,On,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,0.08157706260681152,1.524350881576538,522088,34.06015372276306,2152160,10605,38.271814584732056,"[10, 50, 6, 4, 50]"
Off,On,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,Off,0.0944516658782959,1.4925286769866943,513704,34.03996276855469,2152160,10605,38.23083758354187,"[10, 50, 6, 4, 50]"
On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,0.09054756164550781,1.4805989265441895,515000,34.12907075881958,2152160,10605,38.297664403915405,"[10, 50, 6, 4, 50]"
On,Off,On,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,On,On,0.0856928825378418,1.4910008907318115,523384,34.052719593048096,2152160,10605,38.32932734489441,"[10, 50, 6, 4, 50]"
On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,0.08946585655212402,1.5095314979553223,515000,34.149531841278076,2152160,10605,38.31427717208862,"[10, 50, 6, 4, 50]"
Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,0.0964975357055664,1.4914772510528564,513896,34.05504894256592,2152160,10605,38.278724908828735,"[10, 50, 6, 4, 50]"
On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,0.0,0,0,0,0,0,73.36183500289917,"[60, 25, 3, 1, 25]"
On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,On,On,On,Off,Off,0.0,0,0,0,0,0,73.38714504241943,"[60, 25, 3, 1, 25]"
Off,On,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,0.0,0,0,0,0,0,73.31848430633545,"[60, 25, 3, 1, 25]"
Off,On,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,0.0,0,0,0,0,0,73.81180953979492,"[60, 25, 3, 1, 25]"
Off,Off,On,On,On,Off,On,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,0.0,0,0,0,0,0,73.77852082252502,"[60, 25, 3, 1, 25]"
Off,On,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,Off,0.0,0,0,0,0,0,73.25190997123718,"[60, 25, 3, 1, 25]"
On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,0.0,0,0,0,0,0,73.37889552116394,"[60, 25, 3, 1, 25]"
On,Off,On,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,On,On,0.0,0,0,0,0,0,73.25310778617859,"[60, 25, 3, 1, 25]"
On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,0.0,0,0,0,0,0,73.3441710472107,"[60, 25, 3, 1, 25]"
Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,0.0,0,0,0,0,0,73.28236675262451,"[60, 25, 3, 1, 25]"
On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,0.08553457260131836,0.23677325248718262,28808,0.5784945487976074,108436,1734,3.373868465423584,"[80, 5, 1, 4, 35]"
On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,On,On,On,Off,Off,0.08020567893981934,0.21551752090454102,29856,0.5635020732879639,108436,1734,3.3516147136688232,"[80, 5, 1, 4, 35]"
Off,On,Off,On,On,On,On,On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,0.08959054946899414,0.215071439743042,29856,0.5579485893249512,108436,1734,3.4644076824188232,"[80, 5, 1, 4, 35]"
Off,On,On,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,Off,Off,Off,On,Off,0.08359909057617188,0.2139575481414795,28808,0.5557527542114258,108436,1734,3.4184648990631104,"[80, 5, 1, 4, 35]"
Off,Off,On,On,On,Off,On,On,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,0.08714151382446289,0.20480561256408691,28808,0.5632853507995605,108436,1734,3.3295986652374268,"[80, 5, 1, 4, 35]"
Off,On,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,On,On,Off,On,Off,Off,0.08778738975524902,0.20940327644348145,28808,0.5638389587402344,108436,1734,3.4926469326019287,"[80, 5, 1, 4, 35]"
On,On,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,Off,On,Off,On,On,0.08780765533447266,0.21167683601379395,29856,0.5621440410614014,108436,1734,3.3131396770477295,"[80, 5, 1, 4, 35]"
On,Off,On,On,On,On,Off,On,Off,Off,On,Off,On,On,Off,Off,On,On,On,On,0.08846735954284668,0.2122955322265625,29856,0.5659406185150146,108436,1734,3.50309681892395,"[80, 5, 1, 4, 35]"
On,On,On,Off,On,On,Off,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,0.11495256423950195,0.22182488441467285,29856,0.5662124156951904,108436,1734,3.4002251625061035,"[80, 5, 1, 4, 35]"
Off,Off,Off,Off,Off,Off,On,On,Off,On,Off,Off,Off,Off,On,Off,Off,Off,On,On,0.09485006332397461,0.20369863510131836,28808,0.5743639469146729,108436,1734,3.411224126815796,"[80, 5, 1, 4, 35]"
On,Off,Off,On,Off,On,On,Off,Off,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,0.08634257316589355,0.1720716953277588,22984,0.1275615692138672,14989,171,2.9369711875915527,"[70, 10, 1, 1, 5]"
On,Off,On,Off,Off,Off,On,Off,Off,Off,On,On,On,On,On,On,On,On,Off,Off,0.09807109832763672,0.13237953186035156,24008,0.12154722213745117,14989,171,2.836054563522339,"[70, 10, 1, 1, 5]"
