inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
60,10,3,1,10,0.17575757575757575,2.748174047470093,0
50,5,1,2,25,0.4424242424242424,2.865888214111328,0
70,20,2,2,5,-0.5030303030303029,2.748031187057495,0
60,15,2,2,10,0.11515151515151514,2.7482197523117065,1
50,35,1,3,15,-0.09090909090909088,2.8121852397918703,2
50,20,3,2,10,0.0303030303030303,2.8794264793395996,2
80,10,3,2,25,0.0303030303030303,3.7721879720687865,2
60,35,2,2,20,-0.3939393939393939,3.004598832130432,3
60,20,1,4,35,-0.6484848484848483,3.8286006927490233,4
90,35,2,4,20,-1,73.70943782329559,5
