fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
On,Off,Off,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,Off,On,On,On,Off,0.08501076698303223,2.7832796573638916,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,On,Off,Off,On,Off,On,Off,Off,On,Off,Off,On,On,Off,On,On,Off,On,On,0.08115625381469727,2.7756636142730713,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,On,Off,Off,Off,On,Off,On,Off,Off,On,On,Off,On,On,On,On,On,Off,On,0.08690977096557617,2.686924934387207,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,Off,On,Off,On,On,Off,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,On,0.09482502937316895,2.777561902999878,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,On,On,Off,Off,On,On,On,On,On,Off,On,Off,Off,On,Off,On,Off,Off,On,0.07832884788513184,2.824387788772583,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,On,Off,Off,Off,On,On,On,Off,Off,On,On,On,Off,Off,Off,Off,Off,On,On,0.08508539199829102,2.9130749702453613,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,Off,Off,On,On,On,Off,On,On,On,On,Off,On,On,On,On,Off,On,Off,On,0.08648014068603516,2.8580594062805176,"[50, 15, 1, 2, 15]",0.7212121212121211
On,Off,On,Off,Off,Off,On,On,Off,On,Off,Off,On,On,On,On,Off,Off,Off,On,0.09646058082580566,2.8249199390411377,"[50, 15, 1, 2, 15]",0.7212121212121211
On,Off,On,On,Off,On,Off,On,Off,On,On,On,Off,Off,On,On,Off,Off,Off,On,0.0887153148651123,2.8502039909362793,"[50, 15, 1, 2, 15]",0.7212121212121211
On,Off,On,Off,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,Off,On,Off,0.07809948921203613,2.800835371017456,"[50, 15, 1, 2, 15]",0.7212121212121211
On,On,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,On,On,On,On,Off,0.09464669227600098,2.7707226276397705,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,On,Off,Off,Off,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,Off,Off,0.0885004997253418,2.7021405696868896,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,On,On,Off,On,Off,Off,On,Off,0.08823609352111816,2.8416762351989746,"[50, 15, 1, 2, 15]",0.7212121212121211
On,On,Off,Off,On,On,On,On,On,On,On,On,Off,On,On,Off,Off,Off,Off,Off,0.08046174049377441,2.7633233070373535,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,Off,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,On,On,Off,On,On,Off,Off,0.0810859203338623,2.7538437843322754,"[50, 15, 1, 2, 15]",0.7212121212121211
On,Off,On,On,Off,On,On,On,Off,On,On,Off,On,On,On,Off,On,On,Off,On,0.0996389389038086,2.8619472980499268,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,On,Off,Off,Off,0.1023869514465332,2.841592311859131,"[50, 15, 1, 2, 15]",0.7212121212121211
On,On,On,On,On,Off,Off,Off,Off,On,Off,Off,Off,Off,On,Off,Off,On,On,Off,0.08715462684631348,2.7436039447784424,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,On,On,Off,On,Off,Off,Off,On,Off,On,Off,On,Off,On,Off,On,Off,On,On,0.07556986808776855,2.8153152465820312,"[50, 15, 1, 2, 15]",0.7212121212121211
On,Off,Off,On,On,Off,On,Off,Off,On,Off,Off,Off,Off,Off,Off,On,Off,On,On,0.07478094100952148,2.7827842235565186,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,Off,On,Off,On,On,Off,Off,Off,Off,On,On,On,On,On,Off,On,Off,Off,On,0.07871747016906738,2.7363219261169434,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,On,Off,On,On,On,On,Off,Off,Off,Off,Off,Off,Off,Off,On,Off,Off,On,On,0.10319733619689941,2.811703681945801,"[50, 15, 1, 2, 15]",0.7212121212121211
Off,Off,On,On,Off,On,On,On,Off,On,Off,Off,Off,On,On,On,On,Off,On,Off,0.0809636116027832,2.8327555656433105,"[50, 15, 1, 2, 15]",0.7212121212121211
On,Off,On,Off,On,On,On,Off,On,On,On,On,On,On,Off,On,Off,On,Off,Off,0.07134890556335449,2.8235979080200195,"[50, 15, 1, 2, 15]",0.7212121212121211
On,On,Off,Off,On,On,On,On,On,On,On,On,Off,On,On,On,On,Off,Off,On,0.07400393486022949,2.6806139945983887,"[50, 15, 1, 2, 15]",0.7212121212121211
