maxThreads,acceptCount,connectionTimeout,keepAliveTimeout,maxConnections,minSpareThreads,processorCache,enableLookups,asyncTimeout,disableUploadTimeout,connectionUploadTimeout,executorTerminationTimeoutMillis,compressionMinSize,tcpNoDelay,maxHttpHeaderSize,maxHttpRequestHeaderSize,maxHttpResponseHeaderSize,maxKeepAliveRequests,threadsMaxIdleTime,threadPriority,RPS,cost,fidelity
8121,385,7640,42041,90901,290,384,false,30344,true,501040,43474,14756,true,30747,19707,10541,183,169138,2,760.53,10.07732367515564,"[8, 50, 10, True]"
1313,240,22783,34163,55780,151,498,true,8586,true,532067,8834,27463,false,32646,1031,25847,448,304955,5,839.52,10.06644582748413,"[8, 50, 10, True]"
11657,987,56916,46159,335,338,77,true,38444,false,501916,41576,83508,false,4973,34311,16011,575,573465,5,767.94,10.066941022872925,"[8, 50, 10, True]"
19101,582,813,22259,65646,381,378,false,39645,false,2088,15668,12911,false,61466,42080,60219,581,583678,6,747.71,10.071464776992798,"[8, 50, 10, True]"
5527,781,35773,43972,57835,358,467,false,21553,false,142645,40704,21622,true,61871,13282,5239,599,406680,10,805.3,10.06814169883728,"[8, 50, 10, True]"
11297,170,30403,26580,34494,362,88,false,14094,true,170681,54423,37156,true,3241,37944,8357,636,363738,6,855.59,10.077821969985962,"[8, 50, 10, True]"
8726,806,55657,7550,94750,31,425,false,31314,false,69055,11429,56652,true,64837,35881,33968,254,190057,6,880.93,10.070746183395386,"[8, 50, 10, True]"
10327,708,32409,27293,93189,393,391,true,19312,true,174953,13033,40739,true,9349,1744,54705,452,14042,6,829.92,10.068930625915527,"[8, 50, 10, True]"
2454,980,25545,16559,31209,45,188,false,21144,false,326083,9691,80974,true,44427,57370,64550,113,496371,7,824.23,10.065728664398193,"[8, 50, 10, True]"
6069,60,3654,13993,37110,482,209,true,15805,true,363509,58180,52833,true,7926,16505,6898,598,222051,7,875.38,10.069111347198486,"[8, 50, 10, True]"
8496,496,42762,51151,92773,11,274,false,51978,false,373257,43294,10062,true,37289,51657,21717,987,456408,10,750.17,10.070586919784546,"[8, 50, 10, True]"
6456,707,2763,19393,80756,442,85,true,22444,false,258284,40035,27345,true,1297,45445,48819,305,279007,10,751.71,10.063626289367676,"[8, 50, 10, True]"
12100,835,21423,42145,32435,172,30,true,15108,false,363576,19312,24548,false,48744,58569,12221,321,351855,6,743.84,10.063005924224854,"[8, 50, 10, True]"
5781,903,43913,43976,61269,391,202,true,40449,true,305933,54067,12586,true,55905,43025,30280,551,466274,2,763.68,10.074228525161743,"[8, 50, 10, True]"
10351,360,19367,39000,43147,295,149,false,9777,true,15906,24701,2890,false,60446,60823,53222,855,234954,5,898.18,10.06860089302063,"[8, 50, 10, True]"
1997,894,30695,15343,30027,1,491,false,43756,true,456979,2218,59760,false,22056,57440,55913,241,489621,3,885.19,10.061349630355835,"[8, 50, 10, True]"
10351,360,19367,39000,43147,295,149,false,9777,true,15906,24701,2890,false,60446,60823,53222,855,234954,5,1229.65,20.100491762161255,"[8, 50, 20, True]"
1997,894,30695,15343,30027,1,491,false,43756,true,456979,2218,59760,false,22056,57440,55913,241,489621,3,1287.26,20.085290670394897,"[8, 50, 20, True]"
8726,806,55657,7550,94750,31,425,false,31314,false,69055,11429,56652,true,64837,35881,33968,254,190057,6,1305.31,20.09332585334778,"[8, 50, 20, True]"
6069,60,3654,13993,37110,482,209,true,15805,true,363509,58180,52833,true,7926,16505,6898,598,222051,7,1307.7,20.092982053756714,"[8, 50, 20, True]"
11297,170,30403,26580,34494,362,88,false,14094,true,170681,54423,37156,true,3241,37944,8357,636,363738,6,1173.11,20.087000608444214,"[8, 50, 20, True]"
1313,240,22783,34163,55780,151,498,true,8586,true,532067,8834,27463,false,32646,1031,25847,448,304955,5,1224.21,20.092939615249634,"[8, 50, 20, True]"
10327,708,32409,27293,93189,393,391,true,19312,true,174953,13033,40739,true,9349,1744,54705,452,14042,6,1235.71,20.086646556854248,"[8, 50, 20, True]"
2454,980,25545,16559,31209,45,188,false,21144,false,326083,9691,80974,true,44427,57370,64550,113,496371,7,1153.19,20.086729764938354,"[8, 50, 20, True]"
6069,60,3654,13993,37110,482,209,true,15805,true,363509,58180,52833,true,7926,16505,6898,598,222051,7,1790.04,40.13092374801636,"[8, 50, 40, True]"
