fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,compile_time,exe_size,csmith_time,source_size,LOC,cost,fidelity
On,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,0.07768487930297852,0.3363790512084961,140352,2.213552236557007,356663,1676,5.625411033630371,"[10, 50, 6, 4, 5]"
Off,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,Off,On,On,Off,On,On,On,0.0781409740447998,0.2452077865600586,144448,2.077080011367798,356663,1676,4.866484880447388,"[10, 50, 6, 4, 5]"
On,On,Off,On,Off,Off,Off,Off,On,Off,On,On,Off,On,Off,Off,On,Off,On,On,0.0783071517944336,0.2553894519805908,145520,2.0938663482666016,356663,1676,4.900731563568115,"[10, 50, 6, 4, 5]"
On,On,Off,Off,On,Off,Off,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,On,0.09014201164245605,0.29735350608825684,141424,2.1162338256835938,356663,1676,4.8346266746521,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,Off,On,On,On,On,Off,Off,On,Off,Off,On,Off,On,Off,On,On,0.08872389793395996,0.27049970626831055,141496,2.0743470191955566,356663,1676,4.91244101524353,"[10, 50, 6, 4, 5]"
Off,On,On,On,Off,On,Off,Off,Off,Off,Off,Off,On,On,On,On,Off,Off,On,Off,0.09200334548950195,0.2754697799682617,144448,2.151127576828003,356663,1676,4.953731060028076,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,Off,Off,Off,On,On,On,Off,Off,On,Off,On,On,Off,On,On,0.08222436904907227,0.25646424293518066,141424,2.1137783527374268,356663,1676,4.870971202850342,"[10, 50, 6, 4, 5]"
Off,On,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,On,0.1057443618774414,0.2665829658508301,140424,2.1029679775238037,356663,1676,4.870336532592773,"[10, 50, 6, 4, 5]"
On,Off,Off,Off,On,Off,Off,Off,Off,On,On,On,Off,Off,Off,Off,Off,Off,On,On,0.08229517936706543,0.7608129978179932,205976,4.144861459732056,828309,4503,7.389416217803955,"[10, 50, 6, 4, 10]"
Off,On,On,On,On,Off,Off,Off,Off,On,Off,On,On,Off,On,On,Off,On,On,On,0.0862112045288086,0.7070226669311523,205976,4.120645761489868,828309,4503,7.335571527481079,"[10, 50, 6, 4, 10]"
