time,tables,table-size,threads,r_ratio,spearman_corr,evaluated_time,front_level
45,45,30000,6,0.5,0.8787878787878788,65.97866227626801,0
50,20,35000,4,0.5,0.5757575757575757,60.86507370471954,0
40,25,40000,4,0.5,0.4787878787878787,54.097589421272275,0
30,20,20000,10,0.5,-0.04242424242424241,40.58240435123444,0
50,35,40000,10,0.5,0.709090909090909,76.15384726524353,1
50,35,20000,6,0.5,0.16363636363636364,62.86343088150024,1
50,30,10000,6,0.5,-0.2606060606060606,57.9386709690094,1
55,30,45000,6,0.5,0.3696969696969697,76.48023149967193,2
40,30,50000,10,0.5,0.09090909090909088,68.99852499961852,2
30,45,45000,10,0.5,-0.29696969696969694,68.18464329242707,2
