inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,25,1,4,25,0.5757575757575757,2.6736008882522584,0
50,15,3,3,10,0.2727272727272727,2.763414478302002,1
80,25,1,1,20,-0.2727272727272727,2.6978840589523316,1
90,15,1,3,25,0.34545454545454546,2.8653916120529175,1
90,5,1,1,25,0.06666666666666665,2.708782696723938,1
80,10,1,1,20,0.22424242424242422,2.7376031637191773,1
90,15,1,1,25,-0.16363636363636364,2.719056558609009,2
80,10,3,4,20,0.33333333333333326,3.4712760210037232,2
80,10,2,4,20,0.22424242424242422,3.4293758392333986,2
70,25,3,4,5,0.16363636363636364,2.842531991004944,2
