inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
70,25,1,4,25,0.5757575757575757,2.6736008882522584,0
70,25,1,1,25,-0.43030303030303024,2.6579086065292357,0
50,10,3,1,25,0.4666666666666666,2.8067033290863037,1
80,25,1,4,20,0.43030303030303024,2.6779829025268556,1
50,15,3,3,10,0.2727272727272727,2.763414478302002,2
90,15,1,3,25,0.34545454545454546,2.8653916120529175,2
90,5,1,1,25,0.06666666666666665,2.708782696723938,2
80,10,1,1,20,0.22424242424242422,2.7376031637191773,2
90,5,2,1,10,-0.2121212121212121,2.6917075634002687,2
80,25,1,1,20,-0.2727272727272727,2.6978840589523316,3
