fstrict-aliasing,funroll-loops,fno-exceptions,fomit-frame-pointer,fno-rtti,fdata-sections,ffunction-sections,fmerge-all-constants,finline-functions,finline-small-functions,fno-math-errno,fno-rounding-math,fno-trapping-math,fassociative-math,freciprocal-math,fno-signed-zeros,fno-zero-initialized-in-bss,fvectorize,fslp-vectorize,ftree-vectorize,run_time,evaluated_time,fidelity_setting,corr
Off,On,On,Off,Off,Off,Off,On,On,Off,On,On,On,On,On,On,Off,On,On,Off,0.09264588356018066,2.801042079925537,"[70, 25, 1, 4, 25]",0.5757575757575757
Off,Off,Off,Off,On,On,Off,On,Off,On,Off,On,On,Off,On,On,Off,On,Off,On,0.08124423027038574,2.7228803634643555,"[70, 25, 1, 4, 25]",0.5757575757575757
On,Off,On,On,On,Off,On,On,Off,Off,On,Off,On,On,On,Off,On,On,On,On,0.09161114692687988,2.6632747650146484,"[70, 25, 1, 4, 25]",0.5757575757575757
Off,Off,Off,On,On,On,On,Off,Off,Off,On,Off,On,On,On,Off,Off,Off,Off,On,0.09382510185241699,2.771331787109375,"[70, 25, 1, 4, 25]",0.5757575757575757
On,Off,On,On,On,Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,Off,On,0.07837247848510742,2.701051712036133,"[70, 25, 1, 4, 25]",0.5757575757575757
Off,On,Off,On,Off,Off,Off,Off,Off,On,Off,On,Off,On,Off,Off,Off,Off,On,Off,0.09198188781738281,2.7164700031280518,"[70, 25, 1, 4, 25]",0.5757575757575757
Off,Off,On,On,Off,Off,On,On,On,On,Off,On,On,On,On,Off,Off,On,On,Off,0.0837709903717041,2.7112791538238525,"[70, 25, 1, 4, 25]",0.5757575757575757
On,Off,On,Off,On,Off,Off,On,On,On,Off,Off,On,On,On,Off,On,On,Off,On,0.08230018615722656,2.758547782897949,"[70, 25, 1, 4, 25]",0.5757575757575757
Off,Off,Off,On,Off,On,On,Off,On,On,Off,On,On,Off,On,On,On,Off,Off,Off,0.08899593353271484,2.701902151107788,"[70, 25, 1, 4, 25]",0.5757575757575757
On,On,On,Off,Off,On,On,Off,On,On,Off,Off,Off,Off,Off,On,Off,Off,Off,Off,0.08937668800354004,2.655629873275757,"[70, 25, 1, 4, 25]",0.5757575757575757
Off,On,Off,Off,On,Off,On,On,On,Off,Off,On,Off,On,Off,On,Off,Off,On,On,0.08135747909545898,2.681173801422119,"[70, 25, 1, 4, 25]",0.5757575757575757
Off,Off,Off,On,Off,On,Off,On,On,On,On,Off,On,On,On,On,Off,On,Off,On,0.07477903366088867,2.6797196865081787,"[70, 25, 1, 4, 25]",0.5757575757575757
On,On,Off,Off,Off,Off,Off,On,Off,Off,On,On,Off,On,Off,Off,Off,On,Off,Off,0.08833765983581543,2.7163970470428467,"[70, 25, 1, 4, 25]",0.5757575757575757
On,Off,On,On,Off,Off,On,Off,Off,On,On,On,On,On,On,Off,Off,Off,Off,On,0.07874774932861328,2.645845413208008,"[70, 25, 1, 4, 25]",0.5757575757575757
