inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
50,15,3,3,10,0.2727272727272727,2.763414478302002,0
80,10,3,4,20,0.33333333333333326,3.4712760210037232,0
90,15,1,1,25,-0.16363636363636364,2.719056558609009,0
80,25,1,1,20,-0.2727272727272727,2.6978840589523316,0
70,35,2,4,5,-0.10303030303030303,2.751318359375,0
60,15,2,3,25,0.11515151515151514,2.9590619087219237,1
80,15,2,3,10,-0.04242424242424241,2.7935505867004395,1
90,20,1,3,25,-0.01818181818181818,2.937727165222168,1
70,15,2,4,5,-0.18787878787878787,2.826330780982971,2
50,5,3,3,35,-0.24848484848484845,3.6593701362609865,3
