inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,5,1,1,10,0.49090909090909085,2.684187126159668,0
70,25,1,1,35,0.9151515151515152,2.7325432777404783,0
70,25,1,3,15,-0.32121212121212117,2.7261024951934814,1
70,25,2,3,15,0.7212121212121211,3.446225309371948,1
80,25,1,1,25,0.5878787878787878,2.7620831966400146,1
60,20,1,1,10,0.309090909090909,2.747757816314697,1
60,5,1,2,10,-0.16363636363636364,2.731851601600647,1
80,25,1,4,20,0.22424242424242422,2.7451651334762572,1
60,25,1,3,5,0.01818181818181818,2.738715147972107,1
70,25,1,1,15,0.006060606060606061,2.7337040185928343,1
