inline-function-prob,max-array-len-per-dim,max-block-depth,max-block-size,max-funcs,spearman_corr,evaluated_time,front_level
80,5,1,1,10,0.49090909090909085,2.684187126159668,0
70,25,2,3,15,0.7212121212121211,3.446225309371948,0
60,20,1,2,25,0.2606060606060606,2.98421196937561,1
60,25,1,4,20,0.2121212121212121,2.7532644748687742,1
80,35,3,3,20,0.1515151515151515,4.098632121086121,2
90,20,2,3,5,-0.2727272727272727,2.7724490642547606,2
90,15,3,2,20,-0.17575757575757575,3.0045336961746214,2
50,35,3,3,35,-0.10303030303030303,6.966640734672547,3
50,5,1,1,35,-0.5393939393939393,2.79062237739563,3
70,5,3,4,10,-0.4787878787878787,3.203519105911255,3
